,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1972,13.7,1.7,7.5,178.3,420.2,470.0,544.6,384.9,444.5,263.8,413.9,180.0,3323.0,15.3,605.9,1844.0,857.7
1,arunachal pradesh,1972,39.2,114.2,108.3,231.5,299.5,314.4,438.3,270.7,334.5,83.3,25.9,21.5,2281.3,153.5,639.3,1357.9,130.7
2,assam & meghalaya,1972,18.0,39.6,99.3,260.3,339.3,576.2,441.0,271.0,227.1,99.1,2.9,5.3,2379.1,57.6,698.9,1515.3,107.3
3,naga mani mizo tripura,1972,4.5,46.3,32.8,145.0,169.1,235.6,262.7,270.8,129.6,45.0,12.5,0.0,1353.8,50.7,347.0,898.7,57.5
4,sub himalayan west bengal & sikkim,1972,9.4,41.6,52.1,134.3,287.5,457.2,590.3,335.1,407.1,86.8,12.3,0.9,2414.6,51.0,473.9,1789.7,100.0
5,gangetic west bengal,1972,2.8,43.1,4.1,16.4,25.1,125.9,288.3,543.2,222.5,59.7,2.1,0.0,1333.2,45.8,45.6,1179.9,61.8
6,orissa,1972,0.0,22.0,2.6,25.9,16.3,133.9,333.9,383.4,282.7,83.1,40.9,0.3,1324.9,22.0,44.8,1133.8,124.4
7,jharkhand,1972,8.6,46.5,0.2,9.1,3.2,75.9,248.5,352.7,175.1,54.4,21.6,0.4,996.1,55.1,12.5,852.1,76.3
8,bihar,1972,12.9,38.0,2.7,3.2,3.4,56.7,163.4,154.9,209.7,48.4,24.6,0.0,717.9,51.0,9.2,584.7,73.0
9,east uttar pradesh,1972,9.7,23.4,3.0,1.1,1.0,26.9,185.8,208.3,167.8,24.6,14.8,0.4,666.9,33.1,5.1,588.9,39.7
10,west uttar pradesh,1972,4.0,26.3,4.5,3.1,0.4,31.9,165.9,211.5,119.0,7.5,9.4,1.6,585.1,30.3,8.0,528.3,18.5
11,uttarakhand,1972,30.3,91.7,44.7,50.5,7.4,62.8,315.4,218.8,212.6,18.8,7.9,17.0,1077.8,122.0,102.6,809.6,43.6
12,haryana delhi & chandigarh,1972,6.8,12.1,5.6,11.6,0.1,24.9,137.1,186.0,12.6,7.7,33.1,3.2,440.8,18.9,17.4,360.6,44.0
13,punjab,1972,9.1,31.9,10.8,6.5,0.1,23.8,192.9,132.3,26.1,7.9,19.6,10.1,470.9,40.9,17.4,375.1,37.5
14,himachal pradesh,1972,55.0,77.0,55.0,82.1,21.3,43.8,184.2,159.9,57.6,31.1,21.3,54.0,842.3,132.0,158.4,445.5,106.4
15,jammu & kashmir,1972,70.2,128.5,169.3,119.5,84.1,31.8,122.4,142.8,67.5,96.7,25.8,87.1,1145.6,198.7,372.9,364.5,209.6
16,west rajasthan,1972,1.1,0.8,0.0,2.4,1.4,35.0,39.1,102.4,2.2,0.5,0.6,0.4,185.9,1.9,3.8,178.7,1.5
17,east rajasthan,1972,0.4,4.4,0.0,1.1,0.8,72.4,86.7,259.9,21.9,3.3,3.3,0.1,454.3,4.8,2.0,440.9,6.6
18,west madhya pradesh,1972,0.1,3.7,0.1,0.1,1.9,92.0,161.5,421.3,74.4,3.9,10.1,1.1,770.3,3.8,2.1,749.3,15.1
19,east madhya pradesh,1972,0.4,10.4,0.1,2.3,0.2,54.1,207.7,555.7,140.8,25.4,34.9,6.2,1038.3,10.9,2.7,958.3,66.5
20,gujarat region,1972,0.1,2.0,0.0,0.0,1.8,87.8,208.4,180.4,23.0,0.2,0.0,0.0,503.8,2.0,1.9,499.7,0.2
21,saurashtra & kutch,1972,0.1,3.4,0.0,0.0,0.3,87.0,98.8,24.9,7.2,0.4,0.0,0.0,222.1,3.4,0.3,217.9,0.4
22,konkan & goa,1972,0.0,0.1,0.0,0.6,10.7,662.0,731.6,293.9,138.8,8.5,26.8,0.0,1873.0,0.1,11.3,1826.2,35.4
23,madhya maharashtra,1972,0.0,0.2,0.0,4.0,13.8,90.4,195.1,99.3,88.1,7.3,21.6,0.1,519.9,0.2,17.8,472.8,29.0
24,matathwada,1972,0.0,0.0,0.0,0.1,3.0,115.1,41.9,85.3,65.3,4.2,28.4,3.8,347.1,0.0,3.2,307.6,36.3
25,vidarbha,1972,0.0,1.1,0.0,3.8,3.4,139.8,197.7,280.8,60.7,20.9,28.5,4.2,740.8,1.1,7.1,679.0,53.5
26,chhattisgarh,1972,0.1,19.2,1.2,15.2,6.2,123.9,319.4,392.0,232.4,49.2,36.3,3.9,1198.9,19.3,22.6,1067.7,89.3
27,coastal andhra pradesh,1972,0.0,32.5,0.0,32.1,20.7,125.1,121.3,80.8,191.6,324.2,86.8,13.3,1028.5,32.5,52.8,518.8,424.4
28,telangana,1972,0.0,14.6,0.1,12.7,12.2,162.8,183.9,93.9,71.3,64.8,49.7,4.8,670.7,14.6,24.9,511.9,119.4
29,rayalseema,1972,3.2,0.7,0.0,13.8,89.2,110.8,30.8,27.4,131.5,218.1,108.3,92.3,826.0,3.9,103.0,300.4,418.7
30,tamil nadu,1972,4.0,1.2,1.0,14.0,151.1,55.1,49.2,42.7,175.3,273.1,126.0,200.6,1093.4,5.2,166.2,322.3,599.8
31,coastal karnataka,1972,0.0,0.5,0.2,17.0,153.4,716.9,1068.8,522.9,131.2,201.6,38.7,5.8,2856.9,0.5,170.5,2439.8,246.1
32,north interior karnataka,1972,0.0,2.4,1.3,19.5,45.9,79.4,100.8,40.7,126.3,47.2,34.4,1.4,499.4,2.4,66.8,347.3,83.0
33,south interior karnataka,1972,0.0,1.1,0.1,26.9,190.5,153.6,214.6,97.6,176.2,135.7,26.3,41.5,1064.0,1.1,217.5,642.0,203.5
34,kerala,1972,2.6,7.5,2.5,87.5,436.0,401.8,714.4,294.9,185.7,351.5,140.5,114.3,2739.4,10.2,526.0,1596.8,606.4
35,lakshadweep,1972,0.0,1.1,0.0,11.4,81.3,349.2,197.3,172.5,152.0,219.2,94.2,9.4,1287.6,1.1,92.7,871.0,322.8
