,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1923,79.5,0.0,,91.3,293.5,808.4,636.9,182.2,560.5,131.9,197.4,70.6,,79.5,,2188.0,399.9
1,arunachal pradesh,1923,9.4,160.8,34.0,240.9,445.4,408.6,1278.5,251.3,617.3,50.1,8.4,2.8,3507.5,170.2,720.3,2555.7,61.3
2,assam & meghalaya,1923,0.4,59.6,17.1,258.1,397.8,588.6,375.4,267.2,360.9,98.2,11.2,5.9,2440.6,60.0,673.0,1592.1,115.4
3,naga mani mizo tripura,1923,0.0,64.9,13.5,216.2,296.1,506.2,411.9,488.5,374.9,210.9,93.7,8.7,2685.5,64.9,525.8,1781.5,313.3
4,sub himalayan west bengal & sikkim,1923,0.0,40.2,3.8,104.2,336.5,536.9,656.3,228.1,504.1,76.5,0.6,1.7,2489.0,40.2,444.5,1925.4,78.9
5,gangetic west bengal,1923,0.1,92.2,8.2,22.1,71.5,154.3,330.8,405.6,110.1,72.2,16.9,1.2,1285.2,92.3,101.8,1000.8,90.3
6,orissa,1923,0.2,66.3,9.6,17.1,34.4,106.7,288.7,333.0,210.5,112.6,74.8,4.7,1258.6,66.4,61.1,939.0,192.1
7,jharkhand,1923,0.7,68.3,5.3,5.1,26.7,186.0,398.4,552.5,124.0,46.0,18.2,0.6,1431.9,69.0,37.1,1260.9,64.8
8,bihar,1923,1.3,35.1,1.5,13.5,38.1,171.7,253.9,243.2,148.9,74.4,0.7,0.4,982.8,36.4,53.1,817.8,75.5
9,east uttar pradesh,1923,1.2,38.1,0.1,0.1,5.4,41.9,276.6,340.5,261.7,93.2,1.0,16.2,1076.2,39.3,5.7,920.7,110.5
10,west uttar pradesh,1923,4.9,39.7,0.3,0.0,7.4,8.1,209.8,350.4,204.1,39.7,1.4,36.4,902.3,44.6,7.8,772.4,77.5
11,uttarakhand,1923,80.5,146.6,18.5,10.8,26.9,84.8,372.5,427.9,289.9,69.4,10.0,45.1,1582.9,227.1,56.2,1175.1,124.5
12,haryana delhi & chandigarh,1923,17.0,52.7,0.8,0.1,19.7,24.8,183.7,221.3,17.6,9.1,0.3,34.4,581.5,69.7,20.6,447.4,43.8
13,punjab,1923,36.4,63.0,7.3,4.9,38.0,21.8,222.2,279.1,12.8,5.7,2.5,44.1,737.9,99.4,50.2,536.0,52.3
14,himachal pradesh,1923,113.4,151.2,51.0,27.2,93.0,64.3,320.1,512.1,125.5,60.1,17.5,85.6,1620.9,264.6,171.1,1021.9,163.2
15,jammu & kashmir,1923,185.9,163.2,106.9,60.9,135.7,23.8,176.7,244.9,33.0,71.4,9.3,52.6,1264.3,349.2,303.5,478.3,133.3
16,west rajasthan,1923,3.3,4.9,0.7,0.4,9.6,7.8,118.9,118.3,4.7,0.4,0.0,4.4,273.4,8.2,10.7,249.8,4.8
17,east rajasthan,1923,2.0,8.5,3.7,0.6,12.8,9.4,325.3,262.7,52.8,1.2,0.4,10.6,690.1,10.5,17.2,650.2,12.2
18,west madhya pradesh,1923,0.9,2.7,8.4,2.6,3.5,12.1,561.6,296.2,173.6,0.7,1.2,7.6,1071.0,3.7,14.4,1043.4,9.5
19,east madhya pradesh,1923,5.1,9.8,20.0,2.1,2.3,27.2,466.7,676.3,193.4,31.5,0.2,9.2,1443.9,14.9,24.5,1363.6,40.9
20,gujarat region,1923,0.0,5.2,1.5,4.0,4.6,2.6,295.0,157.5,81.9,0.9,0.0,0.0,553.2,5.2,10.1,537.0,1.0
21,saurashtra & kutch,1923,0.0,11.4,0.0,0.5,2.7,2.0,103.7,69.8,14.0,0.8,0.0,0.0,205.0,11.4,3.2,189.5,0.8
22,konkan & goa,1923,0.0,0.5,4.7,1.3,7.8,259.4,1643.9,480.7,363.7,8.3,0.1,0.0,2770.5,0.5,13.8,2747.7,8.4
23,madhya maharashtra,1923,1.9,1.7,32.7,8.7,10.5,30.7,290.0,126.5,169.5,6.4,0.0,2.3,680.9,3.5,51.9,616.7,8.7
24,matathwada,1923,4.0,0.5,55.9,9.9,0.6,20.5,300.4,72.0,300.1,0.2,0.0,0.8,765.0,4.5,66.4,693.0,1.0
25,vidarbha,1923,1.0,6.7,30.6,3.4,2.3,21.4,402.9,201.1,260.1,11.0,0.1,0.7,941.3,7.7,36.3,885.5,11.8
26,chhattisgarh,1923,3.9,27.1,15.2,9.7,5.3,103.8,374.6,582.3,194.9,61.9,8.0,0.5,1387.2,31.0,30.3,1255.6,70.4
27,coastal andhra pradesh,1923,0.2,58.3,13.5,14.9,39.1,44.3,128.8,53.4,260.6,267.5,245.6,0.1,1126.4,58.5,67.5,487.1,513.2
28,telangana,1923,3.0,5.3,23.3,10.7,18.0,43.5,222.8,80.3,334.4,44.0,1.0,0.0,786.2,8.3,52.0,680.9,45.0
29,rayalseema,1923,23.0,8.5,18.0,17.6,23.7,40.6,58.6,24.8,167.4,96.7,19.6,17.3,515.8,31.6,59.3,291.5,133.6
30,tamil nadu,1923,136.0,2.5,50.1,26.6,30.8,33.7,40.5,39.8,99.8,220.3,44.3,109.7,834.1,138.5,107.5,213.8,374.3
31,coastal karnataka,1923,0.8,0.2,32.2,9.8,52.8,604.8,1627.2,1013.2,283.3,44.4,6.6,5.8,3681.1,1.0,94.7,3528.5,56.9
32,north interior karnataka,1923,0.2,13.2,32.9,21.4,28.2,38.2,229.4,64.4,163.1,9.4,0.0,2.3,602.8,13.4,82.5,495.1,11.8
