,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
17,east rajasthan,1998,0.0,1.8,3.7,3.4,2.2,46.4,145.9,118.1,114.8,36.7,2.7,0.0,475.8,1.8,9.3,425.2,39.5
18,west madhya pradesh,1998,2.5,0.6,8.9,1.9,0.6,92.9,279.0,208.4,286.6,39.1,6.4,0.0,926.9,3.1,11.3,867.0,45.5
19,east madhya pradesh,1998,29.7,5.7,24.1,5.2,2.9,84.4,297.2,323.3,187.1,20.4,33.4,0.0,1013.4,35.4,32.2,892.1,53.8
20,gujarat region,1998,0.0,0.1,0.0,0.0,0.0,111.5,312.2,196.1,346.9,98.8,4.4,0.0,1070.0,0.1,0.0,966.7,103.2
21,saurashtra & kutch,1998,0.0,0.0,0.0,0.0,0.0,109.1,149.6,94.4,62.1,150.0,1.6,0.0,566.9,0.0,0.0,415.2,151.6
22,konkan & goa,1998,0.0,0.0,0.0,0.0,9.7,671.3,909.1,758.3,561.8,280.0,44.3,0.1,3234.7,0.0,9.7,2900.6,324.4
23,madhya maharashtra,1998,0.2,0.0,0.6,2.5,18.4,147.1,264.1,226.4,257.2,162.5,22.1,0.0,1101.1,0.2,21.4,894.8,184.7
24,matathwada,1998,0.1,0.3,3.4,1.7,8.7,189.8,255.1,249.9,235.8,150.3,31.6,0.0,1126.7,0.5,13.8,930.5,181.9
25,vidarbha,1998,12.8,14.7,16.2,8.3,10.6,127.5,274.0,234.2,247.4,53.9,62.2,0.0,1061.7,27.4,35.1,883.1,116.1
26,chhattisgarh,1998,64.9,11.2,27.3,11.9,16.4,156.2,356.0,259.6,288.3,93.1,47.8,0.0,1332.5,76.0,55.6,1060.1,140.9
27,coastal andhra pradesh,1998,12.6,35.7,24.7,38.9,33.6,136.2,214.1,252.2,255.5,178.6,128.6,0.0,1310.8,48.3,97.2,858.0,307.2
28,telangana,1998,5.2,22.2,15.2,15.5,27.9,149.4,264.0,290.5,209.3,79.4,14.5,0.0,1093.0,27.3,58.5,913.2,93.9
29,rayalseema,1998,0.2,3.1,4.3,32.7,29.0,52.8,126.5,164.7,202.0,146.6,141.3,44.7,948.1,3.3,66.0,546.1,332.6
30,tamil nadu,1998,6.9,5.7,4.1,23.6,55.8,43.0,101.9,152.9,121.8,124.7,242.0,197.4,1079.7,12.5,83.6,419.6,564.0
31,coastal karnataka,1998,0.0,0.0,1.4,6.6,72.0,966.4,1092.0,633.9,572.8,271.0,80.6,11.3,3707.9,0.0,80.0,3265.1,362.9
32,north interior karnataka,1998,0.0,0.0,0.4,6.1,32.7,107.8,140.4,155.4,223.1,172.7,13.9,0.1,852.5,0.0,39.2,626.7,186.6
33,south interior karnataka,1998,0.0,0.0,3.5,31.6,47.0,155.6,278.4,205.5,175.8,148.9,55.0,11.7,1113.3,0.1,82.2,815.4,215.7
34,kerala,1998,6.0,2.1,8.1,61.1,151.6,732.5,641.4,371.8,517.6,444.8,135.0,79.4,3151.5,8.0,220.8,2263.4,659.3
35,lakshadweep,1998,52.0,0.0,1.8,40.3,68.2,382.0,388.8,196.7,274.7,184.8,144.1,253.5,1986.9,52.0,110.3,1242.2,582.4
