,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1911,0.0,8.4,0.0,122.5,327.3,649.0,253.0,187.1,464.5,333.8,94.5,247.1,2687.2,8.4,449.8,1553.6,675.4
1,assam & meghalaya,1911,74.2,19.0,93.0,234.0,431.7,534.0,618.6,417.1,387.8,257.4,26.3,3.0,3096.2,93.2,758.7,1957.5,286.8
2,naga mani mizo tripura,1911,47.3,11.9,102.2,141.3,331.3,444.9,471.5,397.9,287.8,226.0,17.4,0.3,2479.8,59.1,574.9,1602.0,243.7
3,sub himalayan west bengal & sikkim,1911,22.9,6.7,40.8,117.3,315.2,575.4,853.2,430.4,493.3,326.4,12.4,0.1,3194.2,29.7,473.3,2352.3,338.9
4,gangetic west bengal,1911,1.2,2.9,42.8,35.3,110.4,276.6,168.4,261.5,260.2,93.3,12.3,0.0,1264.9,4.1,188.5,966.7,105.5
5,orissa,1911,0.0,2.7,26.2,18.6,56.6,351.6,172.2,406.2,270.0,92.3,15.0,5.9,1417.3,2.7,101.4,1200.0,113.2
6,jharkhand,1911,0.7,0.2,31.5,7.7,25.5,391.6,164.2,410.3,303.5,100.5,39.7,0.0,1475.4,0.9,64.7,1269.6,140.2
7,bihar,1911,9.4,0.1,28.2,13.1,41.7,312.3,199.0,425.5,279.1,122.8,17.8,0.0,1449.2,9.5,83.0,1216.0,140.7
8,east uttar pradesh,1911,40.1,0.1,29.1,2.2,4.0,121.8,85.9,320.7,373.4,99.4,37.1,0.1,1113.9,40.2,35.3,901.8,136.6
9,west uttar pradesh,1911,63.8,0.5,31.6,0.8,0.3,58.8,57.4,135.6,346.2,17.2,38.9,0.6,751.6,64.3,32.6,598.0,56.7
10,uttarakhand,1911,211.4,4.2,190.3,20.4,19.5,204.1,149.3,381.9,266.4,19.7,75.7,0.0,1542.9,215.5,230.2,1001.7,95.4
11,haryana delhi & chandigarh,1911,66.5,1.3,53.3,0.7,0.1,53.1,26.3,49.3,208.7,10.7,39.7,0.0,509.7,67.8,54.1,337.4,50.4
12,punjab,1911,112.1,7.3,108.5,3.7,1.0,64.9,26.4,103.5,34.0,11.7,32.6,0.1,505.6,119.4,113.1,228.8,44.4
13,himachal pradesh,1911,246.3,21.9,277.3,35.1,8.8,121.0,103.2,240.9,174.4,24.0,75.2,5.8,1333.8,268.1,321.3,639.5,104.9
14,jammu & kashmir,1911,344.8,52.3,285.4,53.1,18.7,76.7,95.1,144.4,72.8,15.1,93.6,28.1,1280.2,397.1,357.2,389.0,136.9
15,west rajasthan,1911,2.8,0.3,37.3,1.9,0.1,26.0,3.2,14.8,44.5,5.9,2.1,0.0,138.8,3.1,39.2,88.5,8.0
16,east rajasthan,1911,13.6,0.5,18.3,0.7,0.1,69.3,42.6,73.8,173.6,6.4,21.2,0.2,420.4,14.1,19.2,359.3,27.8
17,west madhya pradesh,1911,16.2,0.5,3.5,0.0,0.8,112.2,111.1,154.2,222.3,11.8,43.7,0.0,676.5,16.7,4.3,599.9,55.6
18,east madhya pradesh,1911,22.7,0.8,15.9,0.8,3.9,204.7,175.9,362.6,296.4,62.9,50.5,0.0,1197.1,23.5,20.6,1039.6,113.3
19,gujarat region,1911,3.5,0.0,18.9,0.0,0.9,158.0,66.7,93.4,57.7,0.5,3.8,0.1,403.5,3.5,19.8,375.8,4.4
20,saurashtra & kutch,1911,1.5,0.0,35.5,0.0,0.5,42.1,12.6,27.4,19.9,0.2,0.2,0.4,140.4,1.5,36.1,102.0,0.8
21,konkan & goa,1911,0.2,0.0,3.2,0.0,17.1,543.6,585.6,750.3,175.5,34.2,21.4,3.6,2134.7,0.2,20.4,2055.0,59.1
22,madhya maharashtra,1911,2.0,0.1,2.2,0.2,12.0,136.9,137.7,153.2,29.9,23.6,42.9,3.8,544.3,2.1,14.3,457.6,70.3
23,matathwada,1911,6.4,0.0,0.0,0.0,3.0,85.5,231.9,175.0,68.6,0.2,41.8,0.0,612.4,6.4,3.0,561.0,42.0
24,vidarbha,1911,18.2,0.0,2.2,0.0,2.6,218.0,205.9,292.3,176.1,27.5,39.9,0.0,982.8,18.2,4.9,892.3,67.4
25,chhattisgarh,1911,2.2,0.0,21.7,0.8,9.0,366.7,215.7,474.6,244.6,131.6,37.4,0.0,1504.1,2.2,31.5,1301.5,169.0
26,coastal andhra pradesh,1911,0.0,0.0,10.3,14.4,31.2,150.5,158.1,76.2,160.4,119.7,77.6,21.0,819.5,0.0,56.0,545.1,218.4
27,telangana,1911,0.0,0.0,7.9,0.7,7.8,133.9,122.1,176.3,174.4,23.0,6.0,9.9,662.0,0.0,16.4,606.7,39.0
28,rayalseema,1911,0.0,0.0,0.8,20.9,65.0,54.0,73.6,47.5,107.6,102.1,83.2,35.9,590.6,0.0,86.7,282.6,221.2
29,tamil nadu,1911,2.8,1.1,6.0,30.8,72.1,70.7,50.3,28.9,120.5,125.6,176.2,130.1,814.9,3.9,108.9,270.3,431.9
30,coastal karnataka,1911,0.0,0.0,0.0,3.2,71.0,749.5,830.1,538.3,110.3,160.8,41.6,17.5,2522.3,0.0,74.2,2228.2,219.9
31,north interior karnataka,1911,0.0,0.0,5.1,3.1,43.2,87.6,151.5,71.6,67.4,61.4,8.8,10.3,510.0,0.0,51.4,378.1,80.6
32,south interior karnataka,1911,0.8,0.1,5.2,28.8,123.2,174.8,225.7,84.0,63.3,156.7,35.8,7.9,906.3,0.9,157.2,547.8,200.5
