,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1918,77.4,6.9,11.4,10.7,729.3,710.8,200.9,455.4,303.3,227.0,366.9,175.0,3275.0,84.3,751.4,1670.4,768.9
1,arunachal pradesh,1918,10.4,11.0,191.2,144.6,861.1,1609.9,1303.0,692.6,515.8,125.2,7.8,13.7,5486.3,21.4,1196.9,4121.3,146.7
2,assam & meghalaya,1918,4.6,16.1,125.5,152.2,287.4,659.4,805.0,604.8,373.2,70.7,6.8,1.1,3106.8,20.7,565.1,2442.5,78.6
3,naga mani mizo tripura,1918,3.8,6.1,138.6,224.8,361.9,573.8,638.5,569.3,363.9,75.7,52.3,4.5,3013.3,9.9,725.3,2145.5,132.5
4,sub himalayan west bengal & sikkim,1918,0.8,1.5,17.2,141.9,306.3,682.6,703.8,746.9,345.0,33.6,2.0,0.1,2981.4,2.2,465.3,2478.2,35.6
5,gangetic west bengal,1918,1.3,0.0,22.9,81.1,177.8,374.6,194.2,366.8,169.2,4.1,0.3,3.0,1395.4,1.4,281.8,1104.8,7.5
6,orissa,1918,10.8,0.3,19.3,28.5,127.7,363.3,216.5,324.8,190.1,7.5,5.1,3.6,1297.4,11.1,175.5,1094.7,16.1
7,jharkhand,1918,4.2,2.4,3.6,15.5,78.5,324.0,149.7,406.7,175.9,1.7,0.0,0.5,1162.6,6.5,97.6,1056.3,2.2
8,bihar,1918,0.6,0.1,1.8,29.5,105.4,251.6,240.3,519.2,254.4,8.6,0.1,0.0,1411.7,0.7,136.8,1265.5,8.7
9,east uttar pradesh,1918,0.6,0.1,5.3,4.3,20.3,142.0,110.4,261.6,104.0,0.1,1.1,0.9,650.7,0.7,29.9,618.1,2.1
10,west uttar pradesh,1918,7.2,0.7,10.9,4.9,5.5,83.6,72.9,161.0,20.3,0.2,4.1,0.6,371.9,7.9,21.4,337.8,4.8
11,uttarakhand,1918,17.2,0.0,73.9,85.6,46.5,237.6,225.8,397.2,101.0,4.0,18.4,8.2,1215.2,17.2,205.9,961.5,30.6
12,haryana delhi & chandigarh,1918,10.0,0.0,11.1,9.9,1.1,34.3,20.0,142.1,5.0,0.3,0.8,0.0,234.7,10.1,22.2,201.4,1.1
13,punjab,1918,3.1,1.2,61.4,38.5,0.6,31.9,38.7,140.5,15.5,0.2,3.5,4.5,339.6,4.4,100.5,226.5,8.3
14,himachal pradesh,1918,21.2,22.3,171.2,103.4,14.3,135.6,200.6,208.9,21.5,7.9,51.0,26.9,984.7,43.4,288.9,566.6,85.8
15,jammu & kashmir,1918,25.8,27.7,269.0,173.9,4.7,59.6,95.3,118.1,19.0,14.9,19.6,88.9,916.5,53.5,447.6,292.0,123.4
16,west rajasthan,1918,0.4,0.0,2.7,0.5,0.7,5.6,5.1,40.8,5.9,0.2,0.2,0.1,62.3,0.4,4.0,57.4,0.5
17,east rajasthan,1918,4.0,0.0,2.4,0.7,2.6,28.3,49.6,163.3,19.0,0.1,3.5,0.1,273.6,4.0,5.6,260.2,3.7
18,west madhya pradesh,1918,0.3,1.5,2.0,0.1,10.2,100.5,124.2,202.9,50.6,0.5,14.2,2.5,509.4,1.8,12.2,478.1,17.2
19,east madhya pradesh,1918,1.2,6.5,2.3,1.2,29.1,233.1,191.9,331.9,102.9,0.2,18.7,11.5,930.5,7.7,32.6,859.8,30.4
20,gujarat region,1918,0.4,0.0,0.2,0.0,12.1,37.8,110.5,213.4,17.6,0.2,0.5,0.0,392.6,0.4,12.3,379.3,0.7
21,saurashtra & kutch,1918,0.0,0.0,0.6,0.6,3.8,9.9,45.0,49.0,8.6,0.2,0.0,0.0,117.6,0.0,5.0,112.4,0.2
22,konkan & goa,1918,0.1,0.0,3.3,0.1,345.4,334.1,424.7,578.1,123.6,5.8,52.0,0.0,1867.3,0.1,348.8,1460.4,57.9
23,madhya maharashtra,1918,5.1,0.6,2.6,1.0,90.5,51.7,68.4,112.4,55.1,13.3,30.0,7.5,438.0,5.6,94.0,287.6,50.8
24,matathwada,1918,0.7,0.0,0.2,0.6,121.4,93.5,65.9,78.6,89.9,4.7,9.8,20.7,486.1,0.7,122.2,327.9,35.3
25,vidarbha,1918,2.5,2.9,3.1,0.2,83.1,278.3,168.0,174.5,55.5,3.4,16.8,13.2,801.4,5.4,86.4,676.2,33.4
26,chhattisgarh,1918,14.1,4.5,1.9,10.7,48.3,431.2,238.0,490.9,122.5,1.7,4.7,8.8,1377.2,18.6,60.9,1282.6,15.2
27,coastal andhra pradesh,1918,25.1,2.5,9.5,13.0,79.6,109.4,107.4,130.9,149.6,30.8,111.7,8.5,778.0,27.6,102.0,497.4,151.0
28,telangana,1918,20.2,0.0,32.6,8.3,55.5,97.8,106.1,89.6,96.9,6.4,7.5,33.9,554.7,20.2,96.4,390.3,47.8
29,rayalseema,1918,60.6,2.7,10.5,10.4,69.2,37.6,30.8,74.1,111.4,4.4,211.6,22.8,645.8,63.2,90.0,253.8,238.7
30,tamil nadu,1918,80.9,5.4,25.9,9.9,81.8,36.2,40.8,58.6,47.0,81.8,315.1,88.4,871.7,86.3,117.6,182.5,485.3
31,coastal karnataka,1918,3.4,0.3,3.9,11.4,699.5,564.4,360.6,485.4,134.3,64.7,168.8,14.2,2510.9,3.7,714.9,1544.7,247.7
32,north interior karnataka,1918,5.9,0.2,2.3,22.5,117.3,43.3,37.0,61.2,150.8,19.6,62.5,5.5,528.0,6.1,142.0,292.3,87.6
33,south interior karnataka,1918,11.1,0.7,13.9,41.0,110.1,69.2,47.5,102.7,98.7,47.0,182.6,8.9,733.3,11.7,165.0,318.1,238.5
34,kerala,1918,42.9,5.0,32.8,51.3,683.0,464.3,167.5,376.0,96.4,233.2,295.4,54.1,2501.9,47.9,767.0,1104.3,582.6
