,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
16,west rajasthan,1957,19.7,0.0,5.1,0.2,15.3,28.9,78.3,104.7,5.4,2.3,5.9,1.5,267.1,19.7,20.5,217.2,9.6
17,east rajasthan,1957,26.5,0.1,13.4,0.6,3.7,63.4,243.6,222.4,71.2,12.6,1.6,3.2,662.2,26.6,17.7,600.6,17.4
18,west madhya pradesh,1957,12.5,0.1,30.4,5.6,4.0,89.3,223.2,339.9,112.7,12.5,1.2,1.6,832.9,12.6,40.0,765.0,15.2
19,east madhya pradesh,1957,20.8,0.9,63.8,17.9,6.2,61.3,349.7,359.5,113.6,6.6,0.0,0.5,1000.8,21.8,87.9,884.1,7.1
20,gujarat region,1957,2.3,0.0,0.2,0.0,5.7,151.8,257.1,198.7,16.1,7.5,8.2,0.2,647.8,2.3,6.0,623.6,15.9
21,saurashtra & kutch,1957,1.7,0.0,0.1,0.1,1.5,78.6,197.7,90.4,8.0,1.5,18.1,0.8,398.5,1.7,1.7,374.8,20.3
22,konkan & goa,1957,0.0,0.0,0.0,1.7,30.6,593.8,1175.0,1051.7,130.6,86.6,52.9,0.6,3123.5,0.0,32.3,2951.1,140.1
23,madhya maharashtra,1957,0.1,0.0,4.8,20.9,36.9,177.8,196.4,202.2,98.7,85.1,26.8,0.1,849.8,0.1,62.6,675.1,112.0
24,matathwada,1957,1.5,2.1,13.9,14.5,30.0,126.9,255.1,294.6,104.7,53.7,3.6,0.0,900.7,3.6,58.5,781.3,57.3
25,vidarbha,1957,8.6,2.5,44.4,31.6,15.5,148.5,303.8,354.2,133.4,27.5,1.0,0.0,1070.9,11.0,91.5,939.8,28.5
26,chhattisgarh,1957,14.8,10.4,48.7,17.0,16.2,114.8,449.7,416.7,105.8,28.3,0.0,0.0,1222.4,25.1,82.0,1087.0,28.3
27,coastal andhra pradesh,1957,0.7,1.8,21.2,14.3,28.3,152.6,149.5,298.1,198.8,125.5,26.9,0.0,1017.6,2.5,63.7,799.0,152.4
28,telangana,1957,0.0,7.7,23.7,33.4,18.6,157.9,206.9,358.5,100.9,75.6,0.0,0.0,983.2,7.7,75.8,824.1,75.6
29,rayalseema,1957,1.0,0.4,11.0,11.4,41.2,119.2,77.0,89.2,73.2,79.1,69.1,0.0,571.7,1.4,63.7,358.5,148.2
30,tamil nadu,1957,1.2,10.3,15.1,14.8,81.1,65.4,64.0,60.8,73.5,203.3,200.4,77.1,866.9,11.5,111.0,263.6,480.8
31,coastal karnataka,1957,0.0,0.0,1.5,8.5,168.0,755.8,1101.1,703.9,98.0,189.0,148.9,0.1,3174.8,0.0,178.1,2658.7,338.0
32,north interior karnataka,1957,0.0,0.9,5.5,25.5,70.0,115.4,146.6,188.8,87.8,174.3,23.1,0.0,837.8,0.9,101.0,538.6,197.3
33,south interior karnataka,1957,0.0,0.5,9.4,18.6,169.0,174.9,242.6,147.2,47.0,177.6,77.9,0.1,1064.7,0.5,196.9,611.6,255.6
34,kerala,1957,1.2,16.0,25.7,70.2,381.2,872.0,835.3,358.8,41.3,280.1,192.5,28.9,3103.3,17.2,477.2,2107.4,501.5
35,lakshadweep,1957,0.9,11.4,34.6,23.7,195.6,309.9,129.1,149.6,47.5,215.2,198.5,31.2,1347.2,12.3,253.9,636.1,444.9
