,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,arunachal pradesh,1945,43.4,107.8,151.3,282.9,366.0,420.2,960.0,771.3,328.6,187.7,1.3,28.7,3649.3,151.2,800.2,2480.1,217.7
1,assam & meghalaya,1945,37.0,39.7,67.5,139.5,396.5,500.5,507.7,493.5,283.2,196.6,1.1,2.9,2665.7,76.7,603.5,1785.0,200.5
2,naga mani mizo tripura,1945,68.7,60.9,67.7,170.4,354.2,595.3,573.9,509.7,378.8,205.6,13.3,53.3,3051.9,129.6,592.3,2057.7,272.2
3,sub himalayan west bengal & sikkim,1945,27.8,21.3,6.9,120.3,305.4,398.3,551.3,680.0,406.9,235.9,0.0,1.3,2755.4,49.2,432.6,2036.5,237.1
4,gangetic west bengal,1945,18.0,13.6,5.1,75.7,110.2,196.2,196.3,213.2,198.6,244.2,0.1,0.3,1271.5,31.6,191.0,804.3,244.6
5,orissa,1945,20.3,4.7,0.1,50.6,58.0,152.6,387.1,270.3,405.9,176.1,2.5,10.4,1538.6,25.0,108.7,1215.9,189.0
6,jharkhand,1945,45.8,27.4,0.4,25.6,45.2,168.4,276.6,293.1,277.2,144.6,3.2,1.2,1308.7,73.2,71.2,1015.3,149.0
7,bihar,1945,50.7,24.0,1.4,32.4,57.8,120.5,226.9,265.6,305.5,154.8,0.0,3.2,1242.9,74.7,91.5,918.6,158.0
8,east uttar pradesh,1945,46.5,1.8,1.7,14.9,12.0,70.3,239.3,211.5,267.9,108.9,0.0,5.7,980.4,48.3,28.5,789.0,114.6
9,west uttar pradesh,1945,35.5,0.0,0.5,4.6,4.4,31.0,309.5,260.0,278.8,41.6,0.0,0.1,966.0,35.5,9.5,879.4,41.7
10,uttarakhand,1945,120.2,4.5,39.3,42.7,16.5,90.6,468.6,379.8,391.8,92.0,0.1,1.8,1648.0,124.8,98.6,1330.8,93.9
11,haryana delhi & chandigarh,1945,41.5,0.0,2.4,6.5,7.9,36.5,120.0,122.3,312.5,5.1,0.0,0.0,654.6,41.5,16.8,591.2,5.1
12,punjab,1945,71.4,0.0,14.5,15.9,3.2,38.3,156.9,138.6,359.8,6.0,0.5,0.2,805.3,71.4,33.6,693.6,6.7
13,himachal pradesh,1945,196.0,10.3,105.0,81.0,24.5,74.2,424.4,352.5,331.0,40.0,2.9,5.2,1646.9,206.3,210.4,1182.0,48.2
14,jammu & kashmir,1945,131.7,23.0,138.2,101.8,37.8,49.8,129.7,104.1,94.3,26.1,9.5,10.3,856.2,154.7,277.8,377.8,45.8
15,west rajasthan,1945,18.3,0.0,0.6,6.1,15.0,40.9,174.5,73.0,35.1,0.4,0.0,0.0,364.0,18.3,21.8,323.5,0.5
16,east rajasthan,1945,15.5,0.0,0.1,6.8,11.2,125.9,346.0,215.1,138.0,3.2,0.0,0.0,861.6,15.5,18.0,824.9,3.2
17,west madhya pradesh,1945,22.2,0.0,0.0,3.6,3.2,190.3,377.4,235.9,211.1,3.6,0.0,0.0,1047.4,22.2,6.9,1014.7,3.6
18,east madhya pradesh,1945,42.5,0.7,0.0,30.0,6.0,224.9,410.0,287.1,256.2,26.6,0.0,2.2,1286.3,43.2,36.0,1178.2,28.9
19,gujarat region,1945,7.0,0.0,0.0,1.9,0.7,160.9,518.8,245.3,339.5,2.7,0.0,0.0,1277.0,7.0,2.6,1264.6,2.7
20,saurashtra & kutch,1945,10.0,0.0,0.0,0.7,0.4,120.9,328.3,102.9,69.1,0.8,0.0,0.0,633.1,10.0,1.1,621.2,0.8
21,konkan & goa,1945,8.8,0.0,0.0,0.9,1.1,733.2,1394.2,709.4,348.4,44.9,3.6,0.0,3244.5,8.8,2.0,3185.2,48.5
22,madhya maharashtra,1945,4.2,0.0,0.0,9.8,5.2,125.6,263.7,209.0,132.4,37.1,6.3,0.0,793.4,4.2,15.0,730.7,43.4
23,matathwada,1945,1.8,0.0,0.0,5.0,0.3,129.6,140.2,154.4,161.9,27.7,1.3,0.0,622.5,1.8,5.4,586.2,29.0
24,vidarbha,1945,13.8,0.4,0.0,24.6,3.3,147.0,404.7,299.6,274.2,30.3,0.6,1.1,1199.4,14.1,27.9,1125.5,31.9
25,chhattisgarh,1945,30.1,7.6,0.0,58.6,7.0,200.7,428.5,397.2,376.6,71.9,6.4,0.9,1585.6,37.8,65.6,1403.0,79.3
26,coastal andhra pradesh,1945,1.0,0.0,0.0,48.0,39.9,46.6,193.3,185.8,201.2,242.0,19.1,14.7,991.5,1.0,87.9,626.8,275.8
27,telangana,1945,4.3,0.0,0.0,39.0,11.2,144.5,332.1,238.4,159.1,94.1,4.8,0.0,1027.4,4.3,50.3,874.0,98.9
28,rayalseema,1945,0.0,0.0,0.0,22.5,36.7,35.1,160.8,107.6,105.2,60.0,75.6,0.5,604.1,0.0,59.2,408.8,136.1
29,tamil nadu,1945,4.6,5.5,5.0,74.7,38.2,22.0,75.1,110.1,58.6,168.4,206.8,15.0,784.0,10.1,117.9,265.7,390.3
30,coastal karnataka,1945,2.6,0.0,0.0,19.7,24.5,824.7,1296.1,493.2,294.7,63.2,60.7,0.0,3079.3,2.6,44.1,2908.7,123.8
31,north interior karnataka,1945,0.3,0.0,0.0,11.2,21.3,69.7,191.9,95.7,92.8,57.6,3.5,0.0,544.0,0.3,32.5,450.1,61.1
32,south interior karnataka,1945,0.4,1.2,0.3,54.9,93.3,79.9,260.9,109.9,72.6,85.2,33.7,0.1,792.3,1.6,148.4,523.3,119.0
33,kerala,1945,4.4,9.9,12.7,104.1,53.4,549.8,704.0,351.8,110.9,253.8,259.5,18.0,2432.4,14.3,170.2,1716.5,531.4
34,lakshadweep,1945,16.8,1.3,0.0,0.9,54.2,362.0,341.0,148.8,42.8,132.8,155.1,65.6,1321.3,18.1,55.1,894.6,353.5
