,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
23,madhya maharashtra,1949,0.0,0.0,2.0,4.8,58.4,102.0,201.3,174.0,323.1,82.2,5.7,0.0,953.7,0.0,65.3,800.4,87.9
24,matathwada,1949,2.9,0.5,0.1,0.7,35.2,188.9,189.5,89.8,369.1,32.3,5.2,0.0,914.2,3.4,36.0,837.3,37.6
25,vidarbha,1949,1.2,1.5,1.0,5.6,28.8,222.7,412.9,266.2,323.5,134.8,0.0,0.1,1398.3,2.8,35.4,1225.2,134.9
26,chhattisgarh,1949,1.2,7.6,4.0,9.9,61.5,181.7,381.0,412.3,280.3,159.8,0.0,0.2,1499.6,8.8,75.4,1255.4,160.0
27,coastal andhra pradesh,1949,7.7,0.6,2.5,32.2,71.2,97.3,231.2,179.2,254.8,319.4,21.3,0.0,1217.3,8.3,105.8,762.4,340.7
28,telangana,1949,0.5,0.0,2.4,13.8,67.9,152.0,335.5,173.6,198.1,94.6,0.2,0.0,1038.6,0.6,84.1,859.2,94.8
29,rayalseema,1949,0.0,0.0,0.1,9.1,68.9,115.6,137.8,163.1,180.9,98.0,53.1,0.0,826.5,0.0,78.0,597.3,151.2
30,tamil nadu,1949,8.6,3.0,0.6,62.3,98.2,75.6,113.6,148.2,82.3,159.4,86.4,2.3,840.7,11.6,161.2,419.7,248.1
31,coastal karnataka,1949,3.3,0.0,1.2,12.0,293.1,691.6,1157.1,585.4,438.0,148.8,32.0,0.0,3362.4,3.3,306.3,2872.1,180.8
32,north interior karnataka,1949,0.0,1.5,6.4,15.2,72.9,82.5,114.1,100.5,265.4,94.1,10.7,0.0,763.3,1.5,94.5,562.6,104.8
33,south interior karnataka,1949,0.1,0.1,3.8,32.1,103.6,82.4,179.5,165.2,107.8,188.3,13.6,0.0,876.4,0.2,139.4,534.9,201.9
34,kerala,1949,0.6,1.8,4.5,98.1,440.0,536.3,758.7,445.2,354.5,229.1,71.9,1.8,2942.6,2.4,542.6,2094.7,302.8
35,lakshadweep,1949,2.2,1.0,0.0,2.4,372.5,380.5,476.7,242.5,188.5,80.1,,8.8,,3.2,374.9,1288.2,
