,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1931,25.3,0.0,2.5,2.5,205.4,393.5,289.3,571.0,294.4,368.3,22.8,182.7,2357.7,25.3,210.4,1548.2,573.8
1,arunachal pradesh,1931,61.3,189.7,231.6,502.7,277.7,1149.4,1399.9,337.7,480.7,157.4,37.8,46.2,4872.1,251.0,1012.0,3367.7,241.3
2,assam & meghalaya,1931,7.6,29.2,47.6,294.7,374.0,605.6,654.6,282.0,330.2,136.7,21.6,16.3,2800.1,36.7,716.3,1872.4,174.7
3,naga mani mizo tripura,1931,2.7,53.0,59.6,109.9,360.6,388.8,520.0,300.4,364.1,209.9,69.2,23.0,2461.1,55.8,530.1,1573.3,302.1
4,sub himalayan west bengal & sikkim,1931,2.8,9.7,28.2,98.6,296.3,523.7,793.8,408.7,585.3,112.1,12.7,4.5,2876.5,12.4,423.2,2311.6,129.3
5,gangetic west bengal,1931,2.2,74.6,27.1,22.7,111.5,157.2,368.5,286.7,197.0,168.3,59.0,0.9,1475.8,76.8,161.3,1009.4,228.3
6,orissa,1931,7.4,36.8,20.7,18.6,44.3,108.0,239.9,511.0,197.0,233.4,59.5,0.4,1477.2,44.2,83.6,1055.9,293.4
7,jharkhand,1931,7.0,116.9,18.0,2.2,37.1,109.0,357.0,355.2,201.2,112.7,33.4,0.8,1350.4,123.9,57.3,1022.3,146.9
8,bihar,1931,1.3,32.4,11.4,1.6,27.5,75.9,441.3,218.8,248.2,76.1,11.2,0.7,1146.3,33.7,40.5,984.2,87.9
9,east uttar pradesh,1931,0.5,27.4,1.8,0.2,8.6,36.8,297.0,240.2,332.0,102.3,0.2,0.1,1047.1,27.9,10.6,905.9,102.7
10,west uttar pradesh,1931,0.5,25.9,6.3,0.4,6.3,16.2,217.0,224.3,349.5,84.0,0.2,0.2,930.8,26.4,12.9,807.0,84.4
