,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
21,saurashtra & kutch,1921,0.0,0.0,0.0,0.0,0.0,8.6,317.4,79.1,190.0,2.7,0.0,0.2,598.1,0.0,0.0,595.2,2.9
22,konkan & goa,1921,0.3,0.0,0.1,4.8,0.0,658.1,1102.5,611.8,450.4,57.5,13.7,0.0,2899.2,0.3,5.0,2822.7,71.2
23,madhya maharashtra,1921,1.6,0.0,0.3,9.0,1.1,105.8,291.6,125.0,128.7,47.5,23.7,0.0,734.3,1.6,10.4,651.1,71.2
24,matathwada,1921,2.1,0.0,0.0,2.4,0.0,151.0,174.8,70.2,113.4,41.9,6.6,0.0,562.4,2.1,2.4,509.4,48.5
25,vidarbha,1921,20.3,0.1,0.0,2.6,0.0,283.9,293.0,292.0,182.3,11.3,0.2,0.0,1085.6,20.3,2.6,1051.2,11.4
26,chhattisgarh,1921,39.6,1.6,0.0,6.2,0.0,335.4,311.4,401.8,210.9,12.3,0.0,0.0,1319.4,41.2,6.2,1259.6,12.3
27,coastal andhra pradesh,1921,52.3,0.1,0.1,35.3,11.2,97.6,204.6,168.0,228.7,192.6,24.7,0.0,1015.0,52.4,46.5,698.9,217.2
28,telangana,1921,7.1,0.0,0.1,5.4,5.5,200.9,296.7,161.1,240.7,68.0,17.9,0.0,1003.3,7.1,11.0,899.4,85.9
29,rayalseema,1921,43.2,0.0,0.0,40.7,9.1,58.6,180.3,93.3,84.4,185.8,43.0,5.2,743.6,43.2,49.8,416.6,234.0
30,tamil nadu,1921,141.2,0.0,1.7,72.3,39.5,55.7,92.5,129.6,78.3,236.4,76.0,56.1,979.4,141.3,113.5,356.1,368.6
31,coastal karnataka,1921,13.0,0.0,3.5,62.4,18.6,699.4,871.9,841.6,327.1,128.6,41.3,0.0,3007.4,13.0,84.5,2740.0,170.0
32,north interior karnataka,1921,0.2,0.0,1.2,33.6,5.4,63.5,158.2,41.7,49.4,125.3,104.5,0.0,582.8,0.2,40.2,312.7,229.7
33,south interior karnataka,1921,15.4,0.0,2.9,84.6,47.2,114.9,217.8,169.5,77.5,167.6,88.7,0.0,986.1,15.4,134.7,579.7,256.3
34,kerala,1921,43.0,4.7,15.0,171.3,104.1,489.1,639.8,641.9,156.7,302.4,136.2,15.8,2719.9,47.8,290.3,1927.5,454.3
35,lakshadweep,1921,37.6,0.0,16.8,82.4,156.3,326.2,163.7,235.5,,170.3,110.3,93.0,,37.6,255.5,,373.6
