,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1979,35.5,9.4,3.9,64.8,146.3,282.8,455.9,173.6,330.2,163.5,169.8,13.6,1849.4,44.9,215.0,1242.5,347.0
1,arunachal pradesh,1979,47.4,81.6,138.2,158.8,210.3,239.4,665.4,296.9,417.5,409.6,27.4,81.2,2773.6,129.0,507.2,1619.2,518.3
2,assam & meghalaya,1979,3.3,8.7,38.2,93.8,225.6,307.8,640.1,252.4,342.3,216.6,23.4,36.2,2188.5,12.0,357.7,1542.6,276.3
3,naga mani mizo tripura,1979,1.3,8.3,72.9,55.4,158.8,361.8,370.0,309.7,272.9,57.9,47.1,33.1,1749.2,9.6,287.1,1314.4,138.1
4,sub himalayan west bengal & sikkim,1979,8.1,26.8,15.1,100.6,142.0,261.7,741.7,432.4,427.0,286.5,31.7,38.1,2511.7,34.9,257.7,1862.9,356.3
5,gangetic west bengal,1979,16.0,27.3,8.4,28.0,22.3,282.9,296.4,229.6,167.0,48.0,11.5,20.4,1157.9,43.3,58.7,975.9,79.9
6,orissa,1979,6.7,14.9,3.2,22.7,25.1,198.5,240.2,251.8,171.7,46.5,7.3,7.4,995.9,21.5,50.9,862.2,61.2
7,jharkhand,1979,22.4,38.7,6.1,19.5,6.1,129.1,286.0,174.9,134.2,36.1,18.7,11.0,882.8,61.1,31.6,724.3,65.8
8,bihar,1979,23.4,19.4,2.3,21.3,6.2,90.6,435.5,166.1,113.0,88.5,25.2,10.3,1001.9,42.9,29.8,805.2,124.0
9,east uttar pradesh,1979,27.6,30.6,2.3,6.8,12.0,85.2,320.6,118.1,31.6,18.5,33.6,9.6,696.5,58.2,21.1,555.5,61.7
10,west uttar pradesh,1979,45.1,48.6,10.6,2.3,29.9,56.7,240.8,69.7,26.6,1.7,18.6,7.4,558.0,93.7,42.8,393.7,27.8
11,uttarakhand,1979,50.6,68.4,65.9,23.6,64.0,110.2,323.5,276.1,37.7,11.7,8.2,32.4,1072.3,119.0,153.5,747.5,52.3
12,haryana delhi & chandigarh,1979,23.2,45.5,10.7,3.5,30.0,33.6,122.7,39.7,19.9,3.6,2.8,6.3,341.5,68.7,44.1,215.9,12.7
13,punjab,1979,25.9,71.9,45.7,6.8,22.2,37.3,147.5,46.6,45.1,2.0,7.8,5.1,464.0,97.8,74.8,276.5,14.9
14,himachal pradesh,1979,170.0,115.3,157.4,31.9,85.1,64.8,163.4,119.0,43.5,7.0,34.0,29.6,1021.0,285.2,274.4,390.7,70.7
15,jammu & kashmir,1979,65.6,98.4,228.6,58.4,147.1,51.6,103.8,115.9,71.0,7.6,89.9,39.5,1077.4,164.0,434.0,342.3,137.1
16,west rajasthan,1979,2.9,25.5,1.7,0.7,31.6,19.0,118.6,71.9,16.7,10.6,7.5,1.7,308.2,28.4,34.0,226.1,19.7
17,east rajasthan,1979,6.6,25.8,2.8,0.9,16.5,47.6,206.5,129.7,14.7,3.3,58.1,2.7,515.1,32.4,20.1,398.5,64.1
18,west madhya pradesh,1979,21.3,35.2,8.5,0.2,9.3,110.1,195.7,260.0,34.9,6.1,97.7,2.8,781.9,56.5,18.1,600.7,106.6
19,east madhya pradesh,1979,47.5,45.4,2.5,0.4,11.2,98.9,243.8,226.7,64.5,6.0,61.3,1.5,809.8,93.0,14.2,633.9,68.8
20,gujarat region,1979,1.0,4.6,0.0,0.0,0.3,132.3,174.2,441.3,46.3,11.5,92.8,0.1,904.5,5.6,0.4,794.1,104.3
21,saurashtra & kutch,1979,0.0,3.3,0.0,0.0,0.1,143.5,34.7,634.0,37.0,12.2,89.7,1.0,955.4,3.3,0.1,849.1,102.8
22,konkan & goa,1979,0.0,0.7,0.1,0.0,0.3,653.1,797.2,687.2,266.5,26.8,77.3,0.0,2509.2,0.7,0.4,2404.0,104.1
23,madhya maharashtra,1979,3.5,1.8,5.3,1.0,7.1,129.7,194.5,299.0,249.9,46.0,88.4,0.5,1026.8,5.3,13.4,873.2,134.9
24,matathwada,1979,3.4,11.8,5.6,1.4,18.1,125.5,163.1,132.9,236.5,17.7,90.6,0.8,807.6,15.3,25.2,658.1,109.1
25,vidarbha,1979,30.4,59.7,1.7,0.5,12.9,245.6,218.2,323.2,143.3,6.3,34.9,10.6,1087.2,90.1,15.0,930.2,51.8
26,chhattisgarh,1979,20.7,24.7,0.6,4.4,4.4,176.3,209.8,267.2,155.5,26.1,11.3,3.6,904.6,45.4,9.4,808.8,41.0
27,coastal andhra pradesh,1979,0.6,30.2,0.1,15.2,125.1,108.7,97.3,95.5,233.2,52.2,160.6,15.5,934.1,30.7,140.4,534.6,228.3
28,telangana,1979,9.8,22.8,1.2,12.6,48.7,145.9,156.4,131.8,200.0,15.7,39.5,7.3,791.7,32.7,62.5,634.0,62.5
29,rayalseema,1979,3.2,19.4,0.0,7.0,96.6,49.7,72.2,79.7,155.3,61.5,256.6,12.3,813.4,22.6,103.6,356.8,330.4
30,tamil nadu,1979,0.7,43.5,12.5,15.3,35.1,60.2,75.2,80.2,183.1,132.6,416.7,48.2,1103.4,44.2,62.9,398.7,597.5
31,coastal karnataka,1979,0.8,0.2,0.2,11.7,12.2,735.3,962.7,619.4,238.6,127.3,111.8,3.3,2823.4,1.0,24.0,2556.0,242.4
32,north interior karnataka,1979,2.0,13.1,2.4,7.3,60.7,141.7,125.4,168.8,291.4,54.5,95.8,0.1,963.2,15.0,70.5,727.3,150.4
33,south interior karnataka,1979,0.3,29.2,4.1,31.3,49.0,192.8,189.3,207.9,219.6,81.9,113.9,1.4,1120.8,29.5,84.4,809.6,197.2
34,kerala,1979,2.4,30.0,11.7,42.0,127.7,582.9,662.2,383.7,211.7,163.8,261.7,23.3,2503.0,32.4,181.3,1840.5,448.8
35,lakshadweep,1979,14.9,1.3,10.0,15.4,23.1,367.1,451.3,127.3,221.1,173.6,378.1,42.2,1825.4,16.2,48.5,1166.8,593.9
