,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1939,54.1,1.5,16.1,77.3,480.5,541.0,335.6,202.8,512.5,263.9,165.9,131.3,2782.5,55.6,573.9,1591.9,561.1
1,arunachal pradesh,1939,13.6,140.5,112.7,388.1,314.6,1132.5,838.5,310.2,476.4,157.6,6.2,7.7,3898.7,154.2,815.5,2757.6,171.4
2,assam & meghalaya,1939,1.5,33.6,11.2,178.3,349.6,533.7,484.9,224.9,389.0,190.1,2.8,1.9,2401.6,35.1,539.2,1632.5,194.9
3,naga mani mizo tripura,1939,2.6,59.3,34.5,203.7,274.4,449.6,638.8,333.9,380.8,198.8,30.0,2.0,2608.3,61.8,512.6,1803.1,230.8
4,sub himalayan west bengal & sikkim,1939,0.0,19.8,5.8,6.7,268.3,626.3,605.9,460.5,444.6,146.3,6.5,0.3,2591.1,19.8,280.8,2137.4,153.1
5,gangetic west bengal,1939,2.4,23.1,10.9,20.2,70.2,250.5,420.2,450.9,207.5,220.6,21.2,0.8,1698.4,25.5,101.3,1329.1,242.6
6,orissa,1939,8.1,10.9,34.9,26.3,19.1,196.9,411.9,410.1,242.1,181.2,19.3,2.8,1563.4,18.9,80.2,1260.9,203.3
7,jharkhand,1939,14.7,47.8,41.7,15.4,18.3,237.0,367.3,378.2,257.0,139.8,1.0,1.6,1519.7,62.4,75.3,1239.5,142.4
8,bihar,1939,5.0,42.3,11.3,1.7,41.5,230.4,315.0,277.1,262.0,56.9,0.0,0.0,1243.2,47.3,54.5,1084.5,56.9
9,east uttar pradesh,1939,14.0,21.0,4.3,1.1,2.5,146.8,284.4,227.6,222.6,20.7,0.0,0.0,945.0,35.0,7.9,881.5,20.7
10,west uttar pradesh,1939,8.0,21.2,6.3,0.6,2.9,130.2,235.5,101.7,211.5,3.2,0.0,0.0,721.1,29.2,9.8,678.9,3.2
11,uttarakhand,1939,21.1,82.1,39.2,15.5,9.1,213.1,352.9,199.3,186.2,24.2,0.0,0.0,1142.6,103.2,63.7,951.5,24.2
12,haryana delhi & chandigarh,1939,1.9,38.5,20.2,0.5,0.3,88.8,62.7,32.9,63.3,1.2,0.0,0.0,310.2,40.5,20.9,247.6,1.2
13,punjab,1939,6.2,61.0,58.1,8.3,0.8,49.8,100.5,78.6,37.9,2.6,0.0,0.0,403.7,67.2,67.2,266.8,2.6
14,himachal pradesh,1939,56.4,112.3,97.9,47.1,9.9,103.0,201.0,110.5,108.6,30.9,0.0,0.0,877.8,168.7,155.0,523.2,30.9
15,jammu & kashmir,1939,89.1,221.0,179.9,68.5,19.6,34.6,164.2,95.2,72.7,57.4,0.0,1.1,1003.5,310.2,268.1,366.7,58.6
16,west rajasthan,1939,0.3,25.0,7.8,0.2,0.3,22.3,15.9,53.5,12.1,0.0,0.0,0.0,137.4,25.3,8.3,103.8,0.0
17,east rajasthan,1939,1.6,12.7,9.3,0.0,0.1,62.0,108.3,112.7,92.9,1.1,0.0,0.0,400.7,14.3,9.4,375.9,1.1
18,west madhya pradesh,1939,6.2,0.9,8.2,0.2,0.3,64.1,284.8,312.4,119.6,3.9,1.4,0.6,802.5,7.1,8.8,780.8,5.8
19,east madhya pradesh,1939,36.4,19.3,20.0,6.4,0.0,186.6,496.0,393.9,180.8,7.9,0.0,0.0,1347.2,55.7,26.4,1257.2,7.9
20,gujarat region,1939,0.0,1.1,3.1,0.0,0.0,30.3,210.3,265.3,91.6,1.3,2.4,0.2,605.6,1.1,3.1,597.5,3.9
21,saurashtra & kutch,1939,0.0,8.6,2.3,0.0,0.0,9.0,62.2,79.5,11.8,4.1,1.9,0.0,179.4,8.6,2.3,162.5,6.0
22,konkan & goa,1939,0.2,0.0,0.4,5.8,0.1,509.6,1116.8,817.1,227.9,58.0,22.7,0.0,2758.6,0.2,6.3,2671.4,80.8
23,madhya maharashtra,1939,0.2,0.2,4.1,6.3,1.1,127.6,303.9,219.9,88.5,41.8,27.3,0.8,821.9,0.5,11.5,740.0,70.0
24,matathwada,1939,0.2,0.0,3.7,9.1,0.2,98.2,163.6,188.6,73.8,25.3,16.5,1.0,580.2,0.2,13.0,524.2,42.9
25,vidarbha,1939,1.3,1.9,34.2,12.2,0.1,116.1,224.2,385.4,66.5,33.5,6.0,0.4,881.9,3.3,46.5,792.3,39.9
26,chhattisgarh,1939,6.5,22.8,53.2,19.9,1.1,188.6,427.5,478.6,198.3,79.3,4.6,0.0,1480.3,29.3,74.2,1293.0,83.9
27,coastal andhra pradesh,1939,3.0,0.0,29.7,19.7,11.3,80.2,138.7,121.9,150.1,416.7,95.8,3.2,1070.3,3.0,60.7,490.9,515.8
28,telangana,1939,0.0,0.0,22.0,16.7,3.0,73.5,173.2,202.5,107.1,130.3,11.8,0.0,740.0,0.0,41.7,556.3,142.1
29,rayalseema,1939,17.4,0.0,18.3,72.9,10.2,59.3,50.0,85.4,142.5,163.0,177.0,2.2,798.2,17.4,101.4,337.2,342.2
30,tamil nadu,1939,31.1,5.0,26.0,132.1,60.0,60.4,35.1,91.3,96.2,243.8,266.2,8.6,1055.8,36.1,218.1,283.0,518.6
31,coastal karnataka,1939,0.0,0.0,5.4,35.9,8.4,725.7,903.9,631.4,127.3,232.6,73.4,0.2,2744.2,0.0,49.7,2388.2,306.2
32,north interior karnataka,1939,0.0,0.0,5.5,11.1,12.9,87.9,113.2,157.8,115.8,122.1,27.6,0.0,653.9,0.0,29.5,474.7,149.7
33,south interior karnataka,1939,3.5,0.0,13.1,70.5,49.6,92.1,184.7,198.1,114.7,226.6,71.6,0.0,1024.6,3.5,133.2,589.6,298.1
34,kerala,1939,13.6,3.6,24.9,172.8,105.1,625.8,749.6,459.9,134.1,339.8,298.1,10.2,2937.5,17.2,302.8,1969.4,648.1
35,lakshadweep,1939,9.0,0.5,0.0,2.5,20.3,412.7,220.1,248.0,47.0,114.6,126.8,5.8,1207.3,9.5,22.8,927.8,247.2
