,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
24,matathwada,1936,0.0,26.6,7.8,10.7,33.3,137.5,92.2,119.3,145.1,9.1,139.9,6.2,727.8,26.6,51.8,494.1,155.2
25,vidarbha,1936,17.6,60.3,21.6,4.8,30.5,377.5,285.3,308.3,188.8,61.9,90.9,3.5,1451.2,78.0,57.0,1160.0,156.3
26,chhattisgarh,1936,31.9,44.7,14.6,4.3,46.6,413.1,463.8,434.5,258.0,90.4,18.2,6.1,1826.2,76.6,65.5,1569.4,114.7
27,coastal andhra pradesh,1936,8.7,127.1,5.8,22.4,145.2,162.7,211.9,188.3,123.9,233.4,91.2,8.1,1328.7,135.7,173.4,686.8,332.7
28,telangana,1936,2.5,79.1,15.3,8.4,73.7,200.0,268.9,220.9,128.4,96.4,48.2,15.1,1157.0,81.7,97.4,818.2,159.7
29,rayalseema,1936,0.2,31.9,8.3,12.7,52.7,87.7,75.7,49.7,149.1,66.8,150.4,10.4,695.6,32.1,73.7,362.2,227.6
30,tamil nadu,1936,1.9,51.1,55.3,35.7,74.4,56.3,85.5,59.4,122.0,103.7,234.5,64.7,944.5,53.0,165.3,323.2,402.9
31,coastal karnataka,1936,0.0,0.9,23.3,14.7,138.7,1075.6,981.6,562.3,195.6,219.4,108.6,4.1,3324.7,0.9,176.6,2815.1,332.1
32,north interior karnataka,1936,0.0,18.4,5.9,13.3,50.4,101.5,62.7,59.5,136.4,50.8,62.7,3.0,564.7,18.4,69.6,360.1,116.6
33,south interior karnataka,1936,0.0,6.2,34.7,15.7,102.1,185.2,156.2,111.6,176.1,89.5,76.5,4.5,958.4,6.3,152.5,629.2,170.5
34,kerala,1936,1.2,16.5,116.0,34.0,466.5,620.8,672.1,367.9,286.7,231.7,211.1,18.6,3043.3,17.7,616.6,1947.5,461.5
35,lakshadweep,1936,0.5,1.0,41.1,18.8,354.8,464.2,177.1,161.1,219.1,70.1,177.1,59.2,1744.1,1.5,414.7,1021.5,306.4
