,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1961,82.1,99.4,33.2,88.1,973.1,383.3,304.9,557.1,612.0,379.9,280.6,144.5,3938.2,181.5,1094.5,1857.3,805.0
1,arunachal pradesh,1961,50.0,204.2,289.6,181.0,492.3,595.5,738.3,547.9,256.2,260.5,57.1,3.9,3676.5,254.2,962.9,2137.9,321.5
2,assam & meghalaya,1961,11.5,19.7,253.8,123.0,355.8,335.4,352.9,347.4,226.1,128.1,34.8,6.9,2195.3,31.2,732.6,1261.7,169.8
3,naga mani mizo tripura,1961,9.5,37.5,193.3,76.9,212.1,332.5,316.5,342.8,258.8,96.1,24.4,0.8,1901.2,47.0,482.4,1250.5,121.3
4,sub himalayan west bengal & sikkim,1961,11.5,38.9,19.6,39.3,279.2,448.3,448.9,542.0,341.5,127.5,2.1,5.4,2304.2,50.4,338.1,1780.8,135.0
5,gangetic west bengal,1961,11.1,75.8,6.8,13.6,91.2,275.0,171.4,252.8,290.9,101.0,0.8,0.1,1290.4,86.8,111.6,990.1,101.9
6,orissa,1961,15.9,116.2,3.2,15.9,59.7,324.8,406.2,327.9,483.2,178.2,11.3,2.7,1945.3,132.1,78.9,1542.1,192.2
7,jharkhand,1961,8.9,84.3,1.0,4.6,30.0,298.6,296.3,358.2,317.2,155.3,1.6,4.6,1560.5,93.2,35.6,1270.2,161.5
8,bihar,1961,11.7,35.8,1.4,2.0,33.9,239.7,211.6,317.5,157.5,236.0,0.8,10.1,1258.1,47.5,37.3,926.3,246.9
9,east uttar pradesh,1961,24.7,25.6,0.0,1.6,6.6,92.7,285.1,407.0,154.8,203.5,0.6,11.9,1214.3,50.3,8.3,939.6,216.0
10,west uttar pradesh,1961,44.5,33.1,0.1,2.1,7.6,73.4,302.5,467.5,113.5,141.4,1.9,10.5,1198.3,77.7,9.8,956.9,153.9
11,uttarakhand,1961,126.3,133.7,24.1,20.5,41.0,181.2,490.1,511.6,226.4,122.7,13.1,57.5,1948.3,260.0,85.6,1409.4,193.3
12,haryana delhi & chandigarh,1961,40.2,29.9,0.4,4.6,11.0,46.2,150.1,251.4,52.4,25.8,6.6,9.2,627.9,70.2,16.0,500.1,41.6
13,punjab,1961,51.7,39.5,3.0,14.2,4.6,43.0,216.1,199.3,87.0,22.8,2.8,6.1,690.1,91.2,21.8,545.4,31.7
14,himachal pradesh,1961,153.8,157.2,68.8,104.2,34.2,88.7,320.3,314.3,153.1,46.2,37.6,37.2,1515.5,311.0,207.1,876.3,121.0
15,jammu & kashmir,1961,103.3,57.9,54.5,107.5,55.1,107.3,199.6,217.4,118.3,28.8,53.2,35.0,1138.2,161.2,217.2,642.7,117.1
16,west rajasthan,1961,5.2,12.5,0.2,5.6,6.5,102.8,72.2,66.5,123.9,2.0,1.1,1.8,400.3,17.7,12.2,365.5,4.9
17,east rajasthan,1961,11.9,7.0,0.0,0.6,5.0,39.2,227.8,225.7,337.2,23.0,6.0,0.9,884.2,18.9,5.6,829.8,29.9
18,west madhya pradesh,1961,22.0,1.8,0.5,0.7,6.9,74.0,311.3,318.8,559.4,128.5,8.3,1.3,1433.7,23.9,8.2,1263.5,138.2
19,east madhya pradesh,1961,29.0,11.2,3.8,5.8,8.4,132.9,499.4,462.9,358.4,65.7,7.5,13.7,1598.8,40.3,18.0,1453.7,86.8
20,gujarat region,1961,0.0,0.6,0.0,0.0,0.6,90.2,365.1,174.6,297.7,16.1,0.1,0.0,945.1,0.6,0.6,927.6,16.2
21,saurashtra & kutch,1961,1.0,7.0,4.8,0.0,2.0,125.9,294.0,127.2,178.8,12.1,0.2,0.0,752.9,7.9,6.8,725.9,12.3
22,konkan & goa,1961,0.0,5.2,0.0,2.3,182.2,738.0,1543.3,712.6,486.1,248.9,2.4,0.0,3921.0,5.2,184.5,3480.1,251.3
23,madhya maharashtra,1961,0.3,0.1,0.5,9.8,104.2,163.5,411.9,135.0,104.8,128.0,10.0,2.5,1070.5,0.4,114.5,815.2,140.4
24,matathwada,1961,0.9,0.1,5.6,6.7,35.7,170.8,253.7,143.4,97.0,238.1,5.2,1.8,959.0,1.0,48.0,664.9,245.0
25,vidarbha,1961,1.1,5.7,4.5,5.3,21.4,152.7,372.6,401.6,326.2,143.3,2.9,3.4,1440.8,6.7,31.2,1253.1,149.7
26,chhattisgarh,1961,2.5,44.1,5.0,10.9,16.1,377.4,533.2,467.6,401.2,102.8,5.8,7.3,1974.0,46.6,32.0,1779.5,115.9
27,coastal andhra pradesh,1961,9.6,28.4,2.3,9.0,44.4,138.6,199.8,172.9,181.2,282.3,48.7,2.1,1119.2,37.9,55.7,692.5,333.2
28,telangana,1961,0.8,6.1,2.7,11.8,46.1,142.2,368.3,209.2,144.5,188.3,26.4,0.2,1146.5,6.9,60.6,864.1,215.0
29,rayalseema,1961,2.4,7.9,0.5,3.0,41.4,96.2,112.5,124.7,54.3,141.5,62.8,4.2,651.5,10.4,44.9,387.7,208.5
30,tamil nadu,1961,76.0,12.7,2.2,23.9,71.9,73.8,99.4,110.4,122.2,154.7,107.5,56.1,910.7,88.6,98.0,405.7,318.3
31,coastal karnataka,1961,0.0,0.0,0.9,47.7,635.0,1013.0,1884.9,936.3,702.8,309.6,21.0,2.7,5553.9,0.0,683.6,4536.9,333.4
32,north interior karnataka,1961,0.1,0.6,6.4,32.1,102.1,99.9,245.4,78.4,33.1,144.9,5.6,0.0,748.6,0.6,140.6,456.9,150.6
33,south interior karnataka,1961,2.1,3.4,2.6,62.5,161.6,196.2,492.7,213.5,93.8,165.4,14.3,1.4,1409.5,5.5,226.7,996.2,181.1
34,kerala,1961,13.7,31.3,11.4,94.1,500.5,1005.2,1146.5,678.3,399.3,274.2,85.9,17.5,4257.8,45.0,606.0,3229.3,377.6
35,lakshadweep,1961,60.3,47.4,0.0,31.3,421.1,593.2,297.3,228.2,215.8,148.1,98.8,93.8,2235.3,107.7,452.4,1334.5,340.7
