,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1928,50.9,67.6,80.7,129.3,499.5,410.2,406.3,391.5,404.8,444.5,99.5,13.5,2998.3,118.5,709.5,1612.8,557.5
1,arunachal pradesh,1928,48.9,39.7,118.2,123.4,431.9,1168.3,993.6,981.2,706.1,633.5,25.6,2.3,5272.7,88.6,673.5,3849.2,661.4
2,assam & meghalaya,1928,8.3,21.1,61.0,138.9,446.5,420.6,428.1,448.2,343.5,294.8,21.6,1.5,2634.3,29.4,646.4,1640.5,317.9
3,naga mani mizo tripura,1928,4.3,28.5,52.3,65.3,309.0,463.2,397.7,468.3,392.8,272.5,18.4,0.1,2472.4,32.8,426.7,1722.0,291.0
4,sub himalayan west bengal & sikkim,1928,25.5,11.8,5.4,92.6,210.8,527.8,666.2,660.9,395.9,255.3,14.9,1.9,2868.9,37.3,308.9,2250.7,272.1
5,gangetic west bengal,1928,12.8,3.2,1.6,51.3,110.9,427.0,428.1,325.1,113.3,149.9,1.7,0.1,1625.0,15.9,163.8,1293.5,151.8
6,orissa,1928,4.6,4.6,6.3,62.8,68.8,266.7,468.8,266.1,226.5,208.0,1.7,0.6,1585.6,9.3,137.9,1228.2,210.3
7,jharkhand,1928,51.4,11.8,3.0,26.4,48.1,313.4,396.7,213.7,131.7,183.3,0.1,4.4,1384.0,63.2,77.4,1055.5,187.8
8,bihar,1928,41.2,21.5,0.1,18.3,54.3,208.0,377.2,272.9,83.3,164.3,0.9,7.6,1249.8,62.7,72.7,941.5,172.8
9,east uttar pradesh,1928,24.9,84.3,0.7,12.7,11.7,118.4,290.8,112.1,65.2,68.6,0.3,15.1,804.8,109.2,25.1,586.5,84.0
10,west uttar pradesh,1928,28.6,89.9,1.9,7.8,8.6,55.9,262.4,85.1,33.7,43.2,8.6,18.9,644.6,118.5,18.4,437.1,70.7
11,uttarakhand,1928,89.5,150.1,27.2,40.2,18.6,114.5,468.0,251.4,29.7,6.3,17.4,28.9,1241.9,239.6,86.0,863.6,52.6
12,haryana delhi & chandigarh,1928,21.5,28.3,3.4,5.9,3.7,36.5,131.0,77.6,35.6,7.6,20.3,16.8,388.2,49.8,13.0,280.7,44.6
13,punjab,1928,25.6,21.3,6.3,10.2,2.8,34.9,92.3,120.2,58.8,1.0,27.0,36.9,437.1,46.9,19.2,306.1,64.9
14,himachal pradesh,1928,129.0,112.9,48.1,94.6,14.5,82.9,276.5,329.2,67.3,2.0,59.9,91.9,1308.9,241.9,157.2,756.0,153.8
15,jammu & kashmir,1928,142.9,192.2,125.9,109.2,18.4,46.2,115.7,177.1,121.6,1.2,102.4,138.3,1291.0,335.1,253.4,460.6,241.9
16,west rajasthan,1928,0.4,0.8,1.0,2.0,2.1,10.2,79.9,140.4,16.8,14.7,3.3,0.5,272.0,1.2,5.2,247.3,18.5
17,east rajasthan,1928,2.9,16.4,0.6,0.1,2.2,23.4,236.7,187.1,37.9,84.2,10.4,6.4,608.3,19.3,2.9,485.2,100.9
18,west madhya pradesh,1928,0.4,31.9,2.8,0.0,2.5,75.6,395.0,217.6,49.5,66.9,1.6,51.9,895.6,32.3,5.3,737.7,120.3
19,east madhya pradesh,1928,15.7,52.8,9.1,1.0,2.5,152.7,475.0,185.0,63.1,96.6,0.0,53.5,1106.9,68.5,12.6,875.7,150.1
20,gujarat region,1928,0.0,0.2,0.0,0.0,0.0,51.5,372.7,220.5,138.3,19.6,16.4,1.8,821.0,0.2,0.0,783.0,37.8
21,saurashtra & kutch,1928,0.6,0.0,0.0,0.2,0.0,4.8,203.4,91.8,88.9,26.9,10.3,0.0,426.8,0.6,0.2,388.8,37.1
22,konkan & goa,1928,0.0,1.3,0.2,3.1,1.1,657.0,1159.4,939.9,264.5,137.9,7.7,0.4,3172.4,1.3,4.4,3020.8,145.9
23,madhya maharashtra,1928,0.1,10.3,3.7,8.0,0.3,143.3,217.7,159.6,209.0,62.5,3.1,14.1,831.7,10.3,12.0,729.7,79.6
24,matathwada,1928,0.0,28.3,9.5,2.0,0.0,160.5,141.7,135.0,288.1,58.8,0.0,1.7,825.8,28.3,11.6,725.4,60.5
25,vidarbha,1928,0.2,43.1,5.9,0.2,2.2,177.8,296.2,185.2,180.1,108.5,0.1,17.8,1017.5,43.3,8.3,839.5,126.4
26,chhattisgarh,1928,6.8,11.3,8.8,13.6,16.7,210.1,384.4,272.7,192.5,97.8,0.0,4.4,1219.2,18.1,39.2,1059.7,102.2
27,coastal andhra pradesh,1928,0.0,2.8,1.4,55.1,31.0,88.7,189.0,136.4,208.2,385.9,2.2,0.7,1101.3,2.8,87.4,622.2,388.8
28,telangana,1928,0.0,15.8,47.3,4.5,27.9,143.9,248.6,191.6,215.2,104.1,0.0,7.4,1006.4,15.8,79.7,799.4,111.5
29,rayalseema,1928,1.3,38.7,10.9,23.2,22.8,71.9,85.0,87.5,100.1,202.4,37.0,30.4,711.3,40.0,56.9,344.6,269.8
30,tamil nadu,1928,21.0,54.9,24.0,56.9,51.0,41.1,75.5,95.2,59.7,219.0,173.8,98.8,970.8,75.9,131.9,271.5,491.6
31,coastal karnataka,1928,0.1,29.3,21.7,36.3,17.1,844.6,1108.8,836.6,107.4,316.4,12.0,9.3,3339.6,29.4,75.0,2897.4,337.7
32,north interior karnataka,1928,0.5,28.4,13.2,18.2,20.5,153.6,130.2,73.4,210.7,102.6,0.3,17.0,768.5,28.9,51.9,567.8,119.9
33,south interior karnataka,1928,0.6,44.3,24.0,43.4,66.1,112.1,189.1,161.7,37.8,229.7,28.9,12.7,950.5,44.9,133.5,500.8,271.3
34,kerala,1928,12.7,65.9,51.3,121.1,81.9,590.7,420.6,553.2,75.9,321.5,155.2,52.7,2502.8,78.6,254.3,1640.4,529.4
35,lakshadweep,1928,42.5,66.6,,1.4,212.3,206.9,268.8,174.9,53.8,124.1,116.3,139.3,,109.1,,704.4,379.7
