,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1933,4.5,11.7,8.1,58.4,365.4,544.2,376.6,294.1,759.0,239.8,268.8,56.9,2987.5,16.2,431.9,1973.9,565.5
1,arunachal pradesh,1933,56.0,59.4,101.6,267.9,435.3,782.1,743.2,685.2,376.1,217.9,40.6,8.1,3773.3,115.4,804.8,2586.5,266.6
2,assam & meghalaya,1933,10.3,29.0,16.7,214.4,286.7,477.2,427.1,501.7,243.1,122.1,8.1,2.7,2339.1,39.2,517.7,1649.2,132.9
3,naga mani mizo tripura,1933,2.5,19.7,34.3,167.0,298.4,463.4,476.3,603.5,259.6,113.4,9.6,4.1,2451.8,22.2,499.7,1802.8,127.1
4,sub himalayan west bengal & sikkim,1933,16.5,9.4,0.5,112.4,206.0,565.3,653.3,512.3,284.1,149.3,3.9,1.1,2514.2,25.9,318.9,2015.0,154.4
5,gangetic west bengal,1933,16.3,53.3,3.7,75.6,171.6,326.3,384.9,420.8,266.9,144.8,2.1,0.8,1867.2,69.6,250.9,1398.9,147.7
6,orissa,1933,17.8,57.4,7.9,25.5,136.5,288.6,404.8,448.6,294.7,138.1,20.0,11.1,1851.0,75.2,169.9,1436.7,169.2
7,jharkhand,1933,61.2,58.7,8.9,37.0,94.0,218.1,366.8,397.3,209.6,74.5,4.1,5.5,1535.6,119.9,139.9,1191.8,84.1
8,bihar,1933,28.3,13.1,0.7,62.1,90.3,197.0,377.3,377.8,167.8,77.6,0.3,0.3,1392.6,41.3,153.2,1119.8,78.2
9,east uttar pradesh,1933,14.8,18.5,2.9,37.0,46.8,128.0,223.7,247.3,158.1,100.5,0.0,0.0,977.5,33.3,86.6,757.1,100.5
10,west uttar pradesh,1933,5.5,14.7,6.0,19.6,33.3,239.0,205.5,224.0,199.6,85.9,1.0,1.4,1035.3,20.2,58.9,868.0,88.3
11,uttarakhand,1933,51.7,67.2,23.4,52.6,89.4,227.0,466.8,337.3,151.2,128.0,0.0,1.2,1595.8,118.9,165.3,1182.3,129.2
12,haryana delhi & chandigarh,1933,1.1,19.5,10.8,6.7,43.2,105.1,131.4,227.3,293.1,17.0,0.4,1.3,856.9,20.6,60.7,756.8,18.7
13,punjab,1933,6.2,26.4,35.7,7.2,25.7,37.1,180.0,327.3,202.7,8.4,2.9,0.9,860.6,32.6,68.6,747.2,12.2
14,himachal pradesh,1933,60.2,93.6,109.4,80.2,54.7,106.0,259.3,244.2,172.7,49.1,8.2,2.8,1240.4,153.8,244.3,782.2,60.2
15,jammu & kashmir,1933,104.0,137.4,187.1,107.2,31.1,63.7,175.2,217.7,101.9,48.1,12.2,2.1,1187.7,241.4,325.4,558.5,62.4
16,west rajasthan,1933,0.0,7.6,4.0,13.0,15.3,46.4,46.1,211.3,31.9,0.5,0.1,0.0,376.4,7.7,32.3,335.8,0.6
17,east rajasthan,1933,0.3,5.8,1.5,22.3,30.1,209.1,170.7,284.9,185.6,13.4,12.3,1.9,937.8,6.1,54.0,850.2,27.6
18,west madhya pradesh,1933,0.2,5.0,2.1,11.7,36.7,196.5,276.9,351.8,288.1,22.7,11.4,8.5,1211.6,5.2,50.5,1113.3,42.7
19,east madhya pradesh,1933,8.4,44.0,18.8,29.5,74.2,143.8,360.6,321.1,294.4,61.4,8.9,3.3,1368.4,52.4,122.5,1120.0,73.5
20,gujarat region,1933,0.0,3.4,0.7,3.5,44.3,118.3,241.3,473.6,227.5,15.1,1.4,7.9,1137.1,3.4,48.6,1060.6,24.4
21,saurashtra & kutch,1933,0.0,4.5,1.2,11.4,103.9,59.6,220.1,242.0,107.0,5.9,2.2,0.2,757.9,4.5,116.4,628.7,8.3
22,konkan & goa,1933,0.0,0.1,1.6,15.3,129.2,816.5,909.0,758.6,485.8,179.7,19.2,28.4,3343.4,0.1,146.2,2969.8,227.3
23,madhya maharashtra,1933,1.4,0.5,3.4,8.5,76.5,182.3,194.7,259.4,286.1,93.3,24.0,22.3,1152.4,1.9,88.4,922.5,139.6
24,matathwada,1933,9.1,7.6,10.1,13.5,66.7,206.6,214.7,180.4,340.8,30.7,17.5,25.2,1122.9,16.7,90.3,942.5,73.3
25,vidarbha,1933,4.8,38.3,9.1,20.5,64.6,244.6,353.7,365.4,301.7,75.1,8.4,16.0,1502.3,43.1,94.3,1265.5,99.5
26,chhattisgarh,1933,31.6,75.9,14.9,21.9,97.3,310.7,388.9,368.3,286.5,41.4,7.9,5.5,1650.6,107.5,134.1,1354.4,54.7
27,coastal andhra pradesh,1933,4.1,0.0,6.8,23.3,88.0,106.0,187.1,135.6,193.0,251.3,67.3,24.8,1087.3,4.2,118.0,621.7,343.4
28,telangana,1933,12.9,17.4,15.7,25.0,63.4,332.0,243.4,226.7,262.2,128.9,24.0,44.5,1396.3,30.3,104.2,1064.3,197.4
29,rayalseema,1933,0.0,1.7,9.4,14.8,47.7,23.5,74.8,181.7,56.3,124.6,42.0,101.7,678.2,1.7,71.9,336.2,268.4
30,tamil nadu,1933,2.7,5.0,41.2,52.5,105.3,36.9,60.7,169.9,104.5,201.8,124.5,105.9,1010.9,7.7,199.1,372.0,432.2
