,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1908,20.9,85.1,0.0,29.0,562.0,693.6,481.4,699.9,428.8,170.7,208.1,196.9,3576.4,106.0,591.0,2303.7,575.7
1,assam & meghalaya,1908,16.2,25.1,20.7,176.6,332.7,390.8,477.2,339.4,403.4,91.9,3.8,0.0,2277.8,41.3,530.0,1610.8,95.7
2,naga mani mizo tripura,1908,26.4,15.0,4.3,141.1,252.1,360.0,531.5,371.9,317.8,192.6,106.5,0.0,2319.3,41.4,397.5,1581.3,299.1
3,sub himalayan west bengal & sikkim,1908,10.6,32.9,9.8,53.8,315.0,368.6,449.1,268.5,441.6,36.0,2.3,0.0,1988.2,43.5,378.6,1527.8,38.3
4,gangetic west bengal,1908,27.0,5.1,1.9,5.2,109.9,380.4,383.5,290.4,174.9,21.3,0.2,0.0,1400.0,32.1,117.1,1229.2,21.5
5,orissa,1908,36.2,0.6,12.2,9.9,59.3,218.7,327.2,507.3,213.9,45.3,0.0,0.0,1430.6,36.8,81.4,1267.1,45.3
6,jharkhand,1908,12.2,46.4,4.8,0.6,48.6,210.1,326.2,368.0,171.6,25.5,0.1,0.1,1214.2,58.7,54.0,1075.9,25.6
7,bihar,1908,14.7,38.6,6.1,2.2,36.7,94.0,202.3,167.3,149.9,25.4,0.0,0.3,737.5,53.3,45.0,613.6,25.6
8,east uttar pradesh,1908,19.2,15.7,7.7,0.8,5.2,63.3,230.5,304.0,86.1,11.9,0.0,0.3,744.7,34.9,13.7,683.9,12.2
9,west uttar pradesh,1908,22.4,11.4,1.7,1.9,12.0,44.4,325.2,409.1,35.8,0.2,0.7,1.3,866.3,33.9,15.7,814.6,2.2
10,uttarakhand,1908,49.4,74.6,6.3,31.8,46.3,144.9,411.4,423.5,56.2,2.5,2.6,6.6,1256.2,124.0,84.4,1036.1,11.7
11,haryana delhi & chandigarh,1908,31.4,6.1,0.1,7.6,22.4,14.5,196.6,398.2,10.1,0.3,1.1,0.6,689.0,37.5,30.1,619.5,2.0
12,punjab,1908,46.9,11.8,0.3,31.3,12.1,13.0,183.8,399.1,37.3,1.2,1.7,2.0,740.4,58.7,43.7,633.1,4.9
13,himachal pradesh,1908,38.4,76.1,12.3,181.7,43.6,46.8,225.6,287.4,43.0,2.8,7.3,22.5,987.6,114.5,237.6,602.9,32.6
14,jammu & kashmir,1908,86.4,51.4,28.1,195.8,45.3,26.1,233.3,345.9,118.9,9.0,1.2,86.0,1227.3,137.7,269.1,724.3,96.2
15,west rajasthan,1908,8.5,0.2,0.0,3.8,6.6,28.4,208.9,265.8,56.8,2.0,1.0,0.0,581.9,8.6,10.4,559.9,3.0
16,east rajasthan,1908,13.9,0.8,1.6,0.4,6.2,42.6,395.2,349.0,58.7,0.2,1.4,0.1,870.2,14.7,8.3,845.6,1.7
17,west madhya pradesh,1908,12.1,0.6,10.1,1.5,1.9,104.5,368.8,281.9,48.5,0.5,0.4,1.8,832.6,12.7,13.6,803.6,2.7
18,east madhya pradesh,1908,18.2,17.0,9.4,1.4,3.4,117.7,528.9,588.6,127.5,13.0,0.4,5.0,1430.6,35.2,14.1,1362.8,18.4
19,gujarat region,1908,5.2,0.3,0.2,0.0,0.1,67.5,562.1,366.0,25.1,1.0,0.0,0.0,1027.5,5.5,0.3,1020.7,1.0
20,saurashtra & kutch,1908,3.6,0.0,0.0,0.0,0.0,30.2,284.8,198.8,10.4,0.1,0.0,0.0,527.9,3.6,0.0,524.3,0.1
21,konkan & goa,1908,0.9,1.1,0.0,2.3,1.0,440.0,1391.8,649.8,222.4,24.6,1.6,0.0,2735.5,2.0,3.3,2704.0,26.2
22,madhya maharashtra,1908,0.3,0.0,4.7,6.3,5.8,85.1,263.0,169.9,166.6,16.3,4.0,0.0,722.0,0.3,16.8,684.6,20.3
23,matathwada,1908,0.0,0.8,13.0,2.9,1.6,100.7,124.4,176.8,261.9,0.4,0.0,0.0,682.5,0.8,17.5,663.8,0.4
24,vidarbha,1908,4.1,15.5,13.5,5.7,1.5,232.0,355.2,398.4,205.9,7.8,0.0,3.9,1243.4,19.6,20.7,1191.4,11.8
25,chhattisgarh,1908,8.4,67.1,6.3,1.5,6.5,182.4,465.9,590.0,146.7,12.9,0.0,1.1,1488.7,75.4,14.3,1385.0,14.0
26,coastal andhra pradesh,1908,54.1,1.3,1.7,7.2,40.9,57.2,120.9,162.0,320.9,73.9,2.1,0.0,842.3,55.5,49.8,661.1,75.9
27,telangana,1908,35.6,2.6,5.2,0.3,6.5,107.4,254.9,168.3,401.2,0.1,0.0,0.7,982.8,38.3,12.0,931.8,0.8
28,rayalseema,1908,5.7,4.3,4.7,5.5,41.2,36.2,65.0,45.5,222.6,151.8,27.9,6.8,617.1,10.0,51.4,369.3,186.4
29,tamil nadu,1908,16.8,36.9,25.0,24.5,70.3,34.2,37.5,48.4,154.2,261.0,36.1,20.1,765.0,53.7,119.8,274.3,317.2
30,coastal karnataka,1908,0.0,3.1,0.9,46.1,38.0,708.6,1904.9,766.6,128.0,56.8,2.5,0.0,3655.5,3.1,85.0,3508.1,59.3
31,north interior karnataka,1908,1.3,0.3,2.4,16.0,20.7,62.6,154.9,86.1,232.7,16.9,1.1,0.1,595.1,1.6,39.1,536.4,18.0
32,south interior karnataka,1908,8.3,2.4,9.3,44.4,92.5,92.2,263.6,118.1,88.0,69.6,1.2,0.5,790.2,10.7,146.2,561.9,71.3
33,kerala,1908,8.0,20.8,38.2,102.9,142.6,592.6,902.2,352.9,175.9,253.3,47.9,11.0,2648.3,28.8,283.7,2023.6,312.2
34,lakshadweep,1908,18.0,9.2,5.6,162.0,150.9,471.7,184.9,73.9,437.0,251.2,98.0,96.7,1959.1,27.2,318.5,1167.5,445.9
