,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1924,28.7,0.0,14.8,89.7,191.2,261.2,493.3,290.9,251.2,331.1,378.6,,,28.7,295.7,1296.6,
1,arunachal pradesh,1924,85.7,45.1,74.1,162.4,515.7,1165.0,942.7,713.8,410.8,303.3,31.9,0.0,4450.5,130.8,752.2,3232.3,335.2
2,assam & meghalaya,1924,10.6,22.7,20.0,221.9,299.4,473.9,609.0,434.0,346.0,127.0,126.9,0.2,2691.4,33.3,541.3,1862.8,254.0
3,naga mani mizo tripura,1924,3.7,45.2,14.1,170.9,295.1,478.6,462.7,482.2,356.2,179.2,213.7,0.1,2701.7,48.8,480.1,1779.7,393.0
4,sub himalayan west bengal & sikkim,1924,0.8,3.5,4.1,110.9,264.7,693.1,732.0,491.2,439.0,128.2,81.4,1.9,2950.9,4.3,379.7,2355.4,211.5
5,gangetic west bengal,1924,8.2,5.3,0.3,38.5,64.9,181.2,308.0,260.7,254.8,82.1,62.5,0.0,1266.5,13.5,103.7,1004.7,144.6
6,orissa,1924,30.2,5.9,1.3,15.7,83.9,95.3,228.5,312.4,232.0,106.0,152.3,0.0,1263.4,36.1,100.8,868.1,258.3
7,jharkhand,1924,23.0,16.6,1.9,12.2,26.3,148.7,431.8,269.6,323.6,75.1,103.1,0.0,1431.8,39.5,40.4,1173.7,178.2
8,bihar,1924,2.5,12.7,1.8,8.8,14.8,170.6,514.0,295.7,320.3,53.1,61.7,0.2,1456.3,15.3,25.5,1300.6,115.0
9,east uttar pradesh,1924,11.5,7.3,1.0,0.2,2.2,42.1,500.9,239.9,266.3,29.2,11.1,8.3,1119.9,18.8,3.4,1049.2,48.6
10,west uttar pradesh,1924,29.1,20.3,2.2,0.2,7.7,17.8,308.8,256.6,354.7,41.7,1.6,23.4,1064.1,49.4,10.2,938.0,66.6
11,uttarakhand,1924,42.5,60.1,27.7,6.8,43.4,39.4,450.2,414.0,651.5,128.1,0.6,62.8,1927.1,102.7,77.9,1555.1,191.5
12,haryana delhi & chandigarh,1924,48.5,18.9,2.0,1.3,5.5,18.5,98.3,151.3,247.5,45.5,2.5,15.0,654.8,67.4,8.8,515.6,63.0
13,punjab,1924,39.1,42.3,2.6,1.1,17.7,2.3,185.8,109.0,155.0,0.5,1.1,34.4,590.8,81.4,21.3,452.1,36.0
14,himachal pradesh,1924,50.2,135.1,63.0,26.6,86.7,26.6,419.3,345.5,418.6,12.4,14.9,61.7,1660.7,185.3,176.3,1210.0,89.0
15,jammu & kashmir,1924,89.2,218.7,91.6,87.6,132.2,4.0,138.2,203.9,103.2,1.3,22.3,89.8,1182.2,307.9,311.5,449.5,113.4
16,west rajasthan,1924,4.4,2.2,0.1,0.5,8.6,11.5,86.0,68.8,103.6,0.9,0.3,10.1,297.1,6.6,9.3,270.0,11.3
17,east rajasthan,1924,13.6,5.8,0.0,0.1,5.2,33.4,271.8,262.8,262.2,40.4,3.7,25.4,924.4,19.5,5.3,830.2,69.4
18,west madhya pradesh,1924,11.9,3.4,0.5,0.6,2.0,34.3,346.5,335.6,208.4,68.2,0.2,19.5,1031.3,15.4,3.2,924.9,87.9
19,east madhya pradesh,1924,29.4,9.0,7.2,1.1,1.4,43.5,547.3,377.7,244.6,29.9,13.8,10.5,1315.3,38.4,9.7,1213.2,54.1
20,gujarat region,1924,1.4,0.0,0.4,0.0,5.5,117.3,297.3,267.0,198.7,21.0,0.0,1.0,909.6,1.4,6.0,880.3,22.0
21,saurashtra & kutch,1924,0.0,0.1,0.1,0.0,6.7,41.0,121.3,78.6,62.1,0.3,0.0,0.4,310.7,0.1,6.8,303.1,0.7
