,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,2007,4.9,1.6,5.0,54.6,370.0,378.3,463.2,465.3,486.4,209.4,223.9,85.6,2748.0,6.5,429.6,1793.1,518.9
1,arunachal pradesh,2007,13.4,97.4,48.1,292.4,250.4,530.2,761.0,364.6,529.3,102.6,24.3,6.9,3020.7,110.8,590.9,2185.1,133.9
2,assam & meghalaya,2007,1.5,73.7,23.5,242.7,219.8,489.7,682.7,308.0,494.7,164.7,47.7,4.0,2752.8,75.2,486.1,1975.1,216.4
3,naga mani mizo tripura,2007,7.9,54.7,28.7,220.4,276.7,446.3,430.0,373.8,426.6,180.5,82.6,10.1,2538.2,62.6,525.8,1676.6,273.2
4,sub himalayan west bengal & sikkim,2007,3.1,81.1,46.6,160.1,215.1,485.1,686.3,412.4,458.6,79.5,8.8,2.0,2638.9,84.2,421.7,2042.5,90.3
5,gangetic west bengal,2007,3.9,56.2,39.3,38.7,98.7,226.3,610.1,328.0,459.9,55.8,24.6,0.0,1941.4,60.1,176.7,1624.2,80.4
6,orissa,2007,0.7,32.5,8.0,21.0,62.8,321.0,285.1,420.6,401.7,66.4,14.0,0.0,1633.8,33.2,91.8,1428.4,80.4
7,jharkhand,2007,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0.0,1437.3,50.1,105.8,1234.1,47.2
8,bihar,2007,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
9,east uttar pradesh,2007,0.1,46.6,25.8,3.2,28.3,64.5,265.2,180.4,111.5,14.6,0.0,1.1,741.2,46.7,57.2,621.6,15.7
10,west uttar pradesh,2007,0.4,66.9,37.4,0.9,11.0,88.4,155.1,152.2,57.0,1.8,0.0,1.4,572.5,67.3,49.3,452.7,3.2
11,uttarakhand,2007,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3,140.6,243.0,1491.2,49.6
12,haryana delhi & chandigarh,2007,0.5,76.0,40.1,2.0,12.4,88.7,82.0,87.9,55.2,0.1,0.3,1.4,446.6,76.5,54.6,313.7,1.7
13,punjab,2007,1.2,68.8,48.2,10.0,5.9,64.4,95.1,215.4,73.7,0.6,0.9,10.6,594.8,70.0,64.1,448.6,12.1
14,himachal pradesh,2007,1.3,121.0,177.0,9.6,39.3,155.7,155.2,234.3,85.7,18.7,1.0,35.6,1034.5,122.3,225.9,631.0,55.4
15,jammu & kashmir,2007,12.3,116.7,259.3,15.0,65.6,143.9,132.4,196.8,33.0,1.6,0.0,47.0,1023.5,129.0,339.8,506.1,48.6
16,west rajasthan,2007,0.0,34.9,22.0,2.3,3.8,41.2,90.5,69.4,45.6,0.0,0.1,0.9,310.8,35.0,28.1,246.7,1.0
17,east rajasthan,2007,0.7,16.8,10.6,1.5,5.5,63.0,223.0,167.9,86.1,0.0,0.0,0.5,575.7,17.5,17.6,540.1,0.5
18,west madhya pradesh,2007,1.7,11.5,2.6,0.6,14.6,99.9,305.6,220.6,138.3,0.0,10.5,0.6,806.5,13.3,17.8,764.3,11.1
19,east madhya pradesh,2007,7.0,26.3,8.6,2.9,6.2,74.8,207.8,162.6,130.1,3.1,22.8,1.5,653.8,33.3,17.7,575.3,27.5
20,gujarat region,2007,0.1,0.4,0.0,0.0,0.3,94.0,567.8,345.6,169.4,0.0,1.4,0.0,1178.9,0.5,0.3,1176.7,1.4
21,saurashtra & kutch,2007,0.0,1.9,0.1,0.0,0.2,114.1,209.2,405.4,157.0,1.7,1.2,0.0,890.7,1.9,0.3,885.7,2.8
