,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
11,punjab,1909,34.0,21.0,0.2,48.6,1.8,81.3,240.9,178.7,197.2,1.5,0.0,40.5,846.1,55.1,50.7,698.2,42.1
12,himachal pradesh,1909,111.0,82.1,25.4,31.7,19.0,107.6,292.4,234.5,105.9,17.6,0.0,49.9,1077.0,193.0,76.1,740.4,67.5
13,jammu & kashmir,1909,91.9,149.3,56.1,48.0,43.1,68.2,252.2,264.7,237.7,55.2,0.1,73.4,1339.9,241.2,147.2,822.9,128.7
14,west rajasthan,1909,1.9,6.5,0.0,23.7,2.3,29.2,158.2,73.9,114.5,0.6,0.0,15.4,426.2,8.4,25.9,375.8,16.0
15,east rajasthan,1909,4.9,1.4,0.0,43.2,5.2,115.3,299.4,207.4,82.5,1.7,0.0,20.8,781.6,6.2,48.3,704.6,22.4
16,west madhya pradesh,1909,3.5,2.1,0.4,24.8,9.8,150.0,246.2,257.9,106.8,0.9,0.0,27.9,830.2,5.6,35.0,760.8,28.8
17,east madhya pradesh,1909,19.8,16.3,5.3,72.4,6.2,208.5,387.0,240.5,123.6,0.2,0.0,42.2,1122.0,36.1,83.9,959.6,42.4
18,gujarat region,1909,0.1,0.5,0.1,5.5,2.6,160.5,415.6,242.6,143.3,1.5,0.0,5.5,977.8,0.6,8.2,962.0,7.0
19,saurashtra & kutch,1909,0.2,3.5,0.0,3.6,1.0,99.6,247.5,64.8,157.2,2.3,0.0,6.7,586.4,3.7,4.5,569.2,9.0
20,konkan & goa,1909,0.1,0.0,0.1,0.3,7.8,759.5,1301.8,381.5,384.4,17.5,7.4,0.1,2860.5,0.1,8.2,2827.2,25.0
21,madhya maharashtra,1909,1.2,0.1,0.7,1.4,38.5,179.6,247.0,101.6,146.2,31.1,3.1,4.7,755.2,1.3,40.6,674.4,38.9
22,matathwada,1909,5.5,1.6,8.4,4.2,22.2,217.2,194.3,173.8,223.5,21.4,0.4,20.3,892.7,7.2,34.7,808.8,42.0
23,vidarbha,1909,1.3,10.0,4.8,31.5,17.9,157.1,405.0,176.0,160.3,7.3,0.0,90.6,1061.6,11.3,54.1,898.3,97.9
24,chhattisgarh,1909,11.3,5.8,3.1,112.8,6.1,266.1,473.9,210.8,142.8,6.7,0.0,44.7,1284.1,17.1,122.0,1093.6,51.4
25,coastal andhra pradesh,1909,1.3,1.3,0.2,112.2,34.0,109.7,154.2,193.1,169.8,13.4,3.1,75.2,867.6,2.6,146.5,626.8,91.7
26,telangana,1909,0.5,5.9,0.5,26.4,2.2,133.8,288.3,168.6,138.5,4.6,0.0,0.2,769.5,6.3,29.1,729.2,4.8
27,rayalseema,1909,89.2,0.0,0.0,42.2,105.4,34.8,61.5,290.1,205.0,29.4,12.8,0.3,870.6,89.2,147.6,591.4,42.4
28,tamil nadu,1909,116.5,11.2,7.7,68.6,117.4,30.8,36.1,206.6,106.1,158.0,74.7,20.8,954.6,127.7,193.8,379.7,253.6
29,coastal karnataka,1909,4.0,1.0,3.7,6.3,200.1,943.1,1285.6,315.6,293.8,68.8,47.8,3.2,3172.9,5.0,210.1,2838.1,119.8
30,north interior karnataka,1909,2.4,0.1,10.1,11.8,55.3,110.3,140.4,175.6,106.2,50.0,12.0,1.6,675.8,2.5,77.1,532.5,63.6
31,south interior karnataka,1909,19.8,1.2,6.7,42.1,166.6,138.9,245.5,190.5,109.0,121.5,35.8,9.7,1087.4,21.0,215.4,684.0,167.1
32,kerala,1909,54.1,11.8,61.3,93.8,473.2,704.7,782.3,258.0,195.4,212.1,171.1,32.3,3050.2,65.9,628.3,1940.4,415.5
33,lakshadweep,1909,70.4,0.0,34.2,92.4,48.4,204.0,122.4,368.8,105.1,340.5,45.0,32.3,1463.5,70.4,175.0,800.3,417.8
