,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1983,22.1,0.0,3.1,9.1,240.8,424.3,468.9,493.8,505.5,275.8,261.0,88.1,2792.4,22.1,253.0,1892.4,624.9
1,arunachal pradesh,1983,65.4,171.1,217.6,351.2,301.9,551.0,563.2,389.9,476.4,191.7,14.9,40.8,3335.3,236.5,870.7,1980.6,247.4
2,assam & meghalaya,1983,16.4,37.8,90.0,165.9,278.2,362.0,582.9,450.2,449.1,156.7,7.0,24.0,2620.0,54.2,534.1,1844.2,187.6
3,naga mani mizo tripura,1983,19.2,49.3,244.9,303.8,402.4,380.9,329.7,392.8,239.7,189.0,6.2,30.2,2588.0,68.4,951.1,1343.0,225.4
4,sub himalayan west bengal & sikkim,1983,26.7,56.9,35.3,87.7,335.3,557.9,758.4,295.6,535.8,125.1,3.2,20.8,2838.8,83.7,458.3,2147.6,149.1
5,gangetic west bengal,1983,9.1,39.2,47.0,44.2,132.5,188.9,207.6,365.4,247.4,167.6,1.1,13.6,1463.6,48.2,223.7,1009.4,182.3
6,orissa,1983,1.9,55.0,22.1,47.6,67.6,153.0,273.1,379.5,324.6,100.7,2.0,5.0,1432.0,56.9,137.3,1130.1,107.7
7,jharkhand,1983,4.3,33.1,9.9,44.4,83.3,131.8,280.0,240.6,308.8,110.7,0.2,14.7,1261.7,37.4,137.6,961.2,125.5
8,bihar,1983,13.1,1.7,8.0,45.0,81.1,101.2,353.8,195.8,220.6,69.9,0.0,14.1,1104.2,14.8,134.1,871.3,84.0
9,east uttar pradesh,1983,20.0,1.6,0.7,24.9,45.9,104.2,271.0,242.5,364.2,110.4,0.0,19.6,1204.8,21.6,71.5,981.9,129.9
10,west uttar pradesh,1983,28.1,5.4,5.5,59.8,33.7,89.7,306.7,385.5,212.6,50.7,0.0,14.0,1191.7,33.5,99.0,994.4,64.7
11,uttarakhand,1983,80.9,45.5,92.1,132.9,101.0,114.1,261.3,312.9,320.0,53.8,1.6,9.1,1525.3,126.4,326.1,1008.3,64.5
12,haryana delhi & chandigarh,1983,38.0,5.3,6.4,82.5,35.3,29.5,218.3,240.7,79.8,5.4,0.0,3.3,744.5,43.2,124.3,568.2,8.7
13,punjab,1983,65.3,26.7,27.4,113.2,48.2,26.6,151.9,208.1,69.7,12.2,0.0,1.7,751.1,92.0,188.8,456.3,13.9
14,himachal pradesh,1983,91.7,97.6,162.8,136.7,86.1,59.2,166.7,204.2,121.5,48.2,1.0,13.9,1189.6,189.3,385.5,551.6,63.2
15,jammu & kashmir,1983,118.8,97.2,318.8,207.8,108.8,67.1,154.0,222.1,115.1,39.7,14.6,21.2,1485.2,216.0,635.4,558.2,75.6
16,west rajasthan,1983,2.8,0.8,2.1,36.1,37.3,33.4,183.8,111.4,51.6,10.0,0.0,0.0,469.3,3.6,75.5,380.1,10.1
17,east rajasthan,1983,3.6,1.6,0.1,29.4,31.9,72.4,256.5,240.0,127.9,31.8,0.0,0.1,795.3,5.2,61.3,696.7,32.0
18,west madhya pradesh,1983,4.8,0.6,0.1,13.7,13.9,88.3,238.2,364.4,291.5,55.2,0.0,1.1,1071.9,5.4,27.7,982.5,56.3
19,east madhya pradesh,1983,10.5,12.4,0.2,7.9,10.3,98.1,350.9,319.8,396.4,64.9,0.0,4.1,1275.5,22.9,18.4,1165.2,69.0
20,gujarat region,1983,0.1,0.0,0.0,8.0,1.3,129.3,408.8,405.9,180.8,79.8,0.0,0.0,1213.9,0.1,9.4,1124.7,79.8
21,saurashtra & kutch,1983,0.2,0.1,0.0,1.3,0.5,210.2,211.8,246.3,67.8,20.3,0.0,0.0,758.4,0.3,1.7,736.1,20.3
22,konkan & goa,1983,0.0,0.0,0.0,0.3,0.4,655.3,1073.2,1331.2,638.8,102.4,9.7,3.2,3814.5,0.0,0.7,3698.6,115.2
23,madhya maharashtra,1983,0.1,1.4,0.0,0.0,2.8,125.3,218.1,259.4,263.0,43.2,2.5,2.8,918.8,1.5,2.9,865.8,48.5
24,matathwada,1983,0.0,0.0,0.3,0.3,6.0,96.8,231.9,315.4,422.3,106.8,1.0,6.9,1187.6,0.0,6.6,1066.3,114.6
25,vidarbha,1983,1.6,7.4,1.9,1.5,6.7,156.4,327.9,376.7,289.8,58.4,0.0,12.2,1240.4,8.9,10.1,1150.7,70.6
26,chhattisgarh,1983,0.3,24.9,1.5,20.4,28.4,155.7,324.2,417.6,330.9,58.2,0.6,9.4,1371.9,25.1,50.3,1228.3,68.1
27,coastal andhra pradesh,1983,0.1,17.3,4.6,8.8,56.2,147.0,188.1,264.1,259.2,232.7,7.6,10.2,1196.0,17.4,69.6,858.5,250.6
28,telangana,1983,0.0,4.2,1.7,3.9,38.4,158.8,301.5,416.8,378.2,185.4,1.0,7.5,1497.5,4.2,43.9,1255.4,194.0
29,rayalseema,1983,0.0,1.0,3.9,4.7,54.6,54.8,110.0,193.0,272.5,125.1,35.9,87.5,943.0,1.0,63.2,630.3,248.6
30,tamil nadu,1983,0.2,0.2,1.9,5.5,86.9,72.9,77.9,132.0,154.6,138.7,94.5,242.6,1007.7,0.4,94.2,437.3,475.7
31,coastal karnataka,1983,0.0,0.0,0.0,0.0,24.4,712.6,1160.4,1231.8,596.5,140.9,50.3,25.2,3942.2,0.0,24.4,3701.5,216.4
32,north interior karnataka,1983,0.0,0.0,0.0,0.2,24.5,167.4,135.1,169.0,198.1,66.5,8.3,8.7,777.9,0.0,24.8,669.7,83.5
33,south interior karnataka,1983,0.0,0.0,0.9,5.1,77.0,215.3,206.6,262.5,185.9,97.8,21.1,38.9,1111.2,0.0,83.0,870.3,157.8
34,kerala,1983,0.2,1.5,0.9,13.1,76.0,322.8,583.2,579.9,421.1,136.2,116.5,69.1,2320.3,1.7,89.9,1906.9,321.8
35,lakshadweep,1983,1.4,0.0,0.0,0.2,113.5,215.0,277.0,375.0,219.8,77.6,71.2,52.5,1403.2,1.4,113.7,1086.8,201.3
