,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1927,3.0,17.5,17.8,108.6,504.1,433.3,195.2,370.1,126.2,327.5,274.1,65.5,2442.9,20.5,630.5,1124.8,667.1
1,arunachal pradesh,1927,48.3,208.5,88.1,384.0,164.0,1045.4,923.2,727.8,1108.9,537.2,17.8,0.0,5253.2,256.8,636.1,3805.3,555.0
2,assam & meghalaya,1927,33.8,60.5,66.0,265.2,238.4,573.9,447.7,366.4,549.8,161.2,29.8,0.2,2793.1,94.3,569.7,1937.9,191.2
3,naga mani mizo tripura,1927,41.4,103.5,56.3,360.4,245.2,363.8,498.4,456.6,533.9,178.4,48.6,0.8,2887.5,145.0,662.0,1852.7,227.9
4,sub himalayan west bengal & sikkim,1927,21.0,33.9,56.4,44.5,300.4,682.1,518.1,408.4,543.5,107.3,16.3,0.3,2732.2,55.0,401.2,2152.0,124.0
5,gangetic west bengal,1927,31.6,37.4,9.1,22.3,96.7,227.7,317.4,224.6,161.6,58.6,3.7,0.0,1190.5,69.0,128.1,931.2,62.3
6,orissa,1927,3.0,27.2,8.1,12.6,51.6,241.8,454.5,431.5,181.0,92.2,22.1,0.0,1525.5,30.2,72.2,1308.8,114.3
7,jharkhand,1927,27.9,99.0,31.6,2.9,41.7,92.3,452.5,311.6,156.4,51.4,15.8,0.0,1283.1,126.8,76.3,1012.8,67.2
8,bihar,1927,24.2,36.4,31.9,3.1,52.9,115.9,301.5,242.7,231.4,21.5,38.6,0.2,1100.2,60.6,87.9,891.5,60.3
9,east uttar pradesh,1927,6.4,21.3,15.5,1.6,29.7,67.8,280.5,306.3,151.8,73.4,72.9,3.9,1031.2,27.7,46.9,806.4,150.2
10,west uttar pradesh,1927,0.0,23.0,19.2,4.4,19.1,73.4,252.6,316.0,66.7,104.4,42.0,13.4,934.2,23.0,42.7,708.6,159.9
11,uttarakhand,1927,13.7,121.8,53.2,24.5,66.8,210.2,308.9,516.8,159.9,120.8,43.7,9.5,1649.9,135.5,144.5,1195.9,174.0
12,haryana delhi & chandigarh,1927,0.2,34.1,14.8,7.4,13.9,12.2,160.9,163.9,42.7,18.1,1.7,32.5,502.5,34.3,36.1,379.7,52.4
13,punjab,1927,0.7,39.8,15.7,6.6,18.1,18.6,226.1,95.2,24.8,5.5,2.3,27.7,481.0,40.5,40.4,364.7,35.5
14,himachal pradesh,1927,17.5,132.5,48.2,51.4,79.1,37.9,384.7,542.4,78.0,37.9,5.8,19.3,1435.0,150.0,178.8,1043.1,63.1
15,jammu & kashmir,1927,84.6,117.3,80.8,53.2,82.6,27.9,226.2,220.3,27.7,7.6,4.5,40.3,973.1,202.0,216.6,502.2,52.3
16,west rajasthan,1927,0.0,7.7,0.0,0.1,5.4,12.4,135.7,124.8,23.7,4.1,0.4,18.2,332.5,7.7,5.5,296.6,22.7
17,east rajasthan,1927,0.0,9.4,0.5,1.9,5.7,19.0,272.9,283.7,69.9,7.7,26.0,29.3,725.8,9.4,8.0,645.4,63.0
