,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1942,39.2,7.4,,,,,,,,,,,,46.6,,,
1,arunachal pradesh,1942,15.8,164.9,277.8,272.4,618.9,1182.6,457.5,438.9,357.6,8.7,32.1,1.1,3828.2,180.7,1169.1,2436.6,41.9
2,assam & meghalaya,1942,7.4,25.3,130.9,233.5,469.1,618.8,332.9,328.8,462.9,40.0,27.5,0.0,2677.0,32.7,833.5,1743.4,67.5
3,naga mani mizo tripura,1942,6.0,15.7,78.7,250.4,305.3,528.7,403.3,461.8,420.8,65.4,143.2,1.5,2680.9,21.7,634.4,1814.6,210.1
4,sub himalayan west bengal & sikkim,1942,6.6,19.5,45.7,186.9,253.8,537.8,382.2,363.8,511.7,49.7,7.6,0.0,2365.4,26.1,486.4,1795.6,57.3
5,gangetic west bengal,1942,1.2,16.7,14.7,52.0,64.2,144.5,374.9,406.9,384.1,142.6,13.9,0.0,1615.6,18.0,130.8,1310.3,156.5
6,orissa,1942,4.7,18.6,2.5,37.6,29.6,156.8,423.8,379.8,256.4,62.7,75.4,0.1,1448.3,23.4,69.8,1216.9,138.3
7,jharkhand,1942,8.8,61.4,19.9,31.2,22.7,140.5,482.3,433.3,356.2,25.9,5.8,1.0,1589.0,70.2,73.8,1412.3,32.7
8,bihar,1942,34.4,43.5,14.7,18.2,28.1,174.7,253.5,330.4,347.2,7.0,0.0,0.9,1252.5,77.8,61.0,1105.7,8.0
9,east uttar pradesh,1942,56.2,55.8,7.9,4.7,4.9,99.6,277.8,312.4,203.0,0.2,0.0,6.2,1028.6,111.9,17.5,892.8,6.4
10,west uttar pradesh,1942,33.2,54.3,1.3,5.9,5.4,98.0,362.4,320.1,193.9,0.0,0.0,13.7,1088.2,87.5,12.6,974.4,13.7
11,uttarakhand,1942,109.0,81.8,17.6,53.4,34.9,191.5,481.0,455.8,223.8,1.0,0.1,61.6,1711.4,190.8,105.9,1352.1,62.7
12,haryana delhi & chandigarh,1942,24.9,48.6,2.2,11.7,7.3,48.2,257.5,237.6,154.2,0.3,0.0,11.9,804.5,73.6,21.2,697.6,12.2
13,punjab,1942,27.2,57.2,15.4,19.6,13.4,52.4,253.3,256.4,131.7,5.1,0.0,39.8,871.6,84.4,48.4,693.9,44.9
14,himachal pradesh,1942,74.8,156.8,28.3,84.6,73.5,66.6,273.8,348.6,153.6,7.8,0.0,59.8,1328.3,231.6,186.4,842.7,67.6
15,jammu & kashmir,1942,127.7,196.9,39.4,85.9,88.0,35.5,200.0,274.5,80.3,21.7,9.8,80.2,1239.8,324.6,213.3,590.2,111.7
16,west rajasthan,1942,3.6,12.2,0.0,3.7,16.4,19.4,124.3,80.5,75.2,0.3,0.0,3.3,338.9,15.9,20.2,299.3,3.5
17,east rajasthan,1942,15.9,9.9,0.0,2.1,8.0,61.3,399.5,320.8,120.7,0.0,0.0,1.1,939.3,25.8,10.2,902.3,1.1
18,west madhya pradesh,1942,28.2,28.3,0.7,1.5,1.2,122.7,558.0,286.0,163.5,0.1,0.0,11.5,1201.7,56.5,3.5,1130.1,11.6
19,east madhya pradesh,1942,40.8,79.8,10.2,5.0,0.9,166.4,605.6,381.8,196.5,1.2,0.0,20.1,1508.4,120.6,16.1,1350.3,21.3
20,gujarat region,1942,2.0,13.7,0.0,0.0,9.0,130.1,501.1,367.8,162.6,0.0,0.0,0.3,1186.8,15.8,9.0,1161.6,0.4
21,saurashtra & kutch,1942,1.0,21.0,0.0,0.0,6.0,13.2,111.3,146.7,42.9,0.0,0.0,0.1,342.2,22.0,6.0,314.1,0.1
22,konkan & goa,1942,0.0,0.0,0.0,3.3,2.6,987.6,1386.3,536.7,312.0,37.1,1.4,12.4,3279.5,0.0,5.9,3222.7,51.0
23,madhya maharashtra,1942,0.2,2.5,0.2,6.7,10.0,213.3,364.7,191.6,93.8,20.0,1.3,36.9,941.3,2.8,17.0,863.4,58.2
24,matathwada,1942,0.0,24.3,0.0,6.6,3.9,221.0,227.2,311.4,124.9,11.1,0.0,72.6,1003.0,24.3,10.5,884.5,83.7
25,vidarbha,1942,2.4,84.9,0.0,12.9,1.9,179.4,508.3,366.5,159.2,4.9,0.0,21.2,1341.7,87.3,14.9,1213.4,26.1
26,chhattisgarh,1942,13.1,48.2,7.5,18.7,17.7,164.1,540.7,470.7,289.6,23.9,1.6,2.3,1598.3,61.3,44.0,1465.2,27.8
27,coastal andhra pradesh,1942,2.9,5.6,2.1,37.2,30.5,84.7,130.9,196.1,142.1,159.7,85.6,2.4,879.8,8.5,69.9,553.7,247.6
28,telangana,1942,0.0,23.0,0.2,31.7,30.9,160.0,250.1,277.3,107.4,20.9,3.9,1.6,906.9,23.0,62.7,794.7,26.4
29,rayalseema,1942,0.4,0.3,0.0,15.1,28.2,86.5,28.8,123.2,86.3,53.1,63.2,51.8,536.9,0.7,43.3,324.8,168.0
30,tamil nadu,1942,0.5,0.6,6.0,78.6,61.3,53.1,54.9,110.1,120.8,146.5,68.0,146.9,847.3,1.1,145.8,338.9,361.4
31,coastal karnataka,1942,0.0,1.7,0.3,77.2,72.5,1104.8,1338.3,540.3,189.5,129.9,25.9,22.4,3502.6,1.7,149.9,3172.8,178.1
32,north interior karnataka,1942,0.0,3.2,0.4,30.2,35.7,138.5,111.7,143.7,57.4,33.8,4.2,26.7,585.7,3.2,66.3,451.4,64.7
33,south interior karnataka,1942,0.1,2.0,0.5,45.0,91.0,164.1,247.5,145.9,77.3,109.0,26.7,23.7,932.9,2.1,136.4,634.8,159.5
34,kerala,1942,2.4,4.7,23.2,180.3,191.9,813.6,828.8,329.3,99.8,374.4,84.7,117.9,3050.9,7.0,395.4,2071.4,577.0
35,lakshadweep,1942,40.0,3.8,15.1,69.1,154.1,539.7,346.6,207.3,90.1,120.5,39.2,160.7,1786.2,43.8,238.3,1183.7,320.4
