,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1988,10.2,39.9,28.0,82.7,427.5,357.4,495.6,354.2,603.3,271.4,583.0,69.9,3323.0,50.1,538.1,1810.5,924.3
1,arunachal pradesh,1988,50.9,118.3,250.7,278.9,535.9,287.0,868.1,815.6,486.3,416.4,34.2,13.1,4155.3,169.2,1065.4,2457.0,463.6
2,assam & meghalaya,1988,7.3,46.1,82.3,157.9,568.6,403.8,644.2,773.4,329.6,168.3,74.3,5.9,3261.7,53.4,808.9,2151.0,248.5
3,naga mani mizo tripura,1988,0.4,33.6,83.5,141.9,470.2,466.4,540.0,407.4,298.6,298.6,75.3,4.3,2820.2,34.0,695.6,1712.4,378.2
4,sub himalayan west bengal & sikkim,1988,6.8,24.6,71.2,96.5,268.8,304.9,831.7,990.5,446.6,76.0,18.4,5.5,3141.4,31.4,436.5,2573.6,99.9
5,gangetic west bengal,1988,1.7,22.9,53.5,45.3,109.3,508.8,299.9,292.6,207.1,100.4,39.5,0.5,1681.5,24.6,208.1,1308.4,140.4
6,orissa,1988,0.1,49.4,23.7,55.1,58.9,247.9,286.1,268.6,252.5,63.0,1.6,0.0,1306.9,49.5,137.7,1055.1,64.6
7,jharkhand,1988,3.1,37.1,42.2,23.7,23.6,303.6,273.5,276.1,127.8,38.7,2.6,1.6,1153.7,40.2,89.5,981.1,42.9
8,bihar,1988,1.2,15.3,27.3,46.9,46.2,174.5,364.5,459.4,153.2,33.7,1.5,13.8,1337.4,16.4,120.3,1151.6,49.0
9,east uttar pradesh,1988,2.3,11.1,17.4,14.0,17.4,107.0,375.4,365.0,102.3,54.7,0.0,18.5,1085.1,13.4,48.8,949.7,73.2
10,west uttar pradesh,1988,3.5,11.4,26.6,8.0,6.1,85.6,318.0,412.7,139.6,14.9,0.0,9.1,1035.6,14.9,40.7,956.0,24.0
11,uttarakhand,1988,18.1,81.6,136.5,26.3,45.3,129.7,490.9,390.8,202.0,16.6,0.9,63.7,1602.4,99.7,208.1,1213.4,81.2
12,haryana delhi & chandigarh,1988,1.5,13.2,34.5,3.6,3.4,82.4,288.5,222.5,183.4,0.0,0.1,12.0,845.0,14.7,41.5,776.7,12.1
13,punjab,1988,5.0,22.5,86.4,3.3,3.6,42.7,356.1,234.3,434.1,0.4,0.7,33.5,1222.6,27.5,93.3,1067.2,34.6
14,himachal pradesh,1988,41.6,128.3,353.9,27.2,39.3,84.0,411.3,304.7,360.2,2.2,4.9,123.5,1881.1,169.8,420.4,1160.3,130.6
15,jammu & kashmir,1988,78.2,155.5,280.2,46.8,39.9,76.3,413.8,165.7,308.6,5.4,7.0,93.6,1670.9,233.6,366.9,964.4,106.0
16,west rajasthan,1988,0.8,0.5,6.9,3.2,0.6,32.1,112.6,73.1,46.8,3.7,0.0,0.1,280.4,1.3,10.6,264.7,3.8
17,east rajasthan,1988,1.9,1.4,6.4,4.3,2.2,96.4,229.8,204.3,82.3,10.3,0.1,0.7,640.1,3.3,12.9,612.8,11.1
18,west madhya pradesh,1988,3.5,0.6,2.2,5.1,4.7,136.0,313.6,278.9,146.5,59.5,0.4,0.1,951.2,4.1,12.0,875.0,60.1
19,east madhya pradesh,1988,7.1,17.6,4.6,5.6,4.1,199.1,363.7,338.1,107.5,19.9,0.0,2.2,1069.4,24.7,14.3,1008.3,22.1
20,gujarat region,1988,0.0,0.0,0.0,2.5,0.0,74.7,573.1,245.5,190.4,11.2,0.0,0.0,1097.4,0.0,2.5,1083.7,11.2
21,saurashtra & kutch,1988,0.0,0.0,0.0,1.1,0.1,12.7,495.8,110.8,131.0,0.8,0.0,0.0,752.3,0.0,1.1,750.3,0.8
22,konkan & goa,1988,0.0,0.0,0.0,4.3,1.3,506.1,1432.1,664.4,617.9,66.9,0.0,0.0,3293.0,0.0,5.6,3220.6,66.9
23,madhya maharashtra,1988,0.0,0.1,0.1,18.8,7.6,111.0,314.1,165.7,324.8,27.5,1.9,4.9,976.6,0.1,26.5,915.6,34.3
24,matathwada,1988,0.0,0.0,0.2,7.2,4.2,169.7,301.6,245.4,411.9,18.5,7.7,3.5,1170.0,0.0,11.7,1128.6,29.7
25,vidarbha,1988,0.7,7.9,3.8,12.5,4.2,186.8,485.0,286.6,230.1,86.4,4.3,0.3,1308.7,8.6,20.6,1188.5,91.1
26,chhattisgarh,1988,0.7,25.1,6.2,22.7,8.8,219.7,375.0,351.1,167.8,28.7,0.4,0.1,1206.3,25.8,37.7,1113.6,29.2
27,coastal andhra pradesh,1988,0.0,16.7,2.3,38.4,69.6,68.2,313.4,269.8,277.5,78.6,5.8,24.6,1164.8,16.7,110.3,928.9,109.0
28,telangana,1988,0.0,6.5,1.1,26.6,3.4,135.8,656.2,341.7,313.4,50.5,2.4,7.2,1544.9,6.5,31.1,1447.2,60.1
29,rayalseema,1988,0.6,0.4,4.0,43.0,52.9,24.8,178.0,217.6,186.1,42.8,61.3,30.7,842.3,1.1,99.9,606.5,134.8
30,tamil nadu,1988,0.2,3.8,27.4,94.6,59.1,41.1,102.6,149.8,136.1,71.8,117.6,33.1,837.2,4.0,181.1,429.7,222.4
31,coastal karnataka,1988,0.0,0.2,0.0,32.0,28.4,689.3,1295.8,832.6,451.9,122.7,2.4,11.3,3466.6,0.2,60.5,3269.5,136.4
32,north interior karnataka,1988,1.3,1.6,1.5,38.3,34.5,77.2,170.6,219.5,214.2,16.1,2.0,18.8,795.4,2.9,74.3,681.4,36.9
33,south interior karnataka,1988,0.2,2.9,11.9,71.4,84.9,68.0,276.0,251.3,199.2,30.6,5.9,19.9,1022.2,3.1,168.2,794.6,56.4
34,kerala,1988,0.8,17.5,38.1,177.6,157.2,511.3,502.8,379.8,451.7,68.5,67.0,31.1,2403.5,18.3,372.9,1845.7,166.6
35,lakshadweep,1988,0.8,7.0,0.9,54.0,142.8,352.5,293.6,240.9,240.9,28.9,82.7,5.8,1450.8,7.8,197.7,1127.9,117.4
