,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1932,2.8,2.5,10.1,58.2,479.7,,,,,,,,,5.3,548.0,,
1,arunachal pradesh,1932,70.2,110.3,105.5,282.7,661.6,1065.2,521.2,907.8,682.9,152.2,231.4,59.9,4850.9,180.5,1049.8,3177.1,443.5
2,assam & meghalaya,1932,14.9,36.7,59.1,163.2,488.6,628.5,454.6,467.3,355.8,108.4,90.9,20.6,2888.7,51.5,711.0,1906.3,219.9
3,naga mani mizo tripura,1932,6.1,69.7,99.1,162.2,323.6,600.7,491.2,402.4,376.2,80.4,145.9,4.3,2761.7,75.7,584.8,1870.5,230.6
4,sub himalayan west bengal & sikkim,1932,3.0,7.0,8.6,72.4,255.9,731.3,363.5,582.9,380.1,154.4,132.1,24.4,2715.6,10.0,336.9,2057.8,310.9
5,gangetic west bengal,1932,0.0,12.9,5.1,31.9,196.6,151.1,297.5,259.6,177.7,64.2,110.2,0.0,1306.9,12.9,233.6,885.9,174.4
6,orissa,1932,0.2,34.0,9.9,26.9,67.4,116.5,474.7,271.0,246.3,57.3,136.0,0.0,1440.2,34.3,104.1,1108.6,193.3
7,jharkhand,1932,0.0,32.8,4.0,15.0,45.8,96.5,374.1,297.8,221.1,50.2,55.5,0.9,1193.8,32.8,64.8,989.5,106.6
8,bihar,1932,0.0,8.2,0.5,14.8,26.6,152.1,164.3,249.3,191.2,32.4,78.7,8.9,926.9,8.2,41.9,756.8,120.0
9,east uttar pradesh,1932,0.0,5.5,2.2,1.4,7.6,89.4,170.1,287.4,125.7,16.8,29.5,2.9,738.5,5.5,11.2,672.6,49.2
10,west uttar pradesh,1932,0.0,4.2,13.0,4.2,2.9,24.3,175.3,178.7,286.7,0.1,8.6,7.9,706.0,4.2,20.1,665.1,16.6
11,uttarakhand,1932,1.9,18.5,34.3,12.8,27.0,95.7,343.5,438.9,326.9,6.3,5.5,58.4,1369.6,20.3,74.2,1204.9,70.2
12,haryana delhi & chandigarh,1932,3.0,2.0,26.2,4.8,6.1,14.3,136.8,113.4,117.5,0.0,0.0,15.8,440.1,5.1,37.1,382.1,15.8
13,punjab,1932,19.0,13.2,28.8,7.3,11.6,19.9,190.7,136.1,32.0,1.5,0.3,29.9,490.3,32.2,47.7,378.7,31.6
14,himachal pradesh,1932,43.0,52.8,62.1,17.1,61.4,54.6,409.2,451.3,183.1,6.1,9.5,68.4,1418.9,95.9,140.7,1098.3,84.1
15,jammu & kashmir,1932,99.4,102.7,122.7,32.8,87.1,58.6,255.0,174.1,11.5,9.9,1.6,84.0,1039.4,202.1,242.6,499.2,95.5
16,west rajasthan,1932,0.7,0.2,6.3,1.8,4.4,10.8,118.6,115.5,6.2,0.0,0.0,0.6,265.3,0.9,12.5,251.2,0.6
17,east rajasthan,1932,0.3,0.6,14.0,5.4,3.9,21.7,219.0,187.1,88.9,2.3,0.0,0.6,543.8,0.9,23.3,516.7,2.8
18,west madhya pradesh,1932,0.0,2.9,12.7,2.6,1.8,57.0,467.0,128.3,289.8,24.8,1.4,0.0,988.3,2.9,17.1,942.1,26.2
19,east madhya pradesh,1932,0.0,22.5,13.9,2.4,6.3,105.1,534.5,198.0,242.8,22.5,3.1,0.0,1150.9,22.5,22.5,1080.3,25.6
20,gujarat region,1932,0.0,0.0,0.8,0.4,0.4,57.9,540.0,146.6,129.2,30.1,0.9,0.3,906.6,0.0,1.6,873.7,31.3
21,saurashtra & kutch,1932,0.0,0.0,0.0,0.0,0.3,16.1,384.1,38.5,18.4,35.0,0.0,0.0,492.5,0.0,0.3,457.2,35.0
22,konkan & goa,1932,0.5,0.0,0.0,2.9,45.9,435.3,1248.1,485.6,456.2,259.1,21.1,8.2,2962.9,0.5,48.7,2625.2,288.5
23,madhya maharashtra,1932,0.0,0.5,8.6,22.3,27.3,67.3,351.7,221.3,162.8,148.4,30.8,4.0,1045.1,0.5,58.3,803.1,183.2
24,matathwada,1932,0.0,2.5,7.7,7.7,20.1,111.5,276.6,161.3,161.6,54.6,34.3,6.3,844.1,2.5,35.5,710.9,95.2
25,vidarbha,1932,0.0,27.4,12.9,3.4,10.3,154.2,526.6,176.7,183.8,25.6,9.7,0.0,1130.5,27.4,26.5,1041.3,35.3
26,chhattisgarh,1932,0.0,22.9,3.7,9.5,18.8,109.6,525.2,300.9,272.6,56.4,37.6,0.2,1357.6,22.9,32.1,1208.3,94.3
27,coastal andhra pradesh,1932,0.0,53.2,0.1,20.8,47.2,79.6,203.3,122.3,147.8,117.2,180.0,0.1,971.5,53.2,68.0,553.0,297.2
28,telangana,1932,0.0,40.3,1.3,17.6,25.8,119.7,300.4,179.0,172.9,32.0,60.9,0.0,949.9,40.3,44.6,772.0,92.9
29,rayalseema,1932,0.0,17.2,0.0,12.1,50.8,59.7,72.4,128.6,77.6,92.6,108.6,16.2,635.8,17.2,62.9,338.3,217.4
30,tamil nadu,1932,0.7,31.9,7.3,62.9,109.6,43.0,56.5,163.5,61.6,247.4,246.9,78.5,1109.8,32.6,179.8,324.6,572.8
31,coastal karnataka,1932,0.0,0.0,0.0,25.4,255.4,661.5,1072.4,457.2,469.9,348.7,125.6,7.3,3423.4,0.0,280.8,2661.0,481.6
32,north interior karnataka,1932,0.0,1.9,0.6,24.8,46.5,49.9,165.3,160.4,113.9,146.8,98.5,0.1,808.8,1.9,71.9,489.5,245.4
33,south interior karnataka,1932,0.0,10.4,0.5,35.8,155.8,72.4,262.9,264.3,117.1,227.0,122.4,1.6,1270.1,10.4,192.0,716.6,351.0
34,kerala,1932,0.1,19.3,28.6,113.0,646.5,341.0,716.4,423.2,317.3,543.2,223.2,31.3,3403.0,19.4,788.1,1797.8,797.7
35,lakshadweep,1932,0.0,0.2,4.8,0.4,372.6,239.4,435.0,286.7,63.5,256.3,178.1,56.7,1893.7,0.2,377.8,1024.6,491.1
