,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1907,110.7,0.0,113.3,21.6,616.3,305.2,443.9,377.6,200.4,264.4,648.9,245.6,3347.9,110.7,751.2,1327.1,1158.9
1,assam & meghalaya,1907,55.8,37.2,109.7,254.8,213.7,509.8,578.9,304.2,401.0,37.6,4.8,13.8,2521.1,93.0,578.1,1793.8,56.2
2,naga mani mizo tripura,1907,39.1,30.4,92.8,189.1,156.0,414.1,400.9,291.4,336.1,114.6,3.9,53.4,2121.7,69.5,437.9,1442.4,171.9
3,sub himalayan west bengal & sikkim,1907,10.4,20.8,71.1,108.8,156.2,408.1,889.8,358.8,456.1,40.0,5.8,4.1,2530.0,31.2,336.1,2112.9,49.8
4,gangetic west bengal,1907,0.7,24.2,94.9,39.7,92.3,347.6,217.5,249.9,232.3,13.3,0.0,24.7,1337.0,24.8,226.9,1047.3,38.0
5,orissa,1907,0.1,16.9,57.4,105.1,39.8,226.3,203.9,531.8,204.8,15.9,14.0,31.2,1447.1,17.0,202.3,1166.8,61.1
6,jharkhand,1907,2.0,59.3,76.0,26.3,27.4,338.1,230.4,469.4,200.2,1.7,0.0,24.8,1455.7,61.4,129.7,1238.1,26.5
7,bihar,1907,1.3,55.2,39.4,27.0,32.9,232.2,282.4,242.2,206.9,4.8,0.0,2.1,1126.4,56.5,99.3,963.8,6.9
8,east uttar pradesh,1907,2.1,74.9,19.2,20.3,11.1,48.6,173.5,290.9,25.7,0.0,0.0,0.1,666.3,77.0,50.5,538.6,0.1
9,west uttar pradesh,1907,13.8,64.8,17.6,27.2,9.6,15.8,176.5,263.9,0.5,0.0,0.0,0.0,589.5,78.6,54.4,456.6,0.0
10,uttarakhand,1907,49.4,131.6,144.4,41.7,57.6,74.8,342.3,323.8,28.2,0.4,0.0,0.1,1194.4,181.0,243.7,769.1,0.5
11,haryana delhi & chandigarh,1907,14.3,42.8,25.9,33.5,7.8,20.0,123.2,175.3,1.0,0.1,0.0,0.0,443.9,57.1,67.2,319.5,0.1
12,punjab,1907,27.3,95.4,53.1,50.7,3.3,20.2,82.8,249.0,6.8,0.4,0.0,0.0,589.2,122.6,107.2,358.9,0.4
13,himachal pradesh,1907,124.2,145.1,144.9,73.0,34.2,23.7,95.7,200.6,18.9,14.9,0.0,0.0,875.4,269.4,252.1,338.9,14.9
14,jammu & kashmir,1907,99.6,195.8,132.2,151.0,57.0,85.9,85.1,220.3,24.9,13.9,3.1,0.8,1069.6,295.4,340.2,416.3,17.8
15,west rajasthan,1907,0.6,24.5,6.3,7.3,6.8,12.8,52.2,242.5,0.2,0.1,0.0,0.0,353.2,25.0,20.3,307.7,0.1
16,east rajasthan,1907,6.3,35.7,7.0,14.3,12.7,18.5,134.1,319.8,3.3,0.0,0.0,0.0,551.8,42.0,34.0,475.7,0.0
