,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
15,west rajasthan,1954,1.6,13.4,0.6,0.0,0.8,16.2,97.0,35.6,82.3,2.0,1.0,0.0,250.4,15.0,1.4,231.1,3.0
16,east rajasthan,1954,3.9,19.6,4.8,0.0,0.1,42.5,253.4,77.6,240.1,23.6,0.4,0.0,665.9,23.5,4.9,613.5,24.0
17,west madhya pradesh,1954,12.3,11.9,5.4,0.1,1.0,70.6,318.7,183.2,480.1,16.9,0.3,0.0,1100.7,24.2,6.6,1052.6,17.3
18,east madhya pradesh,1954,16.6,12.2,6.4,3.1,0.1,80.5,329.7,289.5,332.0,5.8,0.0,0.6,1076.7,28.9,9.6,1031.8,6.4
19,gujarat region,1954,0.1,2.0,5.5,0.0,0.2,114.3,355.0,214.1,522.0,32.0,0.1,2.6,1248.0,2.2,5.7,1205.5,34.7
20,saurashtra & kutch,1954,1.9,1.1,3.5,0.0,0.4,47.6,180.6,207.0,154.9,0.8,0.5,1.5,599.8,3.0,3.9,590.0,2.8
21,konkan & goa,1954,0.0,2.4,3.5,7.2,3.9,581.5,1470.8,912.8,750.7,48.9,0.1,8.6,3790.3,2.4,14.6,3715.7,57.5
22,madhya maharashtra,1954,2.0,0.4,16.0,6.0,15.8,158.5,305.3,171.7,263.0,30.1,0.0,16.2,985.1,2.4,37.8,898.5,46.4
23,matathwada,1954,0.4,0.0,15.5,5.6,5.2,181.0,276.0,138.8,255.6,11.9,0.0,9.7,899.6,0.4,26.3,851.4,21.6
24,vidarbha,1954,0.3,0.6,11.4,4.0,1.1,132.4,407.9,248.8,288.3,4.6,0.9,0.1,1100.4,0.8,16.5,1077.5,5.6
25,chhattisgarh,1954,2.7,2.2,4.4,11.7,6.5,114.9,314.0,358.1,361.4,12.5,0.0,5.4,1193.7,4.9,22.5,1148.4,17.8
26,coastal andhra pradesh,1954,0.3,0.0,9.0,8.0,37.5,129.7,218.5,205.7,266.5,263.0,0.0,15.3,1153.5,0.3,54.5,820.4,278.4
27,telangana,1954,0.0,0.0,13.2,4.3,14.4,105.3,300.4,192.5,252.9,44.2,0.0,1.2,928.4,0.0,31.9,851.2,45.4
28,rayalseema,1954,13.4,0.0,11.9,8.8,35.4,50.6,208.4,79.3,73.0,222.4,0.0,82.0,785.4,13.4,56.1,411.4,304.5
29,tamil nadu,1954,77.5,2.7,58.2,54.2,77.9,35.5,118.5,147.2,34.0,271.0,32.6,107.0,1016.3,80.2,190.3,335.1,410.6
30,coastal karnataka,1954,0.5,0.0,21.6,61.1,89.8,1034.4,1357.4,688.7,421.8,133.6,0.6,12.1,3821.5,0.5,172.5,3502.2,146.2
31,north interior karnataka,1954,0.0,0.0,16.9,19.7,44.9,80.1,216.4,152.7,78.2,62.8,0.2,11.4,683.3,0.0,81.5,527.4,74.3
32,south interior karnataka,1954,1.8,0.5,8.9,38.5,127.2,139.3,298.5,175.6,56.9,164.8,0.5,18.6,1031.1,2.3,174.5,670.3,183.9
33,kerala,1954,23.5,2.8,90.6,136.9,179.5,798.3,640.5,467.0,201.6,303.1,31.6,62.5,2938.0,26.3,407.0,2107.4,397.2
34,lakshadweep,1954,74.1,0.0,14.6,39.8,122.3,375.2,259.5,232.9,123.5,256.2,34.1,23.3,1555.5,74.1,176.7,991.1,313.6
