,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
23,madhya maharashtra,1953,1.2,0.0,0.1,24.5,2.0,186.3,216.5,220.2,126.8,116.1,0.0,0.0,893.6,1.2,26.5,749.8,116.1
24,matathwada,1953,0.3,0.0,0.3,15.2,0.4,200.4,217.9,160.6,208.0,88.1,0.0,0.0,891.2,0.3,15.9,786.9,88.1
25,vidarbha,1953,3.9,1.1,0.0,21.4,0.2,138.2,299.4,449.9,173.0,50.7,0.0,0.0,1137.8,5.0,21.6,1060.5,50.7
26,chhattisgarh,1953,24.3,5.1,0.1,22.7,5.8,140.8,421.3,483.6,209.1,55.0,2.4,0.0,1370.2,29.4,28.6,1254.8,57.4
27,coastal andhra pradesh,1953,13.2,0.6,0.0,21.5,43.4,136.7,149.6,190.6,183.7,234.8,15.6,0.3,990.0,13.8,64.9,660.6,250.7
28,telangana,1953,5.1,0.0,3.0,26.8,0.7,224.0,200.9,364.5,269.5,175.8,1.7,0.0,1272.1,5.1,30.5,1058.9,177.5
29,rayalseema,1953,1.2,0.5,0.0,39.2,19.8,63.7,125.2,58.7,141.9,309.4,35.7,0.3,795.7,1.7,59.0,389.5,345.4
30,tamil nadu,1953,13.0,15.8,4.8,97.8,45.8,67.6,111.7,86.2,131.1,278.2,97.1,18.9,968.0,28.8,148.5,396.5,394.2
31,coastal karnataka,1953,0.3,0.0,0.0,48.2,8.6,666.2,1630.1,633.6,160.0,313.4,2.9,0.0,3463.3,0.3,56.8,3089.9,316.3
32,north interior karnataka,1953,0.0,0.0,0.1,38.9,5.8,127.8,192.4,91.6,186.2,248.3,0.0,0.0,891.2,0.0,44.8,598.0,248.4
33,south interior karnataka,1953,0.5,2.2,0.7,71.0,34.4,163.7,368.5,191.5,113.0,307.4,2.6,0.5,1255.9,2.6,106.1,836.8,310.4
34,kerala,1953,13.1,22.6,18.5,132.4,55.4,340.5,1027.6,356.4,100.5,410.5,62.2,5.1,2544.9,35.7,206.3,1825.1,477.8
35,lakshadweep,1953,10.4,40.8,9.3,35.0,15.3,205.8,537.0,69.4,125.5,452.4,95.6,9.7,1606.2,51.2,59.6,937.7,557.7
