,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1920,122.3,7.4,3.1,13.0,237.4,546.9,294.4,467.4,505.4,397.5,262.9,85.5,2943.2,129.7,253.5,1814.1,745.9
1,arunachal pradesh,1920,14.0,196.3,605.6,364.7,173.6,840.6,535.4,896.5,376.7,103.3,0.0,0.0,4106.7,210.3,1143.9,2649.2,103.3
2,assam & meghalaya,1920,4.8,51.0,228.1,184.8,282.7,523.8,309.8,521.5,382.6,129.5,3.3,1.8,2623.6,55.8,695.6,1737.6,134.6
3,naga mani mizo tripura,1920,5.1,56.8,272.7,143.7,167.9,363.3,443.6,449.6,326.2,137.0,7.1,2.7,2375.8,61.9,584.3,1582.7,146.9
4,sub himalayan west bengal & sikkim,1920,0.8,24.2,80.5,66.0,148.9,615.2,389.8,608.7,788.8,161.0,0.2,0.0,2884.1,25.1,295.3,2402.5,161.2
5,gangetic west bengal,1920,0.4,36.7,152.5,14.6,77.0,127.8,380.3,294.4,171.2,106.1,2.5,0.0,1363.6,37.1,244.1,973.7,108.7
6,orissa,1920,3.3,18.2,50.7,26.9,51.2,173.2,561.4,303.9,167.2,44.9,1.6,0.0,1402.6,21.5,128.8,1205.8,46.5
7,jharkhand,1920,0.0,19.5,62.6,8.8,41.9,109.4,660.2,321.6,184.7,6.3,0.0,0.0,1415.0,19.5,113.3,1275.9,6.3
8,bihar,1920,0.0,19.2,31.0,2.6,28.8,108.9,361.6,228.5,337.6,5.6,0.0,0.0,1123.9,19.3,62.4,1036.6,5.6
9,east uttar pradesh,1920,0.0,12.5,13.6,0.8,16.0,86.2,468.4,161.4,98.2,3.1,0.0,0.0,860.2,12.6,30.3,814.2,3.1
10,west uttar pradesh,1920,5.2,9.3,9.7,0.4,19.6,128.1,332.4,88.2,28.1,1.8,0.0,0.0,622.8,14.5,29.7,576.8,1.8
11,uttarakhand,1920,6.1,52.7,100.7,10.0,65.3,221.7,472.5,307.1,76.9,12.9,0.0,2.6,1328.4,58.8,176.0,1078.1,15.4
12,haryana delhi & chandigarh,1920,11.2,12.9,13.2,0.2,21.6,73.0,194.8,30.8,9.6,1.4,0.0,0.1,368.8,24.1,35.1,308.1,1.5
13,punjab,1920,25.7,18.3,21.3,0.6,20.0,42.7,148.0,81.3,23.3,0.4,0.0,1.5,383.1,44.0,41.9,295.3,1.9
14,himachal pradesh,1920,53.0,58.1,126.1,32.8,109.4,55.6,385.1,168.0,76.0,3.3,0.0,17.4,1084.8,111.1,268.3,684.7,20.7
15,jammu & kashmir,1920,82.9,126.4,199.8,97.2,63.3,40.2,81.2,98.1,48.0,17.3,0.8,34.7,889.9,209.2,360.4,267.5,52.8
16,west rajasthan,1920,2.7,1.5,0.9,1.5,49.2,60.3,94.7,37.2,0.6,0.0,0.0,0.0,248.7,4.2,51.6,192.8,0.0
17,east rajasthan,1920,8.6,3.7,2.8,0.5,45.8,150.5,295.4,78.3,10.8,0.1,0.0,0.0,596.7,12.3,49.2,535.0,0.1
18,west madhya pradesh,1920,54.1,1.0,2.1,0.2,23.4,120.1,303.3,146.4,64.2,0.0,0.0,0.0,714.8,55.1,25.7,634.0,0.0
19,east madhya pradesh,1920,12.2,1.7,17.0,6.3,12.7,93.8,426.4,237.8,91.6,0.1,0.0,0.0,899.5,13.9,36.0,849.6,0.1
20,gujarat region,1920,44.1,1.8,0.0,0.2,63.2,189.3,268.1,110.4,31.7,0.0,0.0,0.0,708.9,45.9,63.4,599.5,0.0
21,saurashtra & kutch,1920,12.5,4.5,0.3,0.2,20.7,237.7,145.2,52.4,16.5,0.0,0.0,0.0,490.1,17.0,21.2,451.8,0.0
22,konkan & goa,1920,14.0,1.2,0.0,12.0,5.1,424.9,824.0,360.8,226.7,52.4,2.9,0.0,1924.1,15.3,17.2,1836.4,55.3
23,madhya maharashtra,1920,41.5,0.2,0.1,9.7,8.0,120.7,185.9,94.1,113.8,26.0,0.3,0.0,600.3,41.7,17.8,514.5,26.3
24,matathwada,1920,27.0,0.0,0.3,3.1,2.1,60.4,50.5,86.1,127.7,3.8,0.0,0.0,361.2,27.0,5.6,324.8,3.8
25,vidarbha,1920,26.7,0.3,5.2,6.2,4.8,101.8,237.8,111.7,83.3,0.5,0.0,0.0,578.5,27.0,16.3,534.6,0.5
26,chhattisgarh,1920,1.7,2.6,21.9,25.6,23.4,97.0,542.5,391.5,92.0,5.2,0.0,0.0,1203.4,4.3,70.9,1123.0,5.2
27,coastal andhra pradesh,1920,9.6,23.8,4.7,25.1,78.4,83.0,71.6,124.9,113.6,176.5,12.2,0.0,723.5,33.3,108.2,393.2,188.7
28,telangana,1920,7.4,0.0,1.7,24.4,31.4,62.8,138.8,66.5,78.9,24.9,0.0,0.0,437.0,7.4,57.6,347.1,24.9
29,rayalseema,1920,79.5,1.2,0.4,11.5,27.5,42.0,24.4,86.3,155.6,134.9,111.5,0.0,674.8,80.7,39.4,308.3,246.4
30,tamil nadu,1920,135.9,3.1,3.7,67.3,59.6,47.3,37.3,74.8,156.3,159.4,404.9,4.7,1154.2,139.0,130.5,315.7,569.0
31,coastal karnataka,1920,2.1,0.0,0.1,72.7,29.2,813.3,1107.5,464.7,133.5,129.8,36.3,0.0,2789.2,2.1,102.0,2519.0,166.1
32,north interior karnataka,1920,2.6,0.0,0.0,25.1,32.3,75.3,82.6,56.5,139.5,54.3,2.2,0.0,470.3,2.6,57.4,353.9,56.4
