,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1985,12.0,19.2,24.1,55.0,278.1,588.4,230.9,375.2,362.5,358.9,232.1,94.4,2630.8,31.2,357.2,1557.0,685.4
1,arunachal pradesh,1985,54.1,81.0,255.6,347.1,345.5,506.0,657.8,326.3,502.2,116.6,25.4,48.8,3266.2,135.0,948.2,1992.2,190.7
2,assam & meghalaya,1985,8.7,32.3,152.6,268.1,335.0,496.0,714.6,349.4,335.1,74.4,15.8,19.7,2801.6,41.0,755.7,1895.1,109.9
3,naga mani mizo tripura,1985,6.4,36.2,87.1,162.8,377.6,507.5,275.5,301.9,279.4,52.3,8.7,9.9,2105.3,42.6,627.5,1364.2,70.9
4,sub himalayan west bengal & sikkim,1985,2.2,30.5,43.2,69.5,358.6,532.7,907.4,372.7,464.5,211.9,17.4,27.3,3037.9,32.8,471.2,2277.3,256.6
5,gangetic west bengal,1985,10.9,22.0,8.8,24.1,99.6,280.4,286.3,340.6,201.8,137.2,1.8,0.0,1413.4,32.9,132.4,1109.1,139.0
6,orissa,1985,24.2,35.0,4.7,16.4,52.9,195.4,305.7,460.9,335.2,175.8,1.1,0.0,1607.3,59.2,74.0,1297.2,176.9
7,jharkhand,1985,19.1,9.1,1.6,8.8,48.2,131.2,338.0,312.6,216.6,153.7,0.5,0.9,1240.3,28.3,58.6,998.3,155.1
8,bihar,1985,8.8,0.5,0.5,8.0,69.2,163.2,481.5,238.0,289.0,188.0,1.2,7.1,1455.0,9.3,77.7,1171.7,196.3
9,east uttar pradesh,1985,20.8,0.0,0.5,2.2,10.4,69.7,351.8,215.7,333.3,158.3,0.0,13.2,1175.9,20.8,13.1,970.5,171.6
10,west uttar pradesh,1985,7.5,0.0,1.7,6.9,6.1,44.3,305.5,221.8,204.4,143.8,0.0,15.2,957.2,7.5,14.7,776.0,159.0
11,uttarakhand,1985,54.3,9.6,14.0,40.9,63.5,104.4,451.7,389.4,228.2,220.5,3.0,74.1,1653.7,63.9,118.4,1173.8,297.6
12,haryana delhi & chandigarh,1985,3.5,0.3,1.1,8.1,3.1,44.2,256.9,152.4,35.9,42.6,0.0,24.3,572.4,3.8,12.3,489.4,66.9
13,punjab,1985,4.8,0.9,3.6,21.2,6.2,55.7,269.5,243.3,51.9,50.2,0.6,45.1,752.9,5.7,31.0,620.4,95.8
14,himachal pradesh,1985,70.4,23.0,36.2,65.6,54.3,54.1,301.3,252.7,118.0,127.6,2.8,88.0,1193.9,93.4,156.1,726.1,218.3
15,jammu & kashmir,1985,80.1,23.7,42.1,71.4,106.9,54.4,295.5,154.8,54.7,90.0,13.9,179.7,1167.1,103.9,220.4,559.4,283.5
16,west rajasthan,1985,0.3,0.0,0.6,8.9,10.9,12.3,97.6,55.2,4.2,4.2,0.3,2.8,197.4,0.4,20.4,169.3,7.3
17,east rajasthan,1985,0.9,0.1,0.6,3.9,6.0,21.0,176.8,245.0,37.5,87.6,0.2,8.5,588.1,1.0,10.5,480.3,96.4
18,west madhya pradesh,1985,2.1,0.0,0.2,4.5,4.2,55.4,211.7,294.4,144.4,157.8,0.0,0.0,874.7,2.1,8.9,705.9,157.8
19,east madhya pradesh,1985,42.7,6.2,0.3,5.5,3.2,94.9,398.1,340.2,127.0,97.2,0.0,0.0,1115.4,48.9,9.1,960.2,97.2
20,gujarat region,1985,0.0,0.0,0.0,0.8,2.1,14.7,247.2,182.5,18.1,124.0,0.0,0.3,589.7,0.0,2.9,462.4,124.3
21,saurashtra & kutch,1985,0.0,0.0,0.0,0.0,5.1,12.0,103.3,118.6,17.7,42.1,0.0,0.0,298.8,0.0,5.1,251.6,42.1
22,konkan & goa,1985,0.0,0.0,0.0,0.4,23.3,1000.0,921.3,663.1,153.1,204.8,2.5,0.0,2968.5,0.0,23.7,2737.5,207.3
23,madhya maharashtra,1985,2.6,0.2,2.3,9.1,12.3,118.7,189.5,145.1,63.5,107.3,5.4,0.0,656.1,2.8,23.8,516.8,112.7
