,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1940,0.5,2.8,59.4,0.0,320.7,335.4,268.1,889.2,477.5,114.1,221.0,318.8,3007.5,3.3,380.1,1970.2,653.9
1,arunachal pradesh,1940,12.7,168.5,381.8,133.9,480.5,511.0,1067.9,340.5,791.4,154.6,12.4,44.3,4099.3,181.2,996.2,2710.7,211.3
2,assam & meghalaya,1940,1.5,57.9,180.8,72.6,391.9,500.5,435.4,330.8,353.7,98.1,19.0,9.5,2451.6,59.4,645.3,1620.3,126.6
3,naga mani mizo tripura,1940,0.3,74.6,230.9,35.5,325.6,496.2,458.2,345.7,373.3,131.6,31.4,23.6,2526.7,74.8,592.0,1673.4,186.5
4,sub himalayan west bengal & sikkim,1940,0.1,54.2,121.2,24.7,217.1,469.1,600.3,400.8,408.4,11.7,9.5,3.1,2320.2,54.2,363.0,1878.7,24.3
5,gangetic west bengal,1940,0.1,30.3,103.9,18.3,98.9,218.1,236.2,384.3,199.6,58.9,7.3,2.8,1358.5,30.3,221.1,1038.1,68.9
6,orissa,1940,0.0,35.3,70.1,29.1,133.1,286.2,532.6,395.9,133.3,58.3,3.3,10.5,1687.7,35.3,232.3,1348.0,72.1
7,jharkhand,1940,0.2,38.1,89.6,15.6,42.3,123.3,339.6,387.3,130.1,41.2,0.0,24.6,1231.9,38.4,147.5,980.3,65.8
8,bihar,1940,0.9,43.8,65.5,5.0,31.9,114.6,317.6,314.9,171.6,4.9,0.0,17.5,1088.3,44.7,102.5,918.7,22.4
9,east uttar pradesh,1940,8.3,20.9,31.5,5.0,10.5,66.2,256.7,315.2,121.0,5.9,0.0,25.8,866.8,29.2,46.9,759.1,31.7
10,west uttar pradesh,1940,21.1,39.3,19.1,5.8,5.7,40.4,232.4,348.7,53.9,1.5,0.2,15.8,783.9,60.4,30.6,675.5,17.4
11,uttarakhand,1940,49.2,100.5,57.3,21.8,44.2,136.0,395.1,300.0,82.6,1.4,0.4,35.3,1223.7,149.7,123.3,913.7,37.0
12,haryana delhi & chandigarh,1940,28.2,35.6,11.9,6.7,1.7,38.7,117.4,142.3,12.6,0.2,0.0,0.4,395.7,63.8,20.3,311.1,0.5
13,punjab,1940,36.8,45.1,13.7,2.9,6.5,60.3,159.3,179.6,27.4,0.1,0.1,0.5,532.2,81.9,23.0,426.6,0.7
14,himachal pradesh,1940,64.1,79.9,69.4,60.4,56.4,103.3,321.6,220.7,84.8,1.4,2.3,24.3,1088.6,144.0,186.2,730.4,28.0
15,jammu & kashmir,1940,96.8,61.1,108.9,71.9,69.0,85.2,127.4,151.9,69.9,8.5,8.6,19.2,878.3,157.8,249.8,434.3,36.4
16,west rajasthan,1940,18.1,8.5,6.8,1.2,2.2,34.5,55.7,160.4,2.9,1.4,0.7,0.0,292.4,26.6,10.2,253.5,2.1
17,east rajasthan,1940,26.0,16.9,15.9,2.1,5.7,61.3,189.5,290.7,33.7,2.5,8.3,0.4,652.8,42.9,23.6,575.1,11.2
18,west madhya pradesh,1940,10.4,4.5,6.1,1.8,10.8,157.6,393.9,347.7,63.9,40.8,23.6,3.8,1064.7,14.9,18.7,963.1,68.1
19,east madhya pradesh,1940,3.4,15.9,16.0,6.6,10.6,117.0,447.2,431.0,81.9,35.0,2.8,25.4,1192.8,19.3,33.3,1077.0,63.2
20,gujarat region,1940,11.3,4.4,10.1,2.0,1.5,152.6,208.3,241.8,119.8,91.5,26.7,0.0,870.1,15.7,13.5,722.6,118.2
21,saurashtra & kutch,1940,7.2,6.4,6.5,0.1,1.7,111.6,87.6,85.6,23.2,2.2,24.5,0.0,356.5,13.6,8.3,307.9,26.7
22,konkan & goa,1940,4.8,6.1,2.8,1.9,7.9,668.3,1105.9,987.1,328.9,172.7,26.7,0.6,3313.7,10.8,12.6,3090.2,200.0
23,madhya maharashtra,1940,1.3,1.8,0.5,16.5,15.8,191.3,215.9,188.7,132.0,95.2,30.1,4.2,893.2,3.1,32.8,727.9,129.4
24,matathwada,1940,0.0,0.4,0.0,11.2,13.4,178.8,176.9,239.5,139.0,63.1,31.5,1.8,855.6,0.4,24.6,734.2,96.4
25,vidarbha,1940,0.0,9.3,1.3,12.8,11.5,262.7,591.0,298.6,53.6,79.0,24.3,13.4,1357.5,9.3,25.5,1205.9,116.7
26,chhattisgarh,1940,0.2,23.0,31.1,26.4,41.5,218.6,542.9,395.6,72.8,67.2,4.9,24.3,1448.4,23.2,98.9,1229.8,96.4
27,coastal andhra pradesh,1940,0.2,5.3,65.6,15.0,202.1,120.3,157.4,186.6,122.1,106.3,75.8,12.4,1069.0,5.4,282.6,586.4,194.5
28,telangana,1940,0.0,0.5,11.4,33.6,91.4,128.5,345.8,281.5,94.7,64.9,22.2,8.1,1082.6,0.5,136.4,850.6,95.1
29,rayalseema,1940,0.3,0.1,8.8,29.4,122.1,91.0,65.7,105.3,128.1,171.7,168.3,13.8,904.6,0.4,160.3,390.1,353.8
30,tamil nadu,1940,0.9,0.7,12.6,82.8,131.5,85.2,59.0,69.4,121.2,152.0,367.8,95.4,1178.5,1.6,226.9,334.8,615.2
31,coastal karnataka,1940,0.1,0.0,0.2,26.9,131.0,713.8,1155.7,1247.4,100.4,222.5,120.5,5.5,3723.9,0.1,158.0,3217.3,348.5
32,north interior karnataka,1940,2.0,0.0,0.1,31.0,64.5,122.7,118.3,138.0,111.9,115.2,18.6,14.4,736.8,2.0,95.6,491.0,148.2
33,south interior karnataka,1940,0.0,0.1,0.7,60.1,138.3,177.6,203.4,188.7,80.7,174.9,139.7,15.8,1180.0,0.2,199.1,650.4,330.4
34,kerala,1940,0.6,1.5,3.8,126.5,217.4,606.4,877.3,610.8,68.2,257.7,287.5,60.1,3117.8,2.1,347.6,2162.7,605.3
35,lakshadweep,1940,14.8,0.4,0.0,19.2,61.4,292.5,267.2,242.0,36.4,237.7,194.3,40.8,1406.7,15.2,80.6,838.1,472.8
