,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1970,72.2,34.0,7.8,58.2,422.7,407.3,564.6,342.9,423.5,386.6,418.4,232.7,3370.8,106.2,488.7,1738.2,1037.7
1,arunachal pradesh,1970,49.2,78.8,57.4,108.8,213.4,409.6,377.9,245.4,287.4,138.6,6.9,0.0,1973.4,128.0,379.7,1320.2,145.5
2,assam & meghalaya,1970,47.0,35.8,89.7,204.8,493.4,658.3,475.3,389.2,390.7,246.4,17.8,0.1,3048.4,82.8,787.9,1913.5,264.3
3,naga mani mizo tripura,1970,45.8,306.3,103.6,160.1,315.9,541.7,976.7,836.7,486.2,425.6,116.7,1.0,4316.2,352.1,579.6,2841.3,543.2
4,sub himalayan west bengal & sikkim,1970,18.0,13.4,7.6,162.5,162.7,556.6,731.2,425.4,560.8,60.7,3.3,0.0,2702.3,31.4,332.9,2273.9,64.1
5,gangetic west bengal,1970,10.8,15.1,30.8,16.8,63.5,323.2,285.0,219.8,472.6,195.0,15.8,0.0,1648.5,25.9,111.1,1300.7,210.9
6,orissa,1970,4.6,27.5,47.2,32.3,60.8,307.9,307.8,348.8,205.9,66.9,2.4,0.2,1412.3,32.1,140.2,1170.5,69.5
7,jharkhand,1970,24.3,16.6,28.0,8.4,29.7,182.4,300.0,252.8,380.7,67.0,1.5,0.0,1291.5,40.9,66.1,1116.0,68.5
8,bihar,1970,22.1,13.4,3.2,17.9,39.2,194.6,284.2,235.6,229.5,34.5,0.4,0.0,1074.7,35.5,60.2,944.0,35.0
9,east uttar pradesh,1970,31.3,41.3,8.4,2.1,30.3,178.1,197.9,226.1,365.5,51.2,0.1,0.0,1132.3,72.6,40.8,967.5,51.4
10,west uttar pradesh,1970,37.8,44.6,9.3,0.1,15.5,129.0,133.6,316.3,160.8,16.9,0.0,0.0,863.8,82.3,24.8,739.7,16.9
11,uttarakhand,1970,85.9,44.0,32.7,5.7,68.9,192.9,319.2,355.3,157.8,30.0,0.8,0.2,1293.5,129.9,107.3,1025.3,31.1
12,haryana delhi & chandigarh,1970,35.4,35.4,9.4,0.0,11.5,67.2,65.7,207.9,104.9,0.8,0.0,0.0,538.2,70.8,20.9,445.7,0.8
13,punjab,1970,40.1,20.6,7.3,0.3,12.8,119.8,75.4,260.7,109.4,4.2,0.0,0.0,650.6,60.7,20.3,565.3,4.2
14,himachal pradesh,1970,116.5,39.0,37.9,7.3,43.5,163.2,223.4,280.4,164.4,6.6,0.2,0.3,1082.5,155.4,88.6,831.4,7.1
15,jammu & kashmir,1970,51.7,44.5,94.1,36.0,37.5,79.5,67.2,99.8,84.4,57.3,0.0,4.9,657.0,96.2,167.5,331.0,62.2
16,west rajasthan,1970,4.5,18.4,2.3,0.2,3.9,32.9,63.0,162.8,67.5,0.2,0.0,0.0,355.7,22.9,6.4,326.2,0.2
17,east rajasthan,1970,6.7,25.3,1.7,0.1,5.8,91.7,146.3,318.9,117.3,4.6,0.0,0.0,718.4,32.0,7.6,674.2,4.6
18,west madhya pradesh,1970,19.9,12.1,8.3,0.5,12.2,254.4,186.5,346.6,265.8,6.8,0.0,0.0,1113.2,32.0,21.0,1053.4,6.8
19,east madhya pradesh,1970,60.6,29.4,36.3,1.4,12.5,198.2,268.5,481.2,250.6,3.6,0.0,0.0,1342.2,90.0,50.1,1198.5,3.6
20,gujarat region,1970,0.2,1.0,0.1,0.1,5.3,262.6,261.2,495.8,321.8,5.8,0.0,0.0,1353.8,1.1,5.4,1341.4,5.8
21,saurashtra & kutch,1970,0.1,0.1,0.4,0.2,7.6,70.2,215.7,327.5,196.0,17.7,0.1,0.0,835.8,0.2,8.3,809.5,17.8
22,konkan & goa,1970,0.0,0.0,0.0,1.5,74.5,963.3,993.8,1164.8,312.7,85.8,0.0,0.2,3596.6,0.0,76.0,3434.6,86.0
23,madhya maharashtra,1970,1.0,0.0,0.6,17.9,39.1,195.4,200.1,254.9,161.3,70.9,0.0,0.0,941.4,1.0,57.6,811.8,70.9
24,matathwada,1970,8.4,0.0,2.8,7.5,30.2,215.1,103.9,344.9,178.1,19.9,0.0,0.0,910.9,8.4,40.6,842.1,19.9
25,vidarbha,1970,15.9,1.0,18.3,4.2,17.5,304.1,211.0,435.6,223.3,9.6,0.0,0.0,1240.6,17.0,40.0,1174.1,9.6
26,chhattisgarh,1970,12.1,11.9,44.9,18.9,23.2,237.9,453.2,443.1,236.4,19.9,0.0,0.0,1501.5,24.0,87.0,1370.6,19.9
27,coastal andhra pradesh,1970,0.9,9.7,22.3,18.7,95.0,174.0,182.5,243.5,133.3,183.3,0.8,0.0,1064.2,10.6,136.0,733.4,184.1
28,telangana,1970,6.9,0.7,4.5,22.5,45.8,205.5,135.6,345.8,176.1,26.8,0.0,0.0,970.3,7.6,72.8,863.0,26.8
29,rayalseema,1970,0.1,14.2,2.9,12.3,76.7,57.7,107.5,201.3,131.2,107.9,64.1,0.5,776.4,14.3,91.9,497.6,172.6
30,tamil nadu,1970,15.9,18.0,9.2,61.8,85.4,51.6,88.9,98.5,102.4,195.1,199.9,15.3,942.1,34.0,156.5,341.3,410.3
31,coastal karnataka,1970,0.0,0.0,2.0,30.9,260.4,843.7,1259.2,1130.5,328.7,157.8,28.7,0.0,4042.0,0.0,293.3,3562.2,186.5
32,north interior karnataka,1970,0.4,0.2,1.0,31.5,76.5,80.7,131.5,199.9,173.2,95.7,0.0,0.0,790.8,0.6,109.1,585.3,95.7
33,south interior karnataka,1970,1.4,5.4,4.3,49.5,129.6,99.5,210.1,206.4,129.0,217.6,20.9,0.2,1073.8,6.7,183.4,645.0,238.7
34,kerala,1970,12.9,17.6,25.8,132.7,289.1,535.3,558.1,554.8,212.5,278.3,80.5,5.7,2703.5,30.5,447.7,1860.7,364.6
35,lakshadweep,1970,18.7,6.3,13.8,32.3,164.9,322.1,484.4,284.6,228.9,126.9,81.2,18.9,1783.0,25.0,211.0,1320.0,227.0
