,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1922,245.3,34.3,15.6,323.1,289.7,506.1,425.8,307.4,511.7,162.0,541.0,192.2,3554.2,279.6,628.4,1751.0,895.2
1,arunachal pradesh,1922,50.7,59.4,170.4,299.5,350.5,1109.3,918.7,488.3,207.6,483.5,30.3,19.0,4187.2,110.1,820.4,2723.9,532.8
2,assam & meghalaya,1922,16.6,4.9,77.8,168.7,233.1,548.9,418.4,379.4,265.6,129.9,9.3,9.4,2261.9,21.4,479.6,1612.3,148.7
3,naga mani mizo tripura,1922,8.5,4.5,17.3,119.3,182.1,569.1,479.6,536.6,330.9,170.8,38.2,5.8,2462.6,13.0,318.7,1916.2,214.8
4,sub himalayan west bengal & sikkim,1922,17.8,2.5,5.6,45.4,217.1,803.0,719.8,526.3,571.2,87.2,1.9,3.9,3001.9,20.4,268.1,2620.3,93.1
5,gangetic west bengal,1922,7.4,3.1,1.2,22.0,72.3,553.0,269.7,400.8,244.3,75.8,4.7,1.4,1655.6,10.5,95.4,1467.7,81.9
6,orissa,1922,20.0,0.2,1.9,13.9,46.6,247.0,431.8,295.4,328.8,50.9,30.0,0.1,1466.5,20.2,62.4,1302.9,81.0
7,jharkhand,1922,8.2,6.2,0.0,14.5,19.5,305.3,404.7,365.9,250.0,58.8,9.2,0.9,1443.2,14.4,34.0,1325.9,68.9
8,bihar,1922,12.2,4.6,0.0,9.6,22.0,345.8,427.3,363.5,241.3,15.7,0.7,6.5,1449.2,16.8,31.6,1377.9,22.9
9,east uttar pradesh,1922,27.6,5.7,0.0,4.4,2.9,130.2,436.8,438.1,299.1,3.1,0.6,15.5,1364.0,33.4,7.3,1304.1,19.2
10,west uttar pradesh,1922,36.8,4.1,0.0,1.6,2.6,77.6,326.3,336.9,190.7,2.9,0.9,20.4,1000.8,40.9,4.1,931.6,24.2
11,uttarakhand,1922,86.4,34.4,11.7,21.0,12.1,125.1,507.1,685.2,320.9,3.8,1.3,51.1,1860.0,120.8,44.8,1638.3,56.2
12,haryana delhi & chandigarh,1922,14.3,4.5,0.6,0.6,1.4,86.7,139.6,99.7,176.5,1.7,0.0,27.1,552.9,18.8,2.7,502.6,28.7
13,punjab,1922,23.8,14.0,3.1,3.0,1.7,65.1,132.8,85.6,148.5,2.5,0.0,33.5,513.6,37.8,7.7,432.1,36.0
14,himachal pradesh,1922,106.6,57.5,68.2,87.7,13.0,106.8,425.8,508.1,274.0,14.2,6.5,50.2,1718.6,164.1,169.0,1314.7,70.9
15,jammu & kashmir,1922,87.9,60.6,82.4,67.4,26.5,63.4,163.9,99.1,149.7,28.7,1.5,59.7,890.8,148.5,176.3,476.1,89.8
16,west rajasthan,1922,0.4,0.6,0.0,0.8,4.6,18.1,90.8,33.9,91.7,1.5,0.0,2.5,244.8,1.0,5.4,234.5,4.0
17,east rajasthan,1922,6.0,0.4,0.0,0.3,9.0,83.9,242.2,144.3,169.3,0.8,1.6,12.1,669.9,6.3,9.4,639.7,14.5
18,west madhya pradesh,1922,31.5,3.5,0.0,0.0,6.7,130.7,311.7,147.7,243.4,1.7,32.7,8.5,918.2,35.0,6.8,833.5,42.9
19,east madhya pradesh,1922,39.1,6.1,0.5,2.5,0.9,132.7,459.2,321.0,231.1,6.6,35.0,3.2,1238.0,45.2,4.0,1144.1,44.8
20,gujarat region,1922,2.1,0.0,0.0,0.0,0.0,130.8,314.8,106.8,314.3,5.0,4.1,0.7,878.7,2.1,0.0,866.8,9.8
21,saurashtra & kutch,1922,0.0,0.0,0.0,1.0,0.1,40.7,127.4,31.5,130.6,1.1,0.0,2.3,334.9,0.0,1.1,330.3,3.5
22,konkan & goa,1922,0.0,0.0,0.0,6.3,13.4,774.3,1290.6,339.3,261.1,41.4,90.0,1.2,2817.5,0.0,19.7,2665.3,132.5
23,madhya maharashtra,1922,18.3,2.6,0.0,16.7,27.4,161.7,218.2,79.4,97.1,41.2,141.1,1.4,805.2,20.9,44.1,556.5,183.7
24,matathwada,1922,54.4,1.9,0.0,2.8,19.3,220.3,119.5,39.4,206.4,47.8,122.7,1.4,836.1,56.4,22.2,585.6,171.9
25,vidarbha,1922,33.8,2.3,0.0,3.8,5.1,206.1,361.7,116.5,295.3,4.7,80.3,0.3,1109.8,36.1,8.8,979.6,85.3
26,chhattisgarh,1922,21.1,1.2,0.5,12.7,9.5,180.2,416.7,305.2,297.6,23.5,38.9,1.7,1308.8,22.3,22.7,1199.7,64.0
27,coastal andhra pradesh,1922,10.9,0.0,0.0,5.3,35.8,103.3,145.6,132.6,117.5,128.0,174.0,0.2,853.3,10.9,41.1,499.0,302.3
28,telangana,1922,55.3,0.0,0.0,6.6,50.1,69.2,184.3,158.3,170.2,23.0,50.7,0.0,767.5,55.3,56.7,581.9,73.7
29,rayalseema,1922,36.9,0.0,0.0,12.0,52.0,48.4,64.8,85.0,34.8,120.0,306.3,10.0,770.3,36.9,64.0,233.1,436.3
30,tamil nadu,1922,41.9,18.1,2.5,34.9,100.1,48.8,45.4,87.1,75.3,262.8,291.8,71.6,1080.5,60.1,137.5,256.7,626.2
31,coastal karnataka,1922,6.5,3.1,0.0,44.8,123.4,763.1,1333.2,564.9,314.4,89.8,89.4,0.0,3332.6,9.7,168.2,2975.6,179.1
32,north interior karnataka,1922,24.5,1.5,0.2,30.2,40.4,70.7,108.1,40.4,35.9,64.9,92.1,0.0,509.0,26.0,70.8,255.1,157.0
33,south interior karnataka,1922,16.1,1.2,0.3,33.1,109.9,99.5,186.3,114.3,53.4,151.8,129.0,2.2,897.1,17.2,143.3,453.5,283.1
34,kerala,1922,30.5,21.4,16.3,89.6,293.6,663.1,1025.1,320.6,222.4,266.3,293.7,25.1,3267.6,51.9,399.4,2231.2,585.1
35,lakshadweep,1922,17.8,56.7,0.0,214.1,112.8,232.9,258.0,190.4,425.2,152.7,210.0,57.9,1928.5,74.5,326.9,1106.5,420.6
