,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1919,10.2,18.0,0.0,35.5,283.9,542.5,246.5,259.8,170.7,186.2,340.4,258.4,2352.1,28.2,319.4,1219.5,785.0
1,arunachal pradesh,1919,34.5,67.8,28.5,256.9,420.6,973.6,999.0,286.7,628.7,948.3,40.7,8.6,4693.9,102.3,706.0,2888.0,997.6
2,assam & meghalaya,1919,13.1,12.4,22.6,162.1,266.9,485.5,459.0,249.1,441.6,185.7,42.5,3.6,2344.2,25.5,451.6,1635.3,231.9
3,naga mani mizo tripura,1919,17.5,18.1,17.3,151.1,132.7,358.4,403.5,372.9,375.0,111.1,84.8,5.7,2047.9,35.6,301.0,1509.7,201.6
4,sub himalayan west bengal & sikkim,1919,19.6,5.0,5.5,93.4,177.8,558.0,704.0,285.9,518.2,170.5,6.1,0.4,2544.5,24.6,276.7,2066.1,177.0
5,gangetic west bengal,1919,41.9,19.3,10.5,61.8,125.3,306.0,299.0,385.9,148.9,48.0,35.7,0.0,1482.2,61.3,197.6,1139.8,83.6
6,orissa,1919,59.8,56.6,29.5,30.2,72.0,332.3,354.7,492.2,138.3,89.8,99.7,2.8,1758.1,116.4,131.7,1317.6,192.4
7,jharkhand,1919,102.9,16.2,23.5,19.0,67.9,367.3,331.8,398.2,215.7,87.4,3.4,0.1,1633.5,119.1,110.4,1313.0,91.0
8,bihar,1919,40.2,7.7,3.8,11.6,42.3,195.0,417.8,230.1,244.8,58.6,0.0,0.7,1252.7,47.9,57.6,1087.9,59.4
9,east uttar pradesh,1919,46.2,9.6,2.9,6.5,12.2,68.8,347.4,237.4,228.9,59.1,0.1,4.4,1023.4,55.7,21.5,882.5,63.6
10,west uttar pradesh,1919,68.6,4.4,3.3,5.8,14.2,19.5,311.4,381.6,129.6,12.1,3.7,14.7,969.1,73.0,23.4,842.1,30.5
11,uttarakhand,1919,158.9,46.7,44.1,40.2,51.0,278.4,372.5,295.9,242.6,14.2,9.7,29.1,1583.1,205.6,135.2,1189.4,52.9
12,haryana delhi & chandigarh,1919,61.0,2.7,8.4,2.3,14.8,7.0,208.7,172.1,50.6,0.0,3.4,22.8,553.7,63.8,25.4,438.3,26.2
13,punjab,1919,81.4,12.3,11.1,4.9,11.9,6.4,202.0,137.0,46.2,0.4,3.3,32.9,549.9,93.7,27.9,391.7,36.5
14,himachal pradesh,1919,141.3,47.4,75.6,60.4,43.5,80.1,417.3,227.8,66.5,0.7,9.8,42.9,1213.1,188.6,179.4,791.7,53.3
15,jammu & kashmir,1919,187.7,98.3,121.6,73.3,49.5,36.9,247.2,208.5,37.7,1.4,0.3,126.8,1189.2,285.9,244.4,530.4,128.5
16,west rajasthan,1919,13.7,1.6,0.7,5.4,7.2,1.1,95.7,151.9,21.3,0.0,4.4,2.0,305.0,15.3,13.3,270.0,6.4
17,east rajasthan,1919,29.2,0.0,0.7,5.3,14.1,31.4,265.0,356.4,53.0,0.3,23.2,8.3,787.0,29.3,20.2,705.8,31.8
18,west madhya pradesh,1919,43.8,1.7,0.4,4.2,10.9,163.9,330.2,545.1,69.9,39.0,22.0,1.8,1232.8,45.5,15.5,1109.1,62.7
19,east madhya pradesh,1919,120.7,29.7,10.8,9.2,23.2,158.9,479.8,713.0,105.6,82.3,10.8,3.3,1747.1,150.3,43.1,1457.3,96.4
20,gujarat region,1919,6.1,0.1,0.0,1.3,2.1,110.0,335.9,481.2,78.1,33.0,19.6,0.0,1067.4,6.2,3.5,1005.2,52.6
21,saurashtra & kutch,1919,7.5,0.0,0.0,1.1,0.9,24.9,170.4,179.6,31.2,18.2,11.3,0.0,445.1,7.5,2.0,406.0,29.6
22,konkan & goa,1919,2.5,0.0,0.0,0.0,9.6,643.6,1120.2,643.5,276.8,124.5,20.6,10.5,2851.7,2.5,9.6,2684.0,155.6
23,madhya maharashtra,1919,3.0,0.5,1.2,2.7,38.2,173.5,198.9,153.8,231.7,45.1,28.4,1.9,879.1,3.5,42.2,757.9,75.5
24,matathwada,1919,11.9,0.9,0.3,5.1,11.2,149.7,119.9,85.3,228.0,28.0,21.4,1.1,662.8,12.8,16.6,583.0,50.4
25,vidarbha,1919,55.8,37.0,15.9,6.3,19.9,325.6,280.3,249.8,103.6,98.0,19.3,1.1,1212.6,92.8,42.2,959.3,118.4
26,chhattisgarh,1919,98.3,65.2,30.1,13.5,33.0,396.5,392.9,511.2,152.4,150.6,13.9,1.4,1859.0,163.5,76.6,1453.1,165.8
27,coastal andhra pradesh,1919,41.3,22.9,10.4,23.6,70.0,111.2,194.8,118.6,161.8,194.5,183.6,8.7,1141.4,64.2,104.0,586.4,386.8
28,telangana,1919,5.5,39.2,31.3,35.0,23.6,158.8,139.4,115.3,129.9,130.6,78.5,7.4,894.6,44.8,89.9,543.4,216.6
29,rayalseema,1919,24.8,0.0,22.4,14.6,51.5,72.3,151.8,33.0,237.8,79.0,180.6,22.7,890.5,24.8,88.4,494.9,282.3
30,tamil nadu,1919,22.9,0.8,16.2,25.0,88.5,49.9,87.8,51.6,162.7,152.4,264.4,106.4,1028.6,23.7,129.7,352.0,523.2
31,coastal karnataka,1919,0.0,0.0,0.0,2.4,74.4,669.9,960.9,632.7,208.3,236.2,124.0,9.3,2918.1,0.0,76.8,2471.8,369.6
32,north interior karnataka,1919,10.6,0.3,0.1,13.2,64.7,124.2,72.7,41.0,228.5,84.3,85.0,2.5,727.1,10.8,78.1,466.3,171.9
33,south interior karnataka,1919,4.8,0.0,7.7,27.1,99.8,152.7,166.9,108.4,225.0,81.9,132.3,4.7,1011.4,4.8,134.6,653.0,218.9
34,kerala,1919,43.0,6.1,33.9,65.9,247.0,636.8,648.0,484.2,255.9,249.2,280.1,53.0,3003.3,49.2,346.8,2025.0,582.3
35,lakshadweep,1919,74.4,1.3,39.4,25.6,249.8,352.1,367.4,175.6,196.9,181.0,150.2,112.8,1926.5,75.7,314.8,1092.0,444.0
