,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
16,west rajasthan,1981,5.3,2.6,7.3,0.0,9.2,15.3,108.9,40.5,22.6,0.2,34.8,1.8,248.5,7.9,16.6,187.3,36.8
17,east rajasthan,1981,4.4,0.8,4.7,0.2,7.7,57.7,299.4,141.8,64.6,8.7,23.8,1.5,615.3,5.2,12.6,563.5,34.0
18,west madhya pradesh,1981,4.3,0.4,10.1,0.1,10.7,118.1,268.7,297.2,122.5,20.6,19.1,18.4,890.2,4.7,20.9,806.3,58.2
19,east madhya pradesh,1981,13.6,1.1,24.3,2.1,14.8,152.0,338.9,270.2,193.8,4.0,5.5,15.8,1036.0,14.7,41.1,954.9,25.4
20,gujarat region,1981,1.3,0.0,0.7,0.1,0.3,111.3,414.3,377.0,137.9,40.8,30.5,0.0,1114.2,1.3,1.0,1040.6,71.4
21,saurashtra & kutch,1981,0.7,0.0,0.0,0.0,0.7,46.0,284.5,163.8,89.5,32.8,87.0,0.0,705.0,0.7,0.8,583.7,119.8
22,konkan & goa,1981,0.6,0.0,0.0,0.1,4.2,773.9,1073.0,708.6,480.6,59.1,24.5,0.1,3124.7,0.6,4.3,3036.1,83.7
23,madhya maharashtra,1981,10.5,0.0,3.7,6.8,7.7,135.9,248.9,188.6,253.7,56.8,11.0,6.2,929.8,10.5,18.2,827.1,74.0
24,matathwada,1981,27.3,0.7,11.0,1.6,12.7,100.5,122.3,127.3,285.1,68.7,11.2,18.3,786.6,28.0,25.2,635.1,98.2
25,vidarbha,1981,20.2,0.9,25.4,3.6,12.6,173.1,302.5,352.6,294.5,17.6,1.8,13.8,1218.6,21.2,41.6,1122.7,33.2
26,chhattisgarh,1981,20.7,1.6,20.7,4.0,15.6,127.5,356.2,409.1,237.2,20.7,0.9,2.2,1216.2,22.3,40.3,1129.9,23.7
27,coastal andhra pradesh,1981,16.0,0.1,31.4,15.2,62.3,99.7,181.3,149.5,264.0,89.7,18.0,2.1,929.3,16.0,108.9,694.5,109.8
28,telangana,1981,10.3,0.0,26.2,11.7,40.1,187.2,227.5,310.2,285.2,42.5,0.8,2.1,1143.5,10.3,77.9,1010.0,45.3
29,rayalseema,1981,7.9,0.0,20.5,10.4,39.3,61.4,100.7,115.2,210.0,141.7,37.6,40.6,785.2,7.9,70.3,487.1,219.9
30,tamil nadu,1981,8.9,1.3,21.7,23.7,87.2,57.0,117.0,91.8,200.5,258.0,106.4,72.5,1045.9,10.1,132.6,466.3,436.8
31,coastal karnataka,1981,0.7,0.0,1.9,17.0,58.1,1013.7,1049.3,1187.4,340.7,119.9,56.7,3.2,3848.6,0.7,76.9,3591.0,179.9
32,north interior karnataka,1981,6.2,0.0,10.3,12.1,39.6,160.8,127.5,151.9,284.3,68.3,16.1,0.1,877.3,6.2,62.0,724.6,84.5
33,south interior karnataka,1981,1.8,0.1,19.6,25.5,94.9,136.3,189.4,299.8,254.6,123.2,32.8,6.5,1184.6,1.9,140.0,880.2,162.5
34,kerala,1981,7.0,6.8,28.5,75.9,166.3,912.4,489.8,495.6,376.6,265.0,138.6,43.3,3005.9,13.8,270.8,2274.4,446.9
35,lakshadweep,1981,1.8,20.4,0.6,22.3,208.6,421.5,168.9,213.3,281.4,167.4,76.6,34.6,1617.4,22.2,231.5,1085.1,278.6
