,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1941,0.0,12.8,0.0,77.8,251.9,497.0,302.5,311.9,516.0,382.8,266.0,279.5,2898.2,12.8,329.7,1627.4,928.3
1,arunachal pradesh,1941,37.4,101.7,157.9,245.4,652.4,518.1,935.9,729.2,687.0,89.7,19.6,45.9,4220.2,139.1,1055.7,2870.3,155.2
2,assam & meghalaya,1941,4.5,32.7,53.8,245.1,522.4,541.7,409.4,361.8,368.1,143.3,16.7,9.9,2709.5,37.2,821.2,1681.0,170.0
3,naga mani mizo tripura,1941,14.1,63.1,34.1,256.6,563.1,689.4,489.5,372.6,288.2,143.3,44.2,7.9,2966.2,77.2,853.8,1839.7,195.5
4,sub himalayan west bengal & sikkim,1941,3.8,6.3,12.7,85.4,378.8,470.1,544.9,582.1,452.8,154.5,22.0,4.5,2718.0,10.1,477.0,2049.9,181.0
5,gangetic west bengal,1941,29.3,0.4,0.7,27.6,87.5,376.1,404.3,396.5,184.4,219.6,74.3,0.4,1801.1,29.7,115.9,1361.3,294.3
6,orissa,1941,28.3,1.4,8.2,14.5,62.3,288.2,356.5,272.4,186.0,155.9,61.5,0.1,1435.2,29.7,85.0,1103.0,217.5
7,jharkhand,1941,41.6,4.2,2.5,7.0,52.3,287.8,357.2,365.3,196.3,164.7,34.6,0.1,1513.5,45.9,61.7,1206.5,199.3
8,bihar,1941,16.2,2.8,0.7,4.6,67.1,177.7,248.8,466.0,190.2,47.8,1.1,0.0,1223.1,19.0,72.5,1082.7,48.9
9,east uttar pradesh,1941,19.0,5.6,0.4,0.2,19.1,138.3,142.8,297.5,171.0,4.0,0.2,0.0,798.2,24.6,19.7,749.7,4.2
10,west uttar pradesh,1941,35.6,8.3,1.6,0.0,16.0,87.6,56.2,221.6,83.0,4.4,0.0,2.0,516.4,43.9,17.6,448.4,6.5
11,uttarakhand,1941,58.2,37.3,14.0,4.4,67.4,200.3,171.5,354.1,95.7,32.3,0.5,25.9,1061.6,95.5,85.8,821.5,58.8
12,haryana delhi & chandigarh,1941,59.2,5.1,2.2,0.0,16.2,96.3,41.0,90.1,46.4,3.9,0.0,3.5,363.9,64.3,18.4,273.8,7.4
13,punjab,1941,55.3,8.5,12.4,1.0,15.2,89.5,111.4,152.1,41.0,9.8,0.0,10.2,506.3,63.8,28.6,394.0,19.9
14,himachal pradesh,1941,44.5,49.4,70.1,21.5,70.6,92.8,182.0,231.6,83.5,12.5,2.9,34.1,895.5,93.9,162.3,589.9,49.5
15,jammu & kashmir,1941,81.7,52.5,109.6,40.1,41.3,44.0,120.2,100.8,163.2,11.4,19.9,87.0,871.6,134.2,191.0,428.1,118.3
16,west rajasthan,1941,8.7,0.5,1.2,0.0,10.2,21.9,74.0,86.3,18.6,0.4,0.0,2.8,224.8,9.2,11.5,200.9,3.2
17,east rajasthan,1941,11.7,9.0,2.0,0.0,10.1,39.9,110.2,247.6,70.8,1.1,0.0,3.3,505.9,20.7,12.2,468.6,4.4
18,west madhya pradesh,1941,19.2,19.9,5.5,0.7,2.1,52.7,195.6,349.8,93.0,0.9,0.0,0.0,739.4,39.1,8.3,691.1,0.9
19,east madhya pradesh,1941,30.0,35.7,15.2,3.1,8.1,124.8,190.2,300.5,111.2,9.2,0.0,0.1,828.1,65.7,26.4,726.8,9.3
20,gujarat region,1941,1.0,12.5,0.1,0.7,0.9,42.5,671.9,187.7,40.7,3.3,0.0,0.4,961.8,13.5,1.8,942.9,3.7
21,saurashtra & kutch,1941,0.5,3.4,0.0,0.1,0.8,14.4,347.2,13.4,17.1,2.9,0.0,2.0,401.8,3.8,0.9,392.2,4.9
22,konkan & goa,1941,17.1,0.2,0.1,1.0,5.1,602.7,718.0,282.0,194.6,61.4,0.2,7.3,1889.6,17.3,6.2,1797.3,68.8
23,madhya maharashtra,1941,28.2,8.0,1.8,5.4,4.2,96.1,338.6,103.7,143.3,44.5,0.1,0.4,774.3,36.2,11.4,681.7,45.0
24,matathwada,1941,9.4,9.3,1.1,0.5,0.0,50.2,114.9,150.4,190.6,14.5,0.0,0.0,541.0,18.7,1.6,506.1,14.5
25,vidarbha,1941,9.6,15.2,13.5,3.1,4.8,142.3,338.8,182.4,112.8,6.5,0.0,0.0,828.9,24.7,21.4,776.3,6.5
26,chhattisgarh,1941,20.8,13.8,18.4,3.3,27.1,240.8,218.6,238.7,146.0,70.9,6.5,0.2,1005.1,34.6,48.8,844.1,77.6
27,coastal andhra pradesh,1941,2.6,13.8,4.1,8.2,58.5,192.7,83.0,97.4,184.1,266.4,107.8,7.8,1026.5,16.4,70.8,557.3,382.0
28,telangana,1941,16.6,3.3,4.8,4.8,17.5,121.4,87.9,149.9,137.5,49.6,0.7,0.4,594.4,19.9,27.2,496.7,50.7
29,rayalseema,1941,5.6,7.3,0.0,7.5,38.3,34.3,25.7,57.5,173.8,108.8,98.3,96.2,653.5,12.9,45.8,291.4,303.3
30,tamil nadu,1941,31.7,4.4,1.4,58.6,70.9,47.1,69.6,84.7,166.4,148.1,216.4,107.5,1006.9,36.1,130.9,367.8,472.1
31,coastal karnataka,1941,4.1,1.2,5.5,18.1,60.5,869.7,589.8,561.6,224.9,122.8,21.6,35.3,2515.1,5.3,84.1,2246.0,179.7
32,north interior karnataka,1941,10.7,3.9,7.2,11.2,24.9,64.7,106.3,80.3,164.6,52.5,0.3,9.1,535.7,14.6,43.3,415.8,61.9
33,south interior karnataka,1941,1.2,2.3,2.3,43.8,73.8,154.9,186.5,154.9,129.8,108.4,19.5,60.2,937.6,3.4,119.9,626.2,188.1
34,kerala,1941,15.9,4.6,12.7,101.9,417.5,797.6,517.9,458.5,257.9,221.6,220.5,84.6,3111.1,20.5,532.0,2031.8,526.7
35,lakshadweep,1941,44.4,16.5,2.7,1.0,227.6,213.3,142.0,182.4,138.5,78.1,72.9,44.0,1163.4,60.9,231.3,676.2,195.0
