,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,2017,228.7,5.6,33.0,108.3,275.8,349.1,389.4,414.7,372.8,263.0,205.9,243.7,2890.0,234.2,417.1,1526.0,712.6
1,arunachal pradesh,2017,8.2,86.2,221.8,348.2,257.1,370.8,437.8,456.4,318.6,227.1,9.9,3.4,2745.3,94.4,827.0,1583.5,240.3
2,assam & meghalaya,2017,1.7,37.8,116.7,310.9,268.4,485.2,429.0,483.1,345.4,212.1,10.3,11.0,2711.7,39.5,695.9,1742.7,233.5
3,naga mani mizo tripura,2017,0.8,11.9,125.3,277.6,196.7,502.7,431.5,543.3,352.2,287.6,7.6,68.1,2805.4,12.7,599.7,1829.8,363.3
4,sub himalayan west bengal & sikkim,2017,3.0,5.1,84.6,146.8,226.8,400.6,478.6,777.9,390.1,166.5,3.8,1.0,2684.9,8.1,458.2,2047.3,171.3
5,gangetic west bengal,2017,1.4,0.0,35.2,25.8,106.3,193.7,489.3,264.5,191.4,225.2,21.9,14.0,1568.6,1.4,167.3,1138.9,261.1
6,orissa,2017,1.7,0.0,29.8,8.7,55.2,209.5,349.7,301.7,192.2,161.1,30.0,4.8,1344.5,1.7,93.8,1053.1,195.9
7,jharkhand,2017,5.1,0.1,4.5,6.1,55.9,116.0,492.1,246.0,134.0,103.4,2.3,0.2,1165.8,5.2,66.6,988.2,105.9
8,bihar,2017,0.7,0.0,22.8,21.8,79.7,84.6,379.9,342.8,129.6,50.1,0.0,0.0,1112.0,0.7,124.3,936.8,50.2
9,east uttar pradesh,2017,9.7,0.1,4.3,2.0,25.8,50.8,328.9,185.1,85.2,3.0,0.0,0.0,695.0,9.8,32.2,650.0,3.0
10,west uttar pradesh,2017,22.0,1.1,8.5,1.4,13.5,85.1,181.0,129.8,140.7,0.6,0.0,1.6,585.2,23.1,23.4,536.5,2.2
11,uttarakhand,2017,36.6,13.5,44.5,52.8,108.2,175.6,460.9,349.0,213.4,2.8,0.2,18.3,1476.0,50.1,205.6,1199.0,21.3
12,haryana delhi & chandigarh,2017,34.2,0.3,7.2,4.3,10.3,121.2,69.2,76.5,92.5,0.0,1.8,4.2,421.6,34.5,21.8,359.4,6.0
13,punjab,2017,42.4,3.0,14.5,12.3,12.3,110.8,94.4,122.2,62.7,0.0,5.2,17.7,497.5,45.5,39.1,390.1,22.9
14,himachal pradesh,2017,157.6,46.3,57.4,88.0,62.0,123.1,216.1,273.1,103.4,0.3,6.9,48.0,1182.2,204.0,207.3,715.7,55.2
15,jammu & kashmir,2017,255.5,106.4,85.0,156.7,38.5,158.5,180.7,161.4,43.3,0.3,11.3,81.5,1278.9,361.8,280.1,543.9,93.1
16,west rajasthan,2017,6.0,0.3,4.2,3.3,26.1,81.9,219.7,43.1,21.2,0.0,0.6,1.8,408.3,6.3,33.6,365.9,2.4
17,east rajasthan,2017,8.4,0.0,5.5,0.7,15.1,89.9,293.3,137.3,46.4,0.0,0.4,3.4,600.3,8.4,21.3,566.9,3.8
18,west madhya pradesh,2017,4.6,1.9,1.5,0.2,6.9,120.0,292.8,173.7,151.4,13.5,0.4,2.0,769.0,6.5,8.5,738.0,16.0
19,east madhya pradesh,2017,4.6,6.7,2.0,0.0,11.4,119.0,353.8,179.1,144.0,18.8,0.7,0.0,840.1,11.3,13.4,795.8,19.5
20,gujarat region,2017,0.0,0.0,0.0,0.0,0.2,137.7,613.1,179.7,67.2,15.5,0.0,11.0,1024.4,0.0,0.2,997.7,26.6
21,saurashtra & kutch,2017,0.1,0.0,0.0,0.0,0.1,81.8,368.6,153.5,41.8,4.8,0.0,1.3,652.1,0.1,0.1,645.8,6.1
22,konkan & goa,2017,0.0,0.0,0.0,0.0,47.0,840.4,1095.3,731.2,546.9,156.9,0.7,25.0,3443.4,0.0,47.0,3213.8,182.6
23,madhya maharashtra,2017,0.0,0.0,0.4,0.8,18.0,189.2,280.9,192.0,190.1,112.8,5.0,5.1,994.4,0.0,19.2,852.3,122.9
24,matathwada,2017,0.0,0.0,4.7,0.0,3.3,182.3,82.5,230.4,146.9,100.4,2.4,2.7,755.6,0.0,8.1,642.1,105.4
25,vidarbha,2017,0.2,0.0,6.1,0.0,7.3,147.8,252.2,198.3,133.3,57.5,0.3,0.0,803.0,0.2,13.4,731.5,57.9
26,chhattisgarh,2017,0.9,0.7,3.5,0.8,15.6,184.8,378.3,300.4,177.7,61.6,0.2,0.0,1124.4,1.6,19.8,1041.2,61.8
27,coastal andhra pradesh,2017,1.0,0.0,12.4,8.8,30.8,149.6,153.2,224.2,141.8,123.0,46.7,1.2,892.7,1.0,52.0,668.8,170.9
28,telangana,2017,0.0,0.0,8.7,3.2,22.4,202.2,143.2,204.2,115.3,114.6,1.9,0.0,815.7,0.0,34.3,664.9,116.4
29,rayalseema,2017,3.9,0.0,12.8,8.8,39.9,88.9,52.2,171.6,194.6,221.1,33.3,7.4,834.5,3.9,61.5,507.2,261.8
30,tamil nadu,2017,37.3,1.1,35.4,17.3,73.5,47.9,42.0,159.4,165.3,155.5,141.5,96.8,973.0,38.4,126.1,414.6,393.9
31,coastal karnataka,2017,1.1,0.0,2.5,9.5,129.0,831.4,820.1,625.2,316.5,185.7,19.4,7.2,2947.6,1.1,141.0,2593.2,212.3
