,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1952,0.0,0.8,69.7,39.4,452.9,657.7,385.5,541.3,240.3,315.6,287.5,89.2,3079.9,0.8,562.0,1824.8,692.3
1,arunachal pradesh,1952,17.2,24.5,189.6,151.5,235.1,276.8,320.6,481.1,368.2,257.9,43.9,29.7,2396.1,41.7,576.2,1446.7,331.5
2,assam & meghalaya,1952,4.4,10.4,107.5,155.9,465.6,399.9,573.9,467.6,343.7,277.1,43.2,2.1,2851.3,14.8,729.0,1785.2,322.4
3,naga mani mizo tripura,1952,9.6,6.5,97.1,208.2,345.9,442.6,556.8,422.8,320.5,323.6,76.2,1.1,2810.9,16.1,651.2,1742.7,400.9
4,sub himalayan west bengal & sikkim,1952,1.3,22.2,80.8,168.2,420.8,580.6,713.0,522.9,587.9,148.8,20.7,3.7,3270.7,23.4,669.9,2404.3,173.1
5,gangetic west bengal,1952,0.3,1.1,23.3,99.7,77.0,167.4,431.0,244.7,189.1,159.6,2.5,0.0,1395.7,1.4,199.9,1032.2,162.1
6,orissa,1952,0.3,9.5,26.2,53.2,44.4,187.1,356.4,352.0,307.9,176.6,2.2,1.1,1516.7,9.8,123.7,1203.4,179.9
7,jharkhand,1952,3.9,10.7,24.2,36.0,58.0,210.7,357.7,355.7,237.9,89.7,1.4,1.4,1387.4,14.6,118.2,1162.0,92.5
8,bihar,1952,1.1,10.3,20.1,24.6,57.0,272.5,212.5,291.9,297.7,15.4,3.4,0.4,1206.8,11.4,101.6,1074.5,19.3
9,east uttar pradesh,1952,2.8,12.8,33.7,2.7,9.4,244.8,161.9,350.1,110.8,4.4,0.0,2.6,935.9,15.6,45.8,867.5,7.1
10,west uttar pradesh,1952,6.6,20.0,23.4,2.6,8.1,190.8,198.8,379.1,36.2,2.3,0.1,7.3,875.3,26.5,34.2,804.8,9.7
11,uttarakhand,1952,39.4,61.1,125.5,19.9,34.8,241.0,346.1,506.4,82.4,11.2,3.6,6.4,1477.8,100.5,180.2,1175.9,21.2
12,haryana delhi & chandigarh,1952,8.2,17.8,12.0,2.6,10.8,67.1,122.5,311.0,1.3,0.0,0.0,3.2,556.3,26.0,25.3,501.9,3.2
13,punjab,1952,19.7,20.4,34.0,0.7,6.4,59.8,137.0,282.3,1.7,0.1,0.1,3.8,565.9,40.1,41.1,480.8,4.0
14,himachal pradesh,1952,86.4,82.8,191.4,35.2,66.8,146.9,198.1,371.1,26.7,12.9,2.8,42.5,1263.7,169.2,293.4,742.8,58.2
15,jammu & kashmir,1952,88.2,94.1,199.5,42.7,62.8,77.4,175.9,216.9,19.4,1.4,16.0,75.2,1069.6,182.3,305.0,489.6,92.6
16,west rajasthan,1952,0.0,3.7,0.5,0.4,2.0,20.6,156.9,81.6,0.8,0.2,0.3,0.2,267.1,3.7,2.9,259.9,0.6
17,east rajasthan,1952,0.7,3.3,0.9,2.1,0.3,109.2,360.4,224.1,7.5,0.2,0.0,3.9,712.7,4.0,3.4,701.2,4.2
18,west madhya pradesh,1952,0.7,8.9,1.7,1.7,0.8,163.6,367.7,239.4,35.8,1.4,0.0,7.6,829.1,9.5,4.2,806.4,9.0
19,east madhya pradesh,1952,1.1,27.1,8.8,2.9,2.6,196.4,386.8,400.3,117.1,8.3,0.0,4.0,1155.3,28.1,14.3,1100.6,12.3
20,gujarat region,1952,0.0,0.0,0.0,0.0,0.2,138.7,487.7,136.4,11.6,1.8,0.0,0.0,776.6,0.0,0.3,774.5,1.8
21,saurashtra & kutch,1952,0.0,0.3,0.0,0.1,1.7,79.1,279.3,32.7,5.6,1.4,0.7,0.0,400.8,0.3,1.8,396.7,2.1
22,konkan & goa,1952,0.0,0.0,0.0,2.8,23.5,729.4,1013.1,512.3,87.5,151.5,0.0,1.8,2522.0,0.0,26.3,2342.3,153.4
23,madhya maharashtra,1952,0.0,1.9,0.0,8.9,18.9,131.2,268.8,139.1,57.1,56.7,0.0,0.8,683.3,1.9,27.8,596.2,57.5
24,matathwada,1952,0.2,18.8,0.0,3.3,21.7,95.4,144.6,87.2,136.1,36.4,0.0,2.3,546.1,19.1,25.1,463.2,38.7
25,vidarbha,1952,0.0,10.6,4.2,10.8,2.5,98.0,235.1,266.5,146.0,33.6,0.0,0.5,807.7,10.6,17.5,745.5,34.1
26,chhattisgarh,1952,1.2,20.0,18.8,18.2,23.4,120.8,439.4,385.8,304.0,62.8,0.0,2.0,1396.4,21.2,60.4,1250.0,64.8
27,coastal andhra pradesh,1952,0.0,17.4,12.2,28.8,94.2,87.4,130.1,128.8,130.2,251.8,0.0,35.7,916.7,17.4,135.2,476.5,287.5
28,telangana,1952,0.5,16.4,0.8,12.4,32.5,80.1,205.1,148.9,137.7,88.3,0.2,6.9,729.7,16.9,45.6,571.9,95.3
29,rayalseema,1952,0.0,4.3,1.2,12.2,183.5,55.8,59.6,81.9,52.6,108.7,7.4,134.2,701.2,4.3,196.9,249.8,250.2
30,tamil nadu,1952,13.7,47.7,8.9,29.5,58.7,32.9,74.3,73.7,38.2,123.8,47.2,167.6,716.4,61.4,97.1,219.2,338.7
31,coastal karnataka,1952,0.0,0.5,0.0,35.4,84.8,912.1,816.6,631.4,54.7,335.5,0.0,25.6,2896.6,0.5,120.2,2414.8,361.1
32,north interior karnataka,1952,0.0,8.0,0.1,32.1,98.3,52.9,132.0,64.7,85.2,141.6,0.0,13.7,628.5,8.0,130.4,334.8,155.3
33,south interior karnataka,1952,0.3,10.7,0.6,40.0,76.8,106.8,176.2,156.2,66.7,188.6,0.7,48.2,871.8,11.0,117.5,505.8,237.5
34,kerala,1952,5.2,48.2,20.8,112.2,214.6,576.7,430.0,413.6,57.4,339.6,49.6,66.9,2334.8,53.4,347.6,1477.7,456.1
35,lakshadweep,1952,21.3,11.2,0.8,11.6,152.4,343.5,157.9,79.6,38.3,273.0,12.2,22.7,1124.5,32.5,164.8,619.3,307.9
