,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,2010,101.7,8.0,0.7,12.5,319.0,448.9,521.9,563.8,263.3,402.4,268.5,246.4,3157.1,109.8,332.2,1797.8,917.3
1,arunachal pradesh,2010,0.6,13.2,237.8,466.9,312.7,509.9,378.0,321.5,444.2,97.7,58.9,14.2,2855.7,13.9,1017.5,1653.6,170.9
2,assam & meghalaya,2010,0.5,3.1,99.6,389.3,393.4,569.7,415.1,387.0,318.3,116.2,11.6,7.6,2711.5,3.7,882.3,1690.2,135.3
3,naga mani mizo tripura,2010,1.0,7.9,85.8,161.5,294.0,411.6,367.5,393.2,309.8,220.2,9.2,33.5,2295.2,8.9,541.4,1482.0,262.9
4,sub himalayan west bengal & sikkim,2010,5.6,19.6,77.6,176.6,335.9,558.1,593.4,461.3,308.1,66.2,7.9,2.2,2612.3,25.2,590.0,1920.8,76.3
5,gangetic west bengal,2010,0.2,10.3,8.0,15.9,127.5,189.3,196.3,192.6,192.6,96.2,6.3,29.7,1064.8,10.5,151.3,770.7,132.2
6,orissa,2010,8.8,1.2,5.6,7.8,93.0,146.4,304.9,282.7,236.0,133.0,35.6,37.2,1291.9,9.9,106.4,969.9,205.7
7,jharkhand,2010,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20.0,697.1,2.5,36.4,578.4,79.8
8,bihar,2010,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.3,51.1,536.2,40.7
9,east uttar pradesh,2010,2.2,10.0,0.0,0.0,14.7,23.9,220.8,215.9,184.5,15.5,4.5,0.1,692.2,12.2,14.7,645.2,20.1
10,west uttar pradesh,2010,3.2,13.7,0.2,0.4,9.3,12.5,282.0,213.8,263.9,4.7,12.8,4.1,820.7,16.8,10.0,772.3,21.6
11,uttarakhand,2010,11.4,62.1,3.8,13.8,47.0,72.7,455.8,335.7,389.7,8.0,4.5,19.5,1424.0,73.6,64.5,1253.9,32.0
12,haryana delhi & chandigarh,2010,4.8,10.2,0.5,0.8,5.9,29.1,189.3,198.5,183.9,1.1,3.5,12.8,640.5,15.0,7.2,600.8,17.5
13,punjab,2010,3.8,13.8,1.9,0.7,6.0,41.8,143.8,96.7,112.8,4.7,1.1,24.4,451.5,17.6,8.6,395.1,30.2
14,himachal pradesh,2010,25.5,96.6,45.1,60.3,81.4,108.5,291.8,274.1,176.7,30.5,10.8,58.1,1259.4,122.1,186.8,851.2,99.4
